     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1564227725E-02    0.5599633583E-03    0.2010207180E-01
    0.3000000000E+01    0.4457126657E-02    0.1671958620E-02    0.5677424203E-01
    0.5000000000E+01    0.7080993177E-02    0.2773537669E-02    0.8939431088E-01
    0.7000000000E+01    0.9479540605E-02    0.3864887243E-02    0.1186046551E+00
    0.9000000000E+01    0.1168739824E-01    0.4946189483E-02    0.1449183741E+00
    0.1100000000E+02    0.1373233532E-01    0.6017622076E-02    0.1687502752E+00
    0.1300000000E+02    0.1563686606E-01    0.7079358395E-02    0.1904393540E+00
    0.1500000000E+02    0.1741942700E-01    0.8131567625E-02    0.2102653719E+00
    0.1700000000E+02    0.1909525354E-01    0.9174414895E-02    0.2284612661E+00
    0.1900000000E+02    0.2067704120E-01    0.1020806140E-01    0.2452225629E+00
    0.2100000000E+02    0.2217545071E-01    0.1123266451E-01    0.2607146072E+00
    0.2300000000E+02    0.2359949800E-01    0.1224837790E-01    0.2750781778E+00
    0.2500000000E+02    0.2495685851E-01    0.1325535164E-01    0.2884338923E+00
    0.2700000000E+02    0.2625410687E-01    0.1425373232E-01    0.3008856974E+00
    0.2900000000E+02    0.2749690728E-01    0.1524366314E-01    0.3125236572E+00
    0.3100000000E+02    0.2869016608E-01    0.1622528401E-01    0.3234262004E+00
    0.3300000000E+02    0.2983815477E-01    0.1719873165E-01    0.3336619432E+00
    0.3500000000E+02    0.3094461011E-01    0.1816413966E-01    0.3432911811E+00
    0.3700000000E+02    0.3201281586E-01    0.1912163865E-01    0.3523671150E+00
    0.3900000000E+02    0.3304567022E-01    0.2007135628E-01    0.3609368674E+00
    0.4100000000E+02    0.3404574157E-01    0.2101341739E-01    0.3690423279E+00
    0.4300000000E+02    0.3501531485E-01    0.2194794403E-01    0.3767208622E+00
    0.4500000000E+02    0.3595643044E-01    0.2287505557E-01    0.3840059079E+00
    0.4700000000E+02    0.3687091681E-01    0.2379486877E-01    0.3909274785E+00
    0.4900000000E+02    0.3776041808E-01    0.2470749783E-01    0.3975125924E+00
    0.1000000000E+02    0.1272871707E-01    0.5483128550E-02    0.1571218060E+00
    0.3000000000E+02    0.2809944881E-01    0.1573550370E-01    0.3180623563E+00
    0.5000000000E+02    0.3819626853E-01    0.2516115333E-01    0.4006866933E+00
    0.7000000000E+02    0.4589523834E-01    0.3388309686E-01    0.4513268411E+00
    0.9000000000E+02    0.5216145026E-01    0.4200026604E-01    0.4857114952E+00
    0.1100000000E+03    0.5743334060E-01    0.4959318083E-01    0.5106756388E+00
    0.1300000000E+03    0.6195375980E-01    0.5672808649E-01    0.5296772458E+00
    0.1500000000E+03    0.6587660855E-01    0.6346001844E-01    0.5446577203E+00
    0.1700000000E+03    0.6930876918E-01    0.6983510625E-01    0.5567931815E+00
    0.1900000000E+03    0.7232925182E-01    0.7589232879E-01    0.5668388055E+00
    0.2100000000E+03    0.7499903806E-01    0.8166486781E-01    0.5753022960E+00
    0.2300000000E+03    0.7736665434E-01    0.8718116330E-01    0.5825379453E+00
    0.2500000000E+03    0.7947158593E-01    0.9246574495E-01    0.5888007368E+00
    0.2700000000E+03    0.8134650573E-01    0.9753989326E-01    0.5942790082E+00
    0.2900000000E+03    0.8301880577E-01    0.1024221700E+00    0.5991149876E+00
    0.3100000000E+03    0.8451169332E-01    0.1071288473E+00    0.6034181565E+00
    0.3300000000E+03    0.8584500159E-01    0.1116742568E+00    0.6072742081E+00
    0.3500000000E+03    0.8703580505E-01    0.1160710770E+00    0.6107512081E+00
    0.3700000000E+03    0.8809889642E-01    0.1203305698E+00    0.6139039296E+00
    0.3900000000E+03    0.8904716296E-01    0.1244627779E+00    0.6167769647E+00
    0.4100000000E+03    0.8989188752E-01    0.1284766888E+00    0.6194069983E+00
    0.4300000000E+03    0.9064299233E-01    0.1323803738E+00    0.6218244963E+00
    0.4500000000E+03    0.9130923843E-01    0.1361811046E+00    0.6240549780E+00
    0.4700000000E+03    0.9189839032E-01    0.1398854525E+00    0.6261199863E+00
    0.4900000000E+03    0.9241735283E-01    0.1434993734E+00    0.6280378386E+00
    0.1000000000E+03    0.5490366436E-01    0.4585782060E-01    0.4991059689E+00
