     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1576254715E-02    0.9327640284E-03    0.1353338861E-01
    0.3000000000E+01    0.4553466129E-02    0.2782080429E-02    0.3892106189E-01
    0.5000000000E+01    0.7320427785E-02    0.4610169586E-02    0.6229514904E-01
    0.7000000000E+01    0.9901409193E-02    0.6417485458E-02    0.8388920318E-01
    0.9000000000E+01    0.1231697864E-01    0.8204468749E-02    0.1039018828E+00
    0.1100000000E+02    0.1458468226E-01    0.9971547387E-02    0.1225032404E+00
    0.1300000000E+02    0.1671957946E-01    0.1171913699E-01    0.1398396978E+00
    0.1500000000E+02    0.1873466892E-01    0.1344764130E-01    0.1560380182E+00
    0.1700000000E+02    0.2064123023E-01    0.1515745261E-01    0.1712085020E+00
    0.1900000000E+02    0.2244909999E-01    0.1684895219E-01    0.1854475792E+00
    0.2100000000E+02    0.2416689658E-01    0.1852251063E-01    0.1988399268E+00
    0.2300000000E+02    0.2580220431E-01    0.2017848825E-01    0.2114602085E+00
    0.2500000000E+02    0.2736172523E-01    0.2181723545E-01    0.2233745158E+00
    0.2700000000E+02    0.2885140504E-01    0.2343909303E-01    0.2346415652E+00
    0.2900000000E+02    0.3027653809E-01    0.2504439254E-01    0.2453137017E+00
    0.3100000000E+02    0.3164185539E-01    0.2663345660E-01    0.2554377415E+00
    0.3300000000E+02    0.3295159877E-01    0.2820659918E-01    0.2650556848E+00
    0.3500000000E+02    0.3420958356E-01    0.2976412587E-01    0.2742053211E+00
    0.3700000000E+02    0.3541925197E-01    0.3130633424E-01    0.2829207449E+00
    0.3900000000E+02    0.3658371858E-01    0.3283351400E-01    0.2912327981E+00
    0.4100000000E+02    0.3770580935E-01    0.3434594735E-01    0.2991694492E+00
    0.4300000000E+02    0.3878809519E-01    0.3584390916E-01    0.3067561218E+00
    0.4500000000E+02    0.3983292087E-01    0.3732766724E-01    0.3140159780E+00
    0.4700000000E+02    0.4084243018E-01    0.3879748256E-01    0.3209701652E+00
    0.4900000000E+02    0.4181858771E-01    0.4025360946E-01    0.3276380311E+00
    0.1000000000E+02    0.1346831964E-01    0.9090469891E-02    0.1133693225E+00
    0.3000000000E+02    0.3096639791E-01    0.2584093418E-01    0.2504415034E+00
    0.5000000000E+02    0.4229472921E-01    0.4097661747E-01    0.3308701945E+00
    0.7000000000E+02    0.5043561413E-01    0.5477535344E-01    0.3840894085E+00
    0.9000000000E+02    0.5662552596E-01    0.6745261155E-01    0.4220886300E+00
    0.1100000000E+03    0.6149087143E-01    0.7917817466E-01    0.4506846531E+00
    0.1300000000E+03    0.6539473031E-01    0.9008772778E-01    0.4730484788E+00
    0.1500000000E+03    0.6856839361E-01    0.1002910821E+00    0.4910597794E+00
    0.1700000000E+03    0.7116956082E-01    0.1098781222E+00    0.5059055190E+00
    0.1900000000E+03    0.7331126613E-01    0.1189231796E+00    0.5183732933E+00
    0.2100000000E+03    0.7507763091E-01    0.1274882987E+00    0.5290069566E+00
    0.2300000000E+03    0.7653309358E-01    0.1356257099E+00    0.5381945742E+00
    0.2500000000E+03    0.7772814836E-01    0.1433797253E+00    0.5462207575E+00
    0.2700000000E+03    0.7870309051E-01    0.1507882091E+00    0.5532991710E+00
    0.2900000000E+03    0.7949056024E-01    0.1578837306E+00    0.5595934697E+00
    0.3100000000E+03    0.8011732851E-01    0.1646944763E+00    0.5652312105E+00
    0.3300000000E+03    0.8060558575E-01    0.1712449792E+00    0.5703133489E+00
    0.3500000000E+03    0.8097389369E-01    0.1775567053E+00    0.5749208755E+00
    0.3700000000E+03    0.8123790223E-01    0.1836485305E+00    0.5791195534E+00
    0.3900000000E+03    0.8141089876E-01    0.1895371301E+00    0.5829633618E+00
    0.4100000000E+03    0.8150423496E-01    0.1952372993E+00    0.5864970412E+00
    0.4300000000E+03    0.8152766301E-01    0.2007622196E+00    0.5897580044E+00
    0.4500000000E+03    0.8148960304E-01    0.2061236796E+00    0.5927777890E+00
    0.4700000000E+03    0.8139735838E-01    0.2113322609E+00    0.5955831761E+00
    0.4900000000E+03    0.8125729000E-01    0.2163974944E+00    0.5981970620E+00
    0.1000000000E+03    0.5919698064E-01    0.7342518513E-01    0.4373231905E+00
    0.3000000000E+03    0.7982255030E-01    0.1613230890E+00    0.5624875656E+00
    0.5000000000E+03    0.8117108774E-01    0.2188790799E+00    0.5994384565E+00
    0.7000000000E+03    0.7797240855E-01    0.2626959268E+00    0.6178051452E+00
    0.9000000000E+03    0.7348523147E-01    0.2984057092E+00    0.6289918176E+00
    0.1100000000E+04    0.6875614813E-01    0.3285850701E+00    0.6366033797E+00
    0.1300000000E+04    0.6417095151E-01    0.3546508590E+00    0.6421583857E+00
    0.1500000000E+04    0.5987394632E-01    0.3774864688E+00    0.6464136471E+00
    0.1700000000E+04    0.5591051352E-01    0.3976942232E+00    0.6497910218E+00
    0.1900000000E+04    0.5228308380E-01    0.4157121994E+00    0.6525453406E+00
    0.2100000000E+04    0.4897534194E-01    0.4318743000E+00    0.6548401706E+00
    0.2300000000E+04    0.4596338213E-01    0.4464438727E+00    0.6567856095E+00
    0.2500000000E+04    0.4322103853E-01    0.4596339101E+00    0.6584586537E+00
    0.2700000000E+04    0.4072245118E-01    0.4716199438E+00    0.6599148722E+00
    0.2900000000E+04    0.3844326115E-01    0.4825487146E+00    0.6611954396E+00
    0.3100000000E+04    0.3636110737E-01    0.4925442653E+00    0.6623315561E+00
    0.3300000000E+04    0.3445576438E-01    0.5017123838E+00    0.6633473226E+00
    0.3500000000E+04    0.3270909784E-01    0.5101439444E+00    0.6642616708E+00
    0.3700000000E+04    0.3110493204E-01    0.5179174846E+00    0.6650896917E+00
    0.3900000000E+04    0.2962888035E-01    0.5251012333E+00    0.6658435720E+00
    0.4100000000E+04    0.2826816577E-01    0.5317547337E+00    0.6665332677E+00
    0.4300000000E+04    0.2701144603E-01    0.5379301604E+00    0.6671669972E+00
    0.4500000000E+04    0.2584865017E-01    0.5436733994E+00    0.6677516081E+00
    0.4700000000E+04    0.2477082981E-01    0.5490249421E+00    0.6682928546E+00
    0.4900000000E+04    0.2377002578E-01    0.5540206318E+00    0.6687956095E+00
    0.1000000000E+04    0.7111842016E-01    0.3140811115E+00    0.6331234664E+00
    0.3000000000E+04    0.3737886896E-01    0.4876561464E+00    0.6617799077E+00
    0.5000000000E+04    0.2329625872E-01    0.5563951182E+00    0.6690338756E+00
    0.7000000000E+04    0.1650614423E-01    0.5912931708E+00    0.6725263120E+00
    0.9000000000E+04    0.1271565403E-01    0.6117576981E+00    0.6746314809E+00
    0.1100000000E+05    0.1036324905E-01    0.6249844787E+00    0.6760601128E+00
    0.1300000000E+05    0.8785896901E-02    0.6341461414E+00    0.6771037499E+00
    0.1500000000E+05    0.7664858354E-02    0.6408263438E+00    0.6779054681E+00
    0.1700000000E+05    0.6831432319E-02    0.6458927675E+00    0.6785442562E+00
    0.1900000000E+05    0.6189320336E-02    0.6498563676E+00    0.6790675338E+00
    0.2100000000E+05    0.5680121941E-02    0.6530357740E+00    0.6795056162E+00
    0.2300000000E+05    0.5266624866E-02    0.6556391398E+00    0.6798788573E+00
    0.2500000000E+05    0.4924123927E-02    0.6578077735E+00    0.6802014701E+00
    0.2700000000E+05    0.4635639963E-02    0.6596407491E+00    0.6804837053E+00
    0.2900000000E+05    0.4389154018E-02    0.6612094611E+00    0.6807331570E+00
    0.3100000000E+05    0.4175938799E-02    0.6625665861E+00    0.6809555812E+00
    0.3300000000E+05    0.3989515010E-02    0.6637517951E+00    0.6811554274E+00
    0.3500000000E+05    0.3824977650E-02    0.6647955071E+00    0.6813361940E+00
    0.3700000000E+05    0.3678548916E-02    0.6657214194E+00    0.6815006727E+00
    0.3900000000E+05    0.3547274126E-02    0.6665482559E+00    0.6816511213E+00
    0.4100000000E+05    0.3428810349E-02    0.6672909993E+00    0.6817893869E+00
    0.4300000000E+05    0.3321276574E-02    0.6679617755E+00    0.6819169968E+00
    0.4500000000E+05    0.3223145592E-02    0.6685705000E+00    0.6820352258E+00
    0.4700000000E+05    0.3133164736E-02    0.6691253573E+00    0.6821451473E+00
    0.4900000000E+05    0.3050296916E-02    0.6696331607E+00    0.6822476719E+00
    0.1000000000E+05    0.1141290172E-01    0.6190238302E+00    0.6754070140E+00
    0.3000000000E+05    0.4278835943E-02    0.6619117390E+00    0.6808474436E+00
    0.5000000000E+05    0.3011254080E-02    0.6698712403E+00    0.6822964081E+00
    0.7000000000E+05    0.2453072611E-02    0.6731638785E+00    0.6830233985E+00
    0.9000000000E+05    0.2124994288E-02    0.6749600874E+00    0.6834756790E+00
    0.1100000000E+06    0.1903095431E-02    0.6760913336E+00    0.6837903554E+00
    0.1300000000E+06    0.1740136730E-02    0.6768696860E+00    0.6840249359E+00
    0.1500000000E+06    0.1613841505E-02    0.6774383814E+00    0.6842082091E+00
    0.1700000000E+06    0.1512180733E-02    0.6778723562E+00    0.6843563499E+00
    0.1900000000E+06    0.1428018618E-02    0.6782146139E+00    0.6844792205E+00
    0.2100000000E+06    0.1356819250E-02    0.6784915974E+00    0.6845832138E+00
    0.2300000000E+06    0.1295542620E-02    0.6787204629E+00    0.6846726753E+00
    0.2500000000E+06    0.1242064237E-02    0.6789128288E+00    0.6847506739E+00
    0.2700000000E+06    0.1194848216E-02    0.6790768447E+00    0.6848194454E+00
    0.2900000000E+06    0.1152752645E-02    0.6792183968E+00    0.6848806618E+00
    0.3100000000E+06    0.1114908292E-02    0.6793418434E+00    0.6849356012E+00
    0.3300000000E+06    0.1080640077E-02    0.6794504809E+00    0.6849852594E+00
    0.3500000000E+06    0.1049414545E-02    0.6795468489E+00    0.6850304252E+00
    0.3700000000E+06    0.1020803756E-02    0.6796329360E+00    0.6850717322E+00
    0.3900000000E+06    0.9944598263E-03    0.6797103217E+00    0.6851096963E+00
    0.4100000000E+06    0.9700966131E-03    0.6797802764E+00    0.6851447420E+00
    0.4300000000E+06    0.9474762761E-03    0.6798438340E+00    0.6851772223E+00
    0.4500000000E+06    0.9263992552E-03    0.6799018442E+00    0.6852074333E+00
    0.4700000000E+06    0.9066966809E-03    0.6799550120E+00    0.6852356256E+00
    0.4900000000E+06    0.8882245488E-03    0.6800039273E+00    0.6852620130E+00
    0.1000000000E+06    0.2004605328E-02    0.6755833507E+00    0.6836456375E+00
    0.3000000000E+06    0.1133345096E-02    0.6792821565E+00    0.6849088483E+00
    0.5000000000E+06    0.8794105612E-03    0.6800269489E+00    0.6852745881E+00
    0.7000000000E+06    0.7451878169E-03    0.6803520008E+00    0.6854647150E+00
    0.9000000000E+06    0.6587711381E-03    0.6805358487E+00    0.6855855850E+00
    0.1100000000E+07    0.5971304292E-03    0.6806548242E+00    0.6856709610E+00
    0.1300000000E+07    0.5502876558E-03    0.6807384935E+00    0.6857353332E+00
    0.1500000000E+07    0.5131199440E-03    0.6808007587E+00    0.6857860788E+00
    0.1700000000E+07    0.4826894100E-03    0.6808490362E+00    0.6858273978E+00
    0.1900000000E+07    0.4571738293E-03    0.6808876515E+00    0.6858618787E+00
    0.2100000000E+07    0.4353746817E-03    0.6809193020E+00    0.6858912148E+00
    0.2300000000E+07    0.4164668622E-03    0.6809457593E+00    0.6859165657E+00
    0.2500000000E+07    0.3998611851E-03    0.6809682364E+00    0.6859387561E+00
    0.2700000000E+07    0.3851241266E-03    0.6809875925E+00    0.6859583902E+00
    0.2900000000E+07    0.3719286139E-03    0.6810044538E+00    0.6859759223E+00
    0.3100000000E+07    0.3600225916E-03    0.6810192878E+00    0.6859917013E+00
    0.3300000000E+07    0.3492082419E-03    0.6810324509E+00    0.6860060001E+00
    0.3500000000E+07    0.3393278353E-03    0.6810442196E+00    0.6860190359E+00
    0.3700000000E+07    0.3302538489E-03    0.6810548119E+00    0.6860309836E+00
    0.3900000000E+07    0.3218819079E-03    0.6810644021E+00    0.6860419861E+00
    0.4100000000E+07    0.3141256458E-03    0.6810731311E+00    0.6860521614E+00
    0.4300000000E+07    0.3069128937E-03    0.6810811145E+00    0.6860616079E+00
    0.4500000000E+07    0.3001828119E-03    0.6810884474E+00    0.6860704083E+00
    0.4700000000E+07    0.2938836995E-03    0.6810952096E+00    0.6860786329E+00
    0.4900000000E+07    0.2879713008E-03    0.6811014679E+00    0.6860863415E+00
    0.1000000000E+07    0.6256425488E-03    0.6806010480E+00    0.6856315615E+00
    0.3000000000E+07    0.3658278601E-03    0.6810120997E+00    0.6859840124E+00
    0.5000000000E+07    0.2851479928E-03    0.6811044261E+00    0.6860900188E+00
    0.7000000000E+07    0.2419968486E-03    0.6811472315E+00    0.6861459062E+00
    0.9000000000E+07    0.2140852545E-03    0.6811725521E+00    0.6861817211E+00
    0.1100000000E+08    0.1941285177E-03    0.6811895446E+00    0.6862071535E+00
    0.1300000000E+08    0.1789414538E-03    0.6812018686E+00    0.6862264027E+00
    0.1500000000E+08    0.1668802988E-03    0.6812112897E+00    0.6862416212E+00
    0.1700000000E+08    0.1569993075E-03    0.6812187709E+00    0.6862540411E+00
    0.1900000000E+08    0.1487105789E-03    0.6812248848E+00    0.6862644247E+00
    0.2100000000E+08    0.1416268213E-03    0.6812299952E+00    0.6862732726E+00
    0.2300000000E+08    0.1354810930E-03    0.6812343445E+00    0.6862809283E+00
    0.2500000000E+08    0.1300826040E-03    0.6812381015E+00    0.6862876368E+00
    0.2700000000E+08    0.1252908703E-03    0.6812413873E+00    0.6862935781E+00
    0.2900000000E+08    0.1209998426E-03    0.6812442914E+00    0.6862988877E+00
    0.3100000000E+08    0.1171277565E-03    0.6812468812E+00    0.6863036696E+00
    0.3300000000E+08    0.1136104170E-03    0.6812492089E+00    0.6863080057E+00
    0.3500000000E+08    0.1103966218E-03    0.6812513153E+00    0.6863119609E+00
    0.3700000000E+08    0.1074449628E-03    0.6812532331E+00    0.6863155878E+00
    0.3900000000E+08    0.1047215405E-03    0.6812549885E+00    0.6863189292E+00
    0.4100000000E+08    0.1021982984E-03    0.6812566030E+00    0.6863220205E+00
    0.4300000000E+08    0.9985178838E-04    0.6812580943E+00    0.6863248914E+00
    0.4500000000E+08    0.9766223988E-04    0.6812594772E+00    0.6863275668E+00
    0.4700000000E+08    0.9561285007E-04    0.6812607642E+00    0.6863300678E+00
    0.4900000000E+08    0.9368923404E-04    0.6812619656E+00    0.6863324125E+00
    0.1000000000E+08    0.2033638899E-03    0.6811817947E+00    0.6861954031E+00
    0.3000000000E+08    0.1190157940E-03    0.6812456220E+00    0.6863013390E+00
    0.5000000000E+08    0.9277064930E-04    0.6812625372E+00    0.6863335312E+00
    0.7000000000E+08    0.7873028727E-04    0.6812711076E+00    0.6863505458E+00
    0.9000000000E+08    0.6964805483E-04    0.6812765011E+00    0.6863614576E+00
    0.1100000000E+09    0.6315424378E-04    0.6812802970E+00    0.6863692065E+00
    0.1300000000E+09    0.5821250523E-04    0.6812831582E+00    0.6863750696E+00
    0.1500000000E+09    0.5428796707E-04    0.6812854173E+00    0.6863797024E+00
    0.1700000000E+09    0.5107287567E-04    0.6812872617E+00    0.6863834808E+00
    0.1900000000E+09    0.4837591932E-04    0.6812888062E+00    0.6863866374E+00
    0.2100000000E+09    0.4607106666E-04    0.6812901253E+00    0.6863893249E+00
    0.2300000000E+09    0.4407145020E-04    0.6812912701E+00    0.6863916484E+00
    0.2500000000E+09    0.4231498387E-04    0.6812922766E+00    0.6863936826E+00
    0.2700000000E+09    0.4075595223E-04    0.6812931711E+00    0.6863954826E+00
    0.2900000000E+09    0.3935984555E-04    0.6812939736E+00    0.6863970897E+00
    0.3100000000E+09    0.3810005704E-04    0.6812946991E+00    0.6863985358E+00
    0.3300000000E+09    0.3695569724E-04    0.6812953597E+00    0.6863998459E+00
    0.3500000000E+09    0.3591010477E-04    0.6812959647E+00    0.6864010398E+00
    0.3700000000E+09    0.3494980541E-04    0.6812965218E+00    0.6864021335E+00
    0.3900000000E+09    0.3406376837E-04    0.6812970372E+00    0.6864031403E+00
    0.4100000000E+09    0.3324286425E-04    0.6812975160E+00    0.6864040708E+00
    0.4300000000E+09    0.3247946315E-04    0.6812979625E+00    0.6864049342E+00
    0.4500000000E+09    0.3176713199E-04    0.6812983804E+00    0.6864057381E+00
    0.4700000000E+09    0.3110040335E-04    0.6812987727E+00    0.6864064888E+00
    0.4900000000E+09    0.3047459659E-04    0.6812991419E+00    0.6864071920E+00
    0.1000000000E+09    0.6615937816E-04    0.6812785460E+00    0.6863656265E+00
