     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7816036359E-02    0.1856102587E-03    0.1343234700E-01
    0.3000000000E+01    0.2223176193E-01    0.5481735791E-03    0.3810438161E-01
    0.5000000000E+01    0.3523785570E-01    0.8997748863E-03    0.6024709764E-01
    0.7000000000E+01    0.4704313738E-01    0.1241060769E-02    0.8024795847E-01
    0.9000000000E+01    0.5781576040E-01    0.1572625461E-02    0.9841830343E-01
    0.1100000000E+02    0.6769278588E-01    0.1895016131E-02    0.1150112308E+00
    0.1300000000E+02    0.7678716060E-01    0.2208737550E-02    0.1302346592E+00
    0.1500000000E+02    0.8519288569E-01    0.2514256193E-02    0.1442610197E+00
    0.1700000000E+02    0.9298890158E-01    0.2812003884E-02    0.1572345513E+00
    0.1900000000E+02    0.1002420473E+00    0.3102381013E-02    0.1692768646E+00
    0.2100000000E+02    0.1070093425E+00    0.3385759414E-02    0.1804912352E+00
    0.2300000000E+02    0.1133397665E+00    0.3662484913E-02    0.1909659531E+00
    0.2500000000E+02    0.1192756604E+00    0.3932879617E-02    0.2007769622E+00
    0.2700000000E+02    0.1248538418E+00    0.4197243955E-02    0.2099899591E+00
    0.2900000000E+02    0.1301065001E+00    0.4455858514E-02    0.2186620771E+00
    0.3100000000E+02    0.1350619198E+00    0.4708985690E-02    0.2268432471E+00
    0.3300000000E+02    0.1397450716E+00    0.4956871169E-02    0.2345773068E+00
    0.3500000000E+02    0.1441780964E+00    0.5199745270E-02    0.2419029099E+00
    0.3700000000E+02    0.1483807064E+00    0.5437824156E-02    0.2488542769E+00
    0.3900000000E+02    0.1523705187E+00    0.5671310933E-02    0.2554618182E+00
    0.4100000000E+02    0.1561633338E+00    0.5900396644E-02    0.2617526552E+00
    0.4300000000E+02    0.1597733709E+00    0.6125261174E-02    0.2677510572E+00
    0.4500000000E+02    0.1632134662E+00    0.6346074075E-02    0.2734788105E+00
    0.4700000000E+02    0.1664952421E+00    0.6562995316E-02    0.2789555312E+00
    0.4900000000E+02    0.1696292512E+00    0.6776175968E-02    0.2841989319E+00
    0.1000000000E+02    0.6285866638E-01    0.1734935057E-02    0.1068980178E+00
    0.3000000000E+02    0.1326197325E+00    0.4583092295E-02    0.2228111594E+00
    0.5000000000E+02    0.1711438791E+00    0.6881408505E-02    0.2867382087E+00
    0.7000000000E+02    0.1956103309E+00    0.8820542771E-02    0.3284643881E+00
