     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3133901539E-02    0.5590998624E-03    0.1680238567E-01
    0.3000000000E+01    0.8955691190E-02    0.1664314826E-02    0.4772018088E-01
    0.5000000000E+01    0.1425952002E-01    0.2752650446E-02    0.7551742597E-01
    0.7000000000E+01    0.1912124966E-01    0.3824608321E-02    0.1006529570E+00
    0.9000000000E+01    0.2360220793E-01    0.4880669560E-02    0.1234994223E+00
    0.1100000000E+02    0.2775251133E-01    0.5921295835E-02    0.1443626418E+00
    0.1300000000E+02    0.3161351899E-01    0.6946930365E-02    0.1634959696E+00
    0.1500000000E+02    0.3521967114E-01    0.7957998844E-02    0.1811111032E+00
    0.1700000000E+02    0.3859988447E-01    0.8954910310E-02    0.1973863247E+00
    0.1900000000E+02    0.4177862374E-01    0.9938057966E-02    0.2124728581E+00
    0.2100000000E+02    0.4477673379E-01    0.1090781995E-01    0.2264998277E+00
    0.2300000000E+02    0.4761209207E-01    0.1186456005E-01    0.2395781630E+00
    0.2500000000E+02    0.5030012501E-01    0.1280862841E-01    0.2518037039E+00
    0.2700000000E+02    0.5285422037E-01    0.1374036217E-01    0.2632596895E+00
    0.2900000000E+02    0.5528605893E-01    0.1466008605E-01    0.2740187698E+00
    0.3100000000E+02    0.5760588353E-01    0.1556811295E-01    0.2841446434E+00
    0.3300000000E+02    0.5982271859E-01    0.1646474448E-01    0.2936933998E+00
    0.3500000000E+02    0.6194455060E-01    0.1735027148E-01    0.3027146271E+00
    0.3700000000E+02    0.6397847722E-01    0.1822497451E-01    0.3112523309E+00
    0.3900000000E+02    0.6593083144E-01    0.1908912429E-01    0.3193457019E+00
    0.4100000000E+02    0.6780728518E-01    0.1994298214E-01    0.3270297595E+00
    0.4300000000E+02    0.6961293655E-01    0.2078680040E-01    0.3343358950E+00
    0.4500000000E+02    0.7135238344E-01    0.2162082283E-01    0.3412923318E+00
    0.4700000000E+02    0.7302978595E-01    0.2244528495E-01    0.3479245171E+00
    0.4900000000E+02    0.7464891964E-01    0.2326041439E-01    0.3542554569E+00
    0.1000000000E+02    0.2571592535E-01    0.5402883945E-02    0.1341620147E+00
    0.3000000000E+02    0.5645938268E-01    0.1511554251E-01    0.2791571875E+00
    0.5000000000E+02    0.7543772176E-01    0.2366454843E-01    0.3573145530E+00
    0.7000000000E+02    0.8884647207E-01    0.3130715121E-01    0.4068353770E+00
    0.9000000000E+02    0.9898279588E-01    0.3822722557E-01    0.4413375022E+00
    0.1100000000E+03    0.1069517367E+00    0.4456001508E-01    0.4669269505E+00
    0.1300000000E+03    0.1133766568E+00    0.5040743748E-01    0.4867651608E+00
    0.1500000000E+03    0.1186476896E+00    0.5584791388E-01    0.5026601990E+00
    0.1700000000E+03    0.1230269579E+00    0.6094288730E-01    0.5157246026E+00
    0.1900000000E+03    0.1266997106E+00    0.6574126750E-01    0.5266824800E+00
    0.2100000000E+03    0.1298018655E+00    0.7028253652E-01    0.5360265734E+00
    0.2300000000E+03    0.1324360554E+00    0.7459896540E-01    0.5441045289E+00
    0.2500000000E+03    0.1346815660E+00    0.7871722707E-01    0.5511690813E+00
    0.2700000000E+03    0.1366007929E+00    0.8265958995E-01    0.5574086606E+00
    0.2900000000E+03    0.1382436045E+00    0.8644481504E-01    0.5629668126E+00
    0.3100000000E+03    0.1396503827E+00    0.9008883951E-01    0.5679549443E+00
    0.3300000000E+03    0.1408541998E+00    0.9360530428E-01    0.5724609343E+00
    0.3500000000E+03    0.1418824110E+00    0.9700596590E-01    0.5765550994E+00
    0.3700000000E+03    0.1427578413E+00    0.1003010215E+00    0.5802944213E+00
    0.3900000000E+03    0.1434996851E+00    0.1034993678E+00    0.5837256010E+00
    0.4100000000E+03    0.1441241982E+00    0.1066088089E+00    0.5868873043E+00
    0.4300000000E+03    0.1446452349E+00    0.1096362256E+00    0.5898118396E+00
    0.4500000000E+03    0.1450746724E+00    0.1125877127E+00    0.5925264287E+00
    0.4700000000E+03    0.1454227469E+00    0.1154686927E+00    0.5950541827E+00
    0.4900000000E+03    0.1456983239E+00    0.1182840095E+00    0.5974148594E+00
    0.1000000000E+03    0.1031919159E+00    0.4146001533E-01    0.4550052896E+00
    0.3000000000E+03    0.1389742804E+00    0.8828357628E-01    0.5655261673E+00
    0.5000000000E+03    0.1458113762E+00    0.1196684193E+00    0.5985379502E+00
    0.7000000000E+03    0.1456944958E+00    0.1447606634E+00    0.6153313307E+00
    0.9000000000E+03    0.1431325062E+00    0.1663415831E+00    0.6257713054E+00
    0.1100000000E+04    0.1395869531E+00    0.1856132087E+00    0.6330016826E+00
    0.1300000000E+04    0.1356448619E+00    0.2032045253E+00    0.6383610992E+00
    0.1500000000E+04    0.1315737204E+00    0.2194874811E+00    0.6425237988E+00
    0.1700000000E+04    0.1275052831E+00    0.2347017508E+00    0.6458693373E+00
    0.1900000000E+04    0.1235073653E+00    0.2490120300E+00    0.6486290798E+00
    0.2100000000E+04    0.1196153282E+00    0.2625373474E+00    0.6509527745E+00
    0.2300000000E+04    0.1158471281E+00    0.2753673288E+00    0.6529419967E+00
