     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.3171942987E-02    0.3169988798E-02    0.5266157282E-02
    0.3000000000E+01    0.9371546864E-02    0.9250414698E-02    0.1544178262E-01
    0.5000000000E+01    0.1538738537E-01    0.1500515574E-01    0.2516931279E-01
    0.7000000000E+01    0.2122913780E-01    0.2045675361E-01    0.3447909921E-01
    0.9000000000E+01    0.2690579613E-01    0.2562577157E-01    0.4339878326E-01
    0.1100000000E+02    0.3242572503E-01    0.3053100522E-01    0.5195359321E-01
    0.1300000000E+02    0.3779671570E-01    0.3518966698E-01    0.6016660284E-01
    0.1500000000E+02    0.4302603424E-01    0.3961754795E-01    0.6805895748E-01
    0.1700000000E+02    0.4812046525E-01    0.4382916031E-01    0.7565007213E-01
    0.1900000000E+02    0.5308635117E-01    0.4783786304E-01    0.8295780560E-01
    0.2100000000E+02    0.5792962780E-01    0.5165597306E-01    0.8999861404E-01
    0.2300000000E+02    0.6265585651E-01    0.5529486386E-01    0.9678768657E-01
    0.2500000000E+02    0.6727025339E-01    0.5876505312E-01    0.1033390655E+00
    0.2700000000E+02    0.7177771574E-01    0.6207628080E-01    0.1096657529E+00
    0.2900000000E+02    0.7618284620E-01    0.6523757888E-01    0.1157798060E+00
    0.3100000000E+02    0.8048997464E-01    0.6825733372E-01    0.1216924214E+00
    0.3300000000E+02    0.8470317825E-01    0.7114334202E-01    0.1274140114E+00
    0.3500000000E+02    0.8882629973E-01    0.7390286103E-01    0.1329542715E+00
    0.3700000000E+02    0.9286296410E-01    0.7654265381E-01    0.1383222416E+00
    0.3900000000E+02    0.9681659392E-01    0.7906902995E-01    0.1435263605E+00
    0.4100000000E+02    0.1006904234E+00    0.8148788242E-01    0.1485745158E+00
    0.4300000000E+02    0.1044875113E+00    0.8380472090E-01    0.1534740880E+00
    0.4500000000E+02    0.1082107525E+00    0.8602470193E-01    0.1582319910E+00
    0.4700000000E+02    0.1118628895E+00    0.8815265630E-01    0.1628547087E+00
    0.4900000000E+02    0.1154465217E+00    0.9019311399E-01    0.1673483282E+00
    0.1000000000E+02    0.2968485196E-01    0.2811025055E-01    0.4772030768E-01
    0.3000000000E+02    0.7834840015E-01    0.6676464870E-01    0.1187606251E+00
    0.5000000000E+02    0.1172134242E+00    0.9118187056E-01    0.1695485273E+00
    0.7000000000E+02    0.1494917535E+00    0.1072683299E+00    0.2079960706E+00
    0.9000000000E+02    0.1770764089E+00    0.1181412584E+00    0.2383289502E+00
    0.1100000000E+03    0.2011599504E+00    0.1255865449E+00    0.2630169039E+00
    0.1300000000E+03    0.2225344396E+00    0.1306924356E+00    0.2836042090E+00
    0.1500000000E+03    0.2417491235E+00    0.1341547235E+00    0.3011085779E+00
    0.1700000000E+03    0.2591988215E+00    0.1364357292E+00    0.3162295548E+00
    0.1900000000E+03    0.2751761439E+00    0.1378524426E+00    0.3294648741E+00
    0.2100000000E+03    0.2899037259E+00    0.1386279367E+00    0.3411790347E+00
    0.2300000000E+03    0.3035548799E+00    0.1389226531E+00    0.3516455645E+00
    0.2500000000E+03    0.3162672571E+00    0.1388541318E+00    0.3610740731E+00
    0.2700000000E+03    0.3281521406E+00    0.1385098416E+00    0.3696281361E+00
    0.2900000000E+03    0.3393009223E+00    0.1379557478E+00    0.3774374544E+00
    0.3100000000E+03    0.3497897178E+00    0.1372421684E+00    0.3846063258E+00
    0.3300000000E+03    0.3596827172E+00    0.1364078595E+00    0.3912196752E+00
    0.3500000000E+03    0.3690346629E+00    0.1354829175E+00    0.3973474310E+00
    0.3700000000E+03    0.3778927102E+00    0.1344908749E+00    0.4030477565E+00
    0.3900000000E+03    0.3862978455E+00    0.1334502356E+00    0.4083694712E+00
    0.4100000000E+03    0.3942859820E+00    0.1323756143E+00    0.4133538931E+00
    0.4300000000E+03    0.4018888159E+00    0.1312785925E+00    0.4180362560E+00
    0.4500000000E+03    0.4091345051E+00    0.1301683685E+00    0.4224468143E+00
    0.4700000000E+03    0.4160482105E+00    0.1290522551E+00    0.4266117125E+00
