     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.6324122271E-02    0.1587821929E-02    0.3175600346E-02
    0.3000000000E+01    0.1857136591E-01    0.4649760279E-02    0.9402914380E-02
    0.5000000000E+01    0.3031384695E-01    0.7568430496E-02    0.1547057339E-01
    0.7000000000E+01    0.4158465653E-01    0.1035308828E-01    0.2138490041E-01
    0.9000000000E+01    0.5241400292E-01    0.1301221215E-01    0.2715188566E-01
    0.1100000000E+02    0.6282951767E-01    0.1555358365E-01    0.3277720823E-01
    0.1300000000E+02    0.7285652386E-01    0.1798435781E-01    0.3826625612E-01
    0.1500000000E+02    0.8251827174E-01    0.2031112523E-01    0.4362414463E-01
    0.1700000000E+02    0.9183614629E-01    0.2253996684E-01    0.4885573354E-01
    0.1900000000E+02    0.1008298505E+00    0.2467650242E-01    0.5396564287E-01
    0.2100000000E+02    0.1095175675E+00    0.2672593367E-01    0.5895826755E-01
    0.2300000000E+02    0.1179161047E+00    0.2869308246E-01    0.6383779102E-01
    0.2500000000E+02    0.1260410214E+00    0.3058242501E-01    0.6860819782E-01
    0.2700000000E+02    0.1339067432E+00    0.3239812240E-01    0.7327328534E-01
    0.2900000000E+02    0.1415266636E+00    0.3414404789E-01    0.7783667472E-01
    0.3100000000E+02    0.1489132350E+00    0.3582381140E-01    0.8230182097E-01
    0.3300000000E+02    0.1560780506E+00    0.3744078159E-01    0.8667202247E-01
    0.3500000000E+02    0.1630319176E+00    0.3899810572E-01    0.9095042974E-01
    0.3700000000E+02    0.1697849232E+00    0.4049872752E-01    0.9514005370E-01
    0.3900000000E+02    0.1763464942E+00    0.4194540341E-01    0.9924377332E-01
    0.4100000000E+02    0.1827254503E+00    0.4334071718E-01    0.1032643428E+00
    0.4300000000E+02    0.1889300532E+00    0.4468709329E-01    0.1072043984E+00
    0.4500000000E+02    0.1949680501E+00    0.4598680892E-01    0.1110664644E+00
    0.4700000000E+02    0.2008467140E+00    0.4724200502E-01    0.1148529596E+00
    0.4900000000E+02    0.2065728795E+00    0.4845469630E-01    0.1185662019E+00
    0.1000000000E+02    0.5767185536E-01    0.1429715584E-01    0.2998191143E-01
    0.3000000000E+02    0.1452483741E+00    0.3499198393E-01    0.8008131852E-01
    0.5000000000E+02    0.2093807996E+00    0.4904569999E-01    0.1203960516E+00
    0.7000000000E+02    0.2589089180E+00    0.5904117252E-01    0.1536421867E+00
    0.9000000000E+02    0.2986071695E+00    0.6639124530E-01    0.1816066594E+00
    0.1100000000E+03    0.3313018369E+00    0.7193239496E-01    0.2055144911E+00
    0.1300000000E+03    0.3587876530E+00    0.7618994474E-01    0.2262343881E+00
    0.1500000000E+03    0.3822688363E+00    0.7950926557E-01    0.2444000816E+00
    0.1700000000E+03    0.4025896895E+00    0.8212591465E-01    0.2604851504E+00
    0.1900000000E+03    0.4203635896E+00    0.8420548439E-01    0.2748508995E+00
    0.2100000000E+03    0.4360493003E+00    0.8586738079E-01    0.2877779875E+00
    0.2300000000E+03    0.4499983075E+00    0.8719959787E-01    0.2994879012E+00
    0.2500000000E+03    0.4624853862E+00    0.8826821451E-01    0.3101578928E+00
    0.2700000000E+03    0.4737290364E+00    0.8912367867E-01    0.3199315924E+00
    0.2900000000E+03    0.4839055601E+00    0.8980507134E-01    0.3289266937E+00
    0.3100000000E+03    0.4931590145E+00    0.9034306415E-01    0.3372406139E+00
    0.3300000000E+03    0.5016084100E+00    0.9076201124E-01    0.3449547261E+00
    0.3500000000E+03    0.5093530212E+00    0.9108145475E-01    0.3521375694E+00
    0.3700000000E+03    0.5164763745E+00    0.9131722544E-01    0.3588473129E+00
