     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.1054119371E-02    0.9467040508E-02    0.3145387612E-02
    0.3000000000E+01    0.3096561349E-02    0.2739077102E-01    0.9144103026E-02
    0.5000000000E+01    0.5057107337E-02    0.4407955921E-01    0.1478532868E-01
    0.7000000000E+01    0.6942095364E-02    0.5965290871E-01    0.2010303354E-01
    0.9000000000E+01    0.8757198207E-02    0.7421545509E-01    0.2512693210E-01
    0.1100000000E+02    0.1050750981E-01    0.8785920763E-01    0.2988313488E-01
    0.1300000000E+02    0.1219761847E-01    0.1006653969E+00    0.3439468272E-01
    0.1500000000E+02    0.1383166909E-01    0.1127060068E+00    0.3868198848E-01
    0.1700000000E+02    0.1541341640E-01    0.1240450527E+00    0.4276320425E-01
    0.1900000000E+02    0.1694627064E-01    0.1347396528E+00    0.4665452854E-01
    0.2100000000E+02    0.1843333686E-01    0.1448409315E+00    0.5037046441E-01
    0.2300000000E+02    0.1987744898E-01    0.1543947839E+00    0.5392403764E-01
    0.2500000000E+02    0.2128119932E-01    0.1634425268E+00    0.5732698186E-01
    0.2700000000E+02    0.2264696427E-01    0.1720214542E+00    0.6058989645E-01
    0.2900000000E+02    0.2397692684E-01    0.1801653143E+00    0.6372238167E-01
    0.3100000000E+02    0.2527309626E-01    0.1879047204E+00    0.6673315490E-01
    0.3300000000E+02    0.2653732536E-01    0.1952675052E+00    0.6963015091E-01
    0.3500000000E+02    0.2777132582E-01    0.2022790288E+00    0.7242060868E-01
    0.3700000000E+02    0.2897668161E-01    0.2089624468E+00    0.7511114690E-01
    0.3900000000E+02    0.3015486100E-01    0.2153389434E+00    0.7770782976E-01
    0.4100000000E+02    0.3130722717E-01    0.2214279367E+00    0.8021622451E-01
    0.4300000000E+02    0.3243504763E-01    0.2272472582E+00    0.8264145197E-01
    0.4500000000E+02    0.3353950272E-01    0.2328133108E+00    0.8498823092E-01
    0.4700000000E+02    0.3462169312E-01    0.2381412089E+00    0.8726091733E-01
    0.4900000000E+02    0.3568264666E-01    0.2432449017E+00    0.8946353900E-01
    0.1000000000E+02    0.9640155072E-02    0.8114687039E-01    0.2753698904E-01
    0.3000000000E+02    0.2462911641E-01    0.1840837733E+00    0.6524246910E-01
    0.5000000000E+02    0.3620546238E-01    0.2457167389E+00    0.9053975215E-01
    0.7000000000E+02    0.4575008546E-01    0.2860463477E+00    0.1091597333E+00
    0.9000000000E+02    0.5396114345E-01    0.3140224497E+00    0.1237171852E+00
    0.1100000000E+03    0.6123481635E-01    0.3342359659E+00    0.1355879748E+00
    0.1300000000E+03    0.6781530166E-01    0.3492772328E+00    0.1455712960E+00
    0.1500000000E+03    0.7386278555E-01    0.3607146482E+00    0.1541664539E+00
    0.1700000000E+03    0.7948757688E-01    0.3695510290E+00    0.1617033673E+00
    0.1900000000E+03    0.8476865680E-01    0.3764560098E+00    0.1684099403E+00
    0.2100000000E+03    0.8976441175E-01    0.3818928607E+00    0.1744493999E+00
    0.2300000000E+03    0.9451916940E-01    0.3861916641E+00    0.1799422070E+00
    0.2500000000E+03    0.9906735150E-01    0.3895935308E+00    0.1849795332E+00
    0.2700000000E+03    0.1034362091E+00    0.3922783731E+00    0.1896318855E+00
    0.2900000000E+03    0.1076476803E+00    0.3943829363E+00    0.1939548139E+00
    0.3100000000E+03    0.1117196859E+00    0.3960128429E+00    0.1979927997E+00
    0.3300000000E+03    0.1156670551E+00    0.3972508427E+00    0.2017819723E+00
    0.3500000000E+03    0.1195021990E+00    0.3981625870E+00    0.2053520508E+00
    0.3700000000E+03    0.1232356119E+00    0.3988007508E+00    0.2087277574E+00
    0.3900000000E+03    0.1268762484E+00    0.3992080268E+00    0.2119298671E+00
    0.4100000000E+03    0.1304318126E+00    0.3994193334E+00    0.2149759968E+00
    0.4300000000E+03    0.1339089827E+00    0.3994634682E+00    0.2178812094E+00
    0.4500000000E+03    0.1373135867E+00    0.3993643594E+00    0.2206584812E+00
    0.4700000000E+03    0.1406507427E+00    0.3991420267E+00    0.2233190674E+00
    0.4900000000E+03    0.1439249709E+00    0.3988133255E+00    0.2258727921E+00
    0.1000000000E+03    0.5769735878E-01    0.3249059154E+00    0.1299292257E+00
    0.3000000000E+03    0.1097001259E+00    0.3952515911E+00    0.1960069966E+00
    0.5000000000E+03    0.1455397589E+00    0.3986136347E+00    0.2271123181E+00
    0.7000000000E+03    0.1753068722E+00    0.3915594959E+00    0.2479252872E+00
    0.9000000000E+03    0.2015301507E+00    0.3819708113E+00    0.2637200492E+00
    0.1100000000E+04    0.2252641708E+00    0.3718741952E+00    0.2765092817E+00
    0.1300000000E+04    0.2470633005E+00    0.3619325845E+00    0.2872824340E+00
    0.1500000000E+04    0.2672628399E+00    0.3523828952E+00    0.2966024292E+00
    0.1700000000E+04    0.2860865032E+00    0.3433051164E+00    0.3048216763E+00
    0.1900000000E+04    0.3036951072E+00    0.3347156182E+00    0.3121762314E+00
    0.2100000000E+04    0.3202112809E+00    0.3266037778E+00    0.3188323835E+00
    0.2300000000E+04    0.3357330643E+00    0.3189476218E+00    0.3249119330E+00
    0.2500000000E+04    0.3503418553E+00    0.3117208917E+00    0.3305069107E+00
    0.2700000000E+04    0.3641072748E+00    0.3048963386E+00    0.3356886401E+00
    0.2900000000E+04    0.3770902591E+00    0.2984472700E+00    0.3405135748E+00
    0.3100000000E+04    0.3893450886E+00    0.2923482535E+00    0.3450272017E+00
    0.3300000000E+04    0.4009207565E+00    0.2865754036E+00    0.3492667346E+00
    0.3500000000E+04    0.4118619190E+00    0.2811064620E+00    0.3532630239E+00
    0.3700000000E+04    0.4222095714E+00    0.2759207729E+00    0.3570419409E+00
    0.3900000000E+04    0.4320015451E+00    0.2709992108E+00    0.3606254043E+00
    0.4100000000E+04    0.4412728823E+00    0.2663240858E+00    0.3640321519E+00
    0.4300000000E+04    0.4500561280E+00    0.2618790430E+00    0.3672783331E+00
    0.4500000000E+04    0.4583815652E+00    0.2576489615E+00    0.3703779677E+00
    0.4700000000E+04    0.4662774089E+00    0.2536198586E+00    0.3733433073E+00
    0.4900000000E+04    0.4737699714E+00    0.2497787993E+00    0.3761851227E+00
    0.1000000000E+04    0.2136665829E+00    0.3769291206E+00    0.2704145191E+00
    0.3000000000E+04    0.3833055199E+00    0.2953555360E+00    0.3428068074E+00
    0.5000000000E+04    0.4773727604E+00    0.2479250095E+00    0.3775627275E+00
    0.7000000000E+04    0.5334016736E+00    0.2182535434E+00    0.4004538327E+00
    0.9000000000E+04    0.5687072435E+00    0.1981386783E+00    0.4174016292E+00
    0.1100000000E+05    0.5921722507E+00    0.1835697250E+00    0.4307731363E+00
    0.1300000000E+05    0.6085132869E+00    0.1724508510E+00    0.4417589316E+00
    0.1500000000E+05    0.6203519755E+00    0.1636114297E+00    0.4510429550E+00
    0.1700000000E+05    0.6292177411E+00    0.1563562700E+00    0.4590542426E+00
    0.1900000000E+05    0.6360444026E+00    0.1502496173E+00    0.4660794342E+00
    0.2100000000E+05    0.6414259136E+00    0.1450052874E+00    0.4723193573E+00
    0.2300000000E+05    0.6457539207E+00    0.1404276447E+00    0.4779200528E+00
    0.2500000000E+05    0.6492949612E+00    0.1363782734E+00    0.4829909534E+00
    0.2700000000E+05    0.6522355254E+00    0.1327562984E+00    0.4876161100E+00
    0.2900000000E+05    0.6547093162E+00    0.1294862969E+00    0.4918614300E+00
    0.3100000000E+05    0.6568142776E+00    0.1265106068E+00    0.4957795125E+00
    0.3300000000E+05    0.6586235438E+00    0.1237842787E+00    0.4994129780E+00
    0.3500000000E+05    0.6601926629E+00    0.1212716693E+00    0.5027968221E+00
    0.3700000000E+05    0.6615644764E+00    0.1189440846E+00    0.5059601154E+00
    0.3900000000E+05    0.6627724835E+00    0.1167781136E+00    0.5089272569E+00
    0.4100000000E+05    0.6638432075E+00    0.1147544261E+00    0.5117189147E+00
    0.4300000000E+05    0.6647978869E+00    0.1128568896E+00    0.5143527411E+00
    0.4500000000E+05    0.6656537052E+00    0.1110719100E+00    0.5168439264E+00
    0.4700000000E+05    0.6664246971E+00    0.1093879319E+00    0.5192056307E+00
    0.4900000000E+05    0.6671224251E+00    0.1077950550E+00    0.5214493262E+00
    0.1000000000E+05    0.5815588370E+00    0.1903214563E+00    0.4244435303E+00
    0.3000000000E+05    0.6558028469E+00    0.1279647240E+00    0.4938585097E+00
    0.5000000000E+05    0.6674468812E+00    0.1070300636E+00    0.5225301126E+00
    0.7000000000E+05    0.6717425059E+00    0.9494060143E-01    0.5398480507E+00
    0.9000000000E+05    0.6739147419E+00    0.8665124894E-01    0.5519211193E+00
    0.1100000000E+06    0.6752102178E+00    0.8045156007E-01    0.5610214995E+00
    0.1300000000E+06    0.6760652887E+00    0.7556117707E-01    0.5682302547E+00
    0.1500000000E+06    0.6766697417E+00    0.7156123679E-01    0.5741410003E+00
    0.1700000000E+06    0.6771186763E+00    0.6820220036E-01    0.5791122689E+00
    0.1900000000E+06    0.6774647616E+00    0.6532411611E-01    0.5833759289E+00
    0.2100000000E+06    0.6777394292E+00    0.6281871887E-01    0.5870898784E+00
    0.2300000000E+06    0.6779625552E+00    0.6060956768E-01    0.5903660831E+00
    0.2500000000E+06    0.6781473031E+00    0.5864083789E-01    0.5932865694E+00
    0.2700000000E+06    0.6783027269E+00    0.5687061785E-01    0.5959130657E+00
    0.2900000000E+06    0.6784352530E+00    0.5526670669E-01    0.5982930841E+00
    0.3100000000E+06    0.6785495658E+00    0.5380387527E-01    0.6004639017E+00
