     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.1060605675E-02    0.3168473386E-02    0.7349868864E-02
    0.3000000000E+01    0.3152642191E-02    0.9238873999E-02    0.2142426466E-01
    0.5000000000E+01    0.5206910514E-02    0.1497829807E-01    0.3472450942E-01
    0.7000000000E+01    0.7224711944E-02    0.2041321932E-01    0.4731514160E-01
    0.9000000000E+01    0.9207286560E-02    0.2556727581E-01    0.5925365719E-01
    0.1100000000E+02    0.1115581681E-01    0.3046164587E-01    0.7059144744E-01
    0.1300000000E+02    0.1307143086E-01    0.3511536538E-01    0.8137459038E-01
    0.1500000000E+02    0.1495520570E-01    0.3954559681E-01    0.9164452230E-01
    0.1700000000E+02    0.1680817005E-01    0.4376785835E-01    0.1014386097E+00
    0.1900000000E+02    0.1863130705E-01    0.4779621998E-01    0.1107906388E+00
    0.2100000000E+02    0.2042555680E-01    0.5164347182E-01    0.1197312354E+00
    0.2300000000E+02    0.2219181872E-01    0.5532126936E-01    0.1282882280E+00
    0.2500000000E+02    0.2393095373E-01    0.5884025912E-01    0.1364869606E+00
    0.2700000000E+02    0.2564378633E-01    0.6221018778E-01    0.1443505655E+00
    0.2900000000E+02    0.2733110653E-01    0.6543999734E-01    0.1519002003E+00
    0.3100000000E+02    0.2899367164E-01    0.6853790826E-01    0.1591552549E+00
    0.3300000000E+02    0.3063220799E-01    0.7151149241E-01    0.1661335334E+00
    0.3500000000E+02    0.3224741248E-01    0.7436773721E-01    0.1728514139E+00
    0.3700000000E+02    0.3383995413E-01    0.7711310222E-01    0.1793239886E+00
    0.3900000000E+02    0.3541047542E-01    0.7975356921E-01    0.1855651888E+00
    0.4100000000E+02    0.3695959364E-01    0.8229468653E-01    0.1915878946E+00
    0.4300000000E+02    0.3848790215E-01    0.8474160854E-01    0.1974040330E+00
    0.4500000000E+02    0.3999597150E-01    0.8709913082E-01    0.2030246647E+00
    0.4700000000E+02    0.4148435055E-01    0.8937172156E-01    0.2084600620E+00
    0.4900000000E+02    0.4295356752E-01    0.9156354963E-01    0.2137197782E+00
    0.1000000000E+02    0.1018573549E-01    0.2804568505E-01    0.6499464698E-01
    0.3000000000E+02    0.2816543737E-01    0.6700495248E-01    0.1555634022E+00
    0.5000000000E+02    0.4368114988E-01    0.9263040487E-01    0.2162865601E+00
    0.7000000000E+02    0.5734098191E-01    0.1105497556E+00    0.2602643045E+00
    0.9000000000E+02    0.6956133586E-01    0.1235824085E+00    0.2938477777E+00
    0.1100000000E+03    0.8063765607E-01    0.1333143133E+00    0.3205022291E+00
