     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.2101797765E-02    0.1103655502E-01    0.1049697796E-02
    0.3000000000E+01    0.6138634621E-02    0.3188649159E-01    0.3058514185E-02
    0.5000000000E+01    0.9971640929E-02    0.5124712616E-01    0.4955942706E-02
    0.7000000000E+01    0.1362043143E-01    0.6926849338E-01    0.6752029281E-02
    0.9000000000E+01    0.1710208569E-01    0.8608121184E-01    0.8455619436E-02
    0.1100000000E+02    0.2043155026E-01    0.1017995234E+00    0.1007453396E-01
    0.1300000000E+02    0.2362196613E-01    0.1165237790E+00    0.1161571446E-01
    0.1500000000E+02    0.2668493735E-01    0.1303424847E+00    0.1308534468E-01
    0.1700000000E+02    0.2963075266E-01    0.1433339972E+00    0.1448895217E-01
    0.1900000000E+02    0.3246856966E-01    0.1555679353E+00    0.1583149395E-01
    0.2100000000E+02    0.3520656859E-01    0.1671063634E+00    0.1711742905E-01
    0.2300000000E+02    0.3785208157E-01    0.1780047868E+00    0.1835078014E-01
    0.2500000000E+02    0.4041170160E-01    0.1883129945E+00    0.1953518624E-01
    0.2700000000E+02    0.4289137514E-01    0.1980757750E+00    0.2067394790E-01
    0.2900000000E+02    0.4529648088E-01    0.2073335273E+00    0.2177006613E-01
    0.3100000000E+02    0.4763189730E-01    0.2161227845E+00    0.2282627600E-01
    0.3300000000E+02    0.4990206057E-01    0.2244766646E+00    0.2384507585E-01
    0.3500000000E+02    0.5211101468E-01    0.2324252590E+00    0.2482875266E-01
    0.3700000000E+02    0.5426245466E-01    0.2399959702E+00    0.2577940425E-01
    0.3900000000E+02    0.5635976429E-01    0.2472138042E+00    0.2669895867E-01
    0.4100000000E+02    0.5840604893E-01    0.2541016266E+00    0.2758919128E-01
    0.4300000000E+02    0.6040416419E-01    0.2606803858E+00    0.2845173980E-01
    0.4500000000E+02    0.6235674117E-01    0.2669693095E+00    0.2928811754E-01
    0.4700000000E+02    0.6426620858E-01    0.2729860771E+00    0.3009972519E-01
    0.4900000000E+02    0.6613481236E-01    0.2787469720E+00    0.3088786128E-01
    0.1000000000E+02    0.1878498146E-01    0.9407059688E-01    0.9275208224E-02
    0.3000000000E+02    0.4647261325E-01    0.2117845727E+00    0.2230299823E-01
    0.5000000000E+02    0.6705444655E-01    0.2815362074E+00    0.3127350764E-01
    0.7000000000E+02    0.8373385861E-01    0.3269794095E+00    0.3800558305E-01
