     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.2121177813E-02    0.1586217999E-02    0.7363901188E-02
    0.3000000000E+01    0.6304901479E-02    0.4635977736E-02    0.2154334535E-01
    0.5000000000E+01    0.1041254338E-01    0.7531821869E-02    0.3503689729E-01
    0.7000000000E+01    0.1444652093E-01    0.1028437834E-01    0.4789424354E-01
    0.9000000000E+01    0.1840914753E-01    0.1290329851E-01    0.6016035898E-01
    0.1100000000E+02    0.2230263814E-01    0.1539736888E-01    0.7187605326E-01
    0.1300000000E+02    0.2612911441E-01    0.1777460766E-01    0.8307844291E-01
    0.1500000000E+02    0.2989060953E-01    0.2004234864E-01    0.9380136057E-01
    0.1700000000E+02    0.3358907285E-01    0.2220731405E-01    0.1040757110E+00
    0.1900000000E+02    0.3722637408E-01    0.2427567827E-01    0.1139297816E+00
    0.2100000000E+02    0.4080430735E-01    0.2625312369E-01    0.1233895146E+00
    0.2300000000E+02    0.4432459499E-01    0.2814488969E-01    0.1324787453E+00
    0.2500000000E+02    0.4778889108E-01    0.2995581589E-01    0.1412194125E+00
    0.2700000000E+02    0.5119878481E-01    0.3169038029E-01    0.1496317436E+00
    0.2900000000E+02    0.5455580362E-01    0.3335273315E-01    0.1577344191E+00
    0.3100000000E+02    0.5786141616E-01    0.3494672703E-01    0.1655447176E+00
    0.3300000000E+02    0.6111703514E-01    0.3647594352E-01    0.1730786456E+00
    0.3500000000E+02    0.6432401991E-01    0.3794371713E-01    0.1803510525E+00
    0.3700000000E+02    0.6748367903E-01    0.3935315668E-01    0.1873757338E+00
    0.3900000000E+02    0.7059727258E-01    0.4070716441E-01    0.1941655231E+00
    0.4100000000E+02    0.7366601437E-01    0.4200845322E-01    0.2007323750E+00
    0.4300000000E+02    0.7669107412E-01    0.4325956213E-01    0.2070874389E+00
    0.4500000000E+02    0.7967357939E-01    0.4446287026E-01    0.2132411262E+00
    0.4700000000E+02    0.8261461749E-01    0.4562060943E-01    0.2192031705E+00
    0.4900000000E+02    0.8551523726E-01    0.4673487563E-01    0.2249826821E+00
    0.1000000000E+02    0.2036440010E-01    0.1416542181E-01    0.6608460750E-01
    0.3000000000E+02    0.5621494610E-01    0.3415804506E-01    0.1616750867E+00
    0.5000000000E+02    0.8695070794E-01    0.4727632677E-01    0.2278066769E+00
    0.7000000000E+02    0.1137665281E+00    0.5624415099E-01    0.2765151881E+00
    0.9000000000E+02    0.1374995625E+00    0.6252079100E-01    0.3140335301E+00
    0.1100000000E+03    0.1587543104E+00    0.6696365308E-01    0.3439191465E+00
    0.1300000000E+03    0.1779786936E+00    0.7011090520E-01    0.3683540366E+00
    0.1500000000E+03    0.1955121339E+00    0.7231744422E-01    0.3887530377E+00
    0.1700000000E+03    0.2116169377E+00    0.7382643520E-01    0.4060750482E+00
    0.1900000000E+03    0.2264993717E+00    0.7480963940E-01    0.4209938324E+00
    0.2100000000E+03    0.2403241705E+00    0.7539142435E-01    0.4339972216E+00
    0.2300000000E+03    0.2532247446E+00    0.7566370595E-01    0.4454474874E+00
    0.2500000000E+03    0.2653105056E+00    0.7569559399E-01    0.4556195555E+00
    0.2700000000E+03    0.2766722144E+00    0.7553981308E-01    0.4647260184E+00
    0.2900000000E+03    0.2873859502E+00    0.7523709046E-01    0.4729339869E+00
    0.3100000000E+03    0.2975160966E+00    0.7481922318E-01    0.4803767338E+00
    0.3300000000E+03    0.3071176193E+00    0.7431126470E-01    0.4871619190E+00
    0.3500000000E+03    0.3162378241E+00    0.7373311108E-01    0.4933775163E+00
    0.3700000000E+03    0.3249177282E+00    0.7310066946E-01    0.4990961584E+00
    0.3900000000E+03    0.3331931422E+00    0.7242673074E-01    0.5043783747E+00
    0.4100000000E+03    0.3410955301E+00    0.7172162941E-01    0.5092750370E+00
    0.4300000000E+03    0.3486527011E+00    0.7099374806E-01    0.5138292325E+00
    0.4500000000E+03    0.3558893687E+00    0.7024990707E-01    0.5180777142E+00
    0.4700000000E+03    0.3628276071E+00    0.6949566832E-01    0.5220520368E+00
    0.4900000000E+03    0.3694872267E+00    0.6873557394E-01    0.5257794551E+00
    0.1000000000E+03    0.1484057230E+00    0.6493235639E-01    0.3297709746E+00
