     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.4229177773E-02    0.1586993128E-02    0.5276247553E-02
    0.3000000000E+01    0.1249430937E-01    0.4642184752E-02    0.1552852108E-01
    0.5000000000E+01    0.2051254375E-01    0.7547131322E-02    0.2539967129E-01
    0.7000000000E+01    0.2829600845E-01    0.1031095596E-01    0.3491118065E-01
    0.9000000000E+01    0.3585603273E-01    0.1294209584E-01    0.4408293571E-01
    0.1100000000E+02    0.4320321189E-01    0.1544836411E-01    0.5293337291E-01
    0.1300000000E+02    0.5034746557E-01    0.1783700519E-01    0.6147960869E-01
    0.1500000000E+02    0.5729809062E-01    0.2011474451E-01    0.6973755577E-01
    0.1700000000E+02    0.6406380907E-01    0.2228783301E-01    0.7772202740E-01
    0.1900000000E+02    0.7065281179E-01    0.2436208731E-01    0.8544683095E-01
    0.2100000000E+02    0.7707279833E-01    0.2634292584E-01    0.9292485206E-01
    0.2300000000E+02    0.8333101308E-01    0.2823540154E-01    0.1001681305E+00
    0.2500000000E+02    0.8943427852E-01    0.3004423134E-01    0.1071879286E+00
    0.2700000000E+02    0.9538902542E-01    0.3177382295E-01    0.1139947933E+00
    0.2900000000E+02    0.1012013206E+00    0.3342829911E-01    0.1205986120E+00
    0.3100000000E+02    0.1068768924E+00    0.3501151962E-01    0.1270086638E+00
    0.3300000000E+02    0.1124211540E+00    0.3652710143E-01    0.1332336655E+00
    0.3500000000E+02    0.1178392249E+00    0.3797843689E-01    0.1392818134E+00
    0.3700000000E+02    0.1231359504E+00    0.3936871046E-01    0.1451608226E+00
    0.3900000000E+02    0.1283159201E+00    0.4070091388E-01    0.1508779608E+00
    0.4100000000E+02    0.1333834846E+00    0.4197786014E-01    0.1564400813E+00
    0.4300000000E+02    0.1383427708E+00    0.4320219625E-01    0.1618536517E+00
    0.4500000000E+02    0.1431976961E+00    0.4437641489E-01    0.1671247809E+00
    0.4700000000E+02    0.1479519820E+00    0.4550286520E-01    0.1722592437E+00
    0.4900000000E+02    0.1526091659E+00    0.4658376259E-01    0.1772625035E+00
    0.1000000000E+02    0.3955559278E-01    0.1421037343E-01    0.4854721975E-01
    0.3000000000E+02    0.1040558515E+00    0.3422858479E-01    0.1238273013E+00
    0.5000000000E+02    0.1549024026E+00    0.4710778695E-01    0.1797165596E+00
    0.7000000000E+02    0.1964057528E+00    0.5564655820E-01    0.2230307344E+00
    0.9000000000E+02    0.2311778963E+00    0.6140932052E-01    0.2577059836E+00
    0.1100000000E+03    0.2608995855E+00    0.6532710822E-01    0.2861777862E+00
    0.1300000000E+03    0.2867063742E+00    0.6798164979E-01    0.3100359943E+00
    0.1500000000E+03    0.3093970561E+00    0.6975081032E-01    0.3303638768E+00
    0.1700000000E+03    0.3295528919E+00    0.7088790557E-01    0.3479258832E+00
    0.1900000000E+03    0.3476091765E+00    0.7156723663E-01    0.3632774918E+00
