     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.5270216688E-02    0.3171611146E-02    0.3169505483E-02
    0.3000000000E+01    0.1547788054E-01    0.9264662275E-02    0.9349833858E-02
    0.5000000000E+01    0.2526815084E-01    0.1504378030E-01    0.1532781880E-01
    0.7000000000E+01    0.3466996581E-01    0.2053064985E-01    0.2111386570E-01
    0.9000000000E+01    0.4370958015E-01    0.2574503217E-01    0.2671766858E-01
    0.1100000000E+02    0.5241086846E-01    0.3070497381E-01    0.3214827010E-01
    0.1300000000E+02    0.6079558861E-01    0.3542698852E-01    0.3741411566E-01
    0.1500000000E+02    0.6888361115E-01    0.3992621647E-01    0.4252310213E-01
    0.1700000000E+02    0.7669311960E-01    0.4421656401E-01    0.4748262190E-01
    0.1900000000E+02    0.8424078589E-01    0.4831082664E-01    0.5229960273E-01
    0.2100000000E+02    0.9154192449E-01    0.5222079750E-01    0.5698054392E-01
    0.2300000000E+02    0.9861062812E-01    0.5595736341E-01    0.6153154906E-01
    0.2500000000E+02    0.1054598876E+00    0.5953059007E-01    0.6595835589E-01
    0.2700000000E+02    0.1121016978E+00    0.6294979773E-01    0.7026636347E-01
    0.2900000000E+02    0.1185471518E+00    0.6622362871E-01    0.7446065693E-01
    0.3100000000E+02    0.1248065245E+00    0.6936010768E-01    0.7854603011E-01
    0.3300000000E+02    0.1308893472E+00    0.7236669557E-01    0.8252700625E-01
    0.3500000000E+02    0.1368044741E+00    0.7525033800E-01    0.8640785694E-01
    0.3700000000E+02    0.1425601419E+00    0.7801750875E-01    0.9019261949E-01
    0.3900000000E+02    0.1481640232E+00    0.8067424889E-01    0.9388511285E-01
    0.4100000000E+02    0.1536232743E+00    0.8322620212E-01    0.9748895234E-01
    0.4300000000E+02    0.1589445787E+00    0.8567864667E-01    0.1010075631E+00
    0.4500000000E+02    0.1641341855E+00    0.8803652416E-01    0.1044441924E+00
    0.4700000000E+02    0.1691979452E+00    0.9030446585E-01    0.1078019215E+00
    0.4900000000E+02    0.1741413408E+00    0.9248681635E-01    0.1110836756E+00
    0.1000000000E+02    0.4810110842E-01    0.2825574201E-01    0.2945407827E-01
    0.3000000000E+02    0.1216994860E+00    0.6780855827E-01    0.7651666974E-01
    0.5000000000E+02    0.1765695223E+00    0.9354717959E-01    0.1126969362E+00
    0.7000000000E+02    0.2199093014E+00    0.1111301125E+00    0.1415803496E+00
    0.9000000000E+02    0.2555017525E+00    0.1235559177E+00    0.1653136040E+00
    0.1100000000E+03    0.2855445311E+00    0.1325530093E+00    0.1852636606E+00
    0.1300000000E+03    0.3114157992E+00    0.1391816796E+00    0.2023442384E+00
    0.1500000000E+03    0.3340335646E+00    0.1441243388E+00    0.2171905291E+00
    0.1700000000E+03    0.3540398149E+00    0.1478372587E+00    0.2302586358E+00
    0.1900000000E+03    0.3719017400E+00    0.1506351236E+00    0.2418850990E+00
