# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
1.000000000000000056e-01,3.570999999999999882e-07,6.070999999999999769e-07,6.190000000000000503e-08,1.052999999999999966e-07,nan
5.000000000000000000e-01,7.142999999999999839e-07,1.214199999999999954e-06,1.238000000000000101e-07,2.105000000000000122e-07,nan
1.000000000000000000e+00,1.785699999999999903e-06,1.108500000000000059e-06,3.096000000000000194e-07,1.921999999999999873e-07,nan
5.000000000000000000e+00,1.232140000000000031e-05,4.956999999999999720e-07,2.136100000000000182e-06,8.589999999999999495e-08,nan
1.000000000000000000e+01,2.839290000000000051e-05,2.527699999999999956e-06,4.922399999999999661e-06,4.381999999999999931e-07,nan
5.000000000000000000e+01,1.085714000000000020e-04,7.460499999999999975e-06,1.882279999999999874e-05,1.293399999999999975e-06,nan
1.000000000000000000e+02,2.598214000000000057e-04,2.686709999999999896e-05,4.504459999999999899e-05,4.657899999999999907e-06,nan
5.000000000000000000e+02,1.242678600000000086e-03,4.157359999999999783e-05,2.154400999999999907e-04,7.207500000000000026e-06,nan
1.000000000000000000e+03,2.441607100000000186e-03,1.001189000000000012e-04,4.232953000000000128e-04,1.735740000000000088e-05,nan
5.000000000000000000e+03,1.213892859999999956e-02,2.191870000000000005e-04,2.104495799999999903e-03,3.799990000000000187e-05,nan
1.000000000000000000e+04,2.443857140000000108e-02,5.069217000000000427e-04,4.236854200000000036e-03,8.788380000000000042e-05,nan
5.000000000000000000e+04,1.188246428999999993e-01,1.280072300000000040e-03,2.060033190000000111e-02,2.219229000000000026e-04,nan
1.000000000000000000e+05,2.325905356999999896e-01,7.602013900000000220e-03,4.032364089999999901e-02,1.317942199999999967e-03,nan
5.000000000000000000e+05,9.809487500000000360e-01,2.000426510000000158e-02,1.700646373999999961e-01,3.468089499999999891e-03,nan
1.000000000000000000e+06,1.583115892899999988e+00,2.127157689999999851e-02,2.744608525000000188e-01,3.687800199999999827e-03,nan
5.000000000000000000e+06,2.873668750000000216e+00,2.042167900000000161e-02,4.982007815000000228e-01,3.540455499999999815e-03,nan
1.000000000000000000e+07,3.168770892900000025e+00,2.379001010000000166e-02,5.493619037000000427e-01,4.124414699999999663e-03,nan
5.000000000000000000e+07,3.819157678599999883e+00,7.042460999999999860e-03,6.621178381000000224e-01,1.220933900000000091e-03,nan
1.000000000000000000e+08,3.961059285700000210e+00,5.973629799999999671e-03,6.867189656000000086e-01,1.035633300000000099e-03,nan
