     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5285001857E-02    0.2571292464E-03    0.1021649988E-01
    0.3000000000E+01    0.1560453916E-01    0.7448407611E-03    0.2974630425E-01
    0.5000000000E+01    0.2560333444E-01    0.1199625298E-02    0.4815832576E-01
    0.7000000000E+01    0.3529637505E-01    0.1624170730E-02    0.6554618715E-01
    0.9000000000E+01    0.4469772444E-01    0.2020887653E-02    0.8199333019E-01
    0.1100000000E+02    0.5382059225E-01    0.2391944572E-02    0.9757436329E-01
    0.1300000000E+02    0.6267739804E-01    0.2739297787E-02    0.1123562005E+00
    0.1500000000E+02    0.7127982947E-01    0.3064716906E-02    0.1263990290E+00
    0.1700000000E+02    0.7963889536E-01    0.3369806706E-02    0.1397571337E+00
    0.1900000000E+02    0.8776497431E-01    0.3656025951E-02    0.1524796036E+00
    0.2100000000E+02    0.9566785908E-01    0.3924703662E-02    0.1646109396E+00
    0.2300000000E+02    0.1033567974E+00    0.4177053229E-02    0.1761915779E+00
    0.2500000000E+02    0.1108405294E+00    0.4414184698E-02    0.1872583446E+00
    0.2700000000E+02    0.1181273220E+00    0.4637115507E-02    0.1978448491E+00
    0.2900000000E+02    0.1252250002E+00    0.4846779895E-02    0.2079818289E+00
    0.3100000000E+02    0.1321409768E+00    0.5044037176E-02    0.2176974493E+00
    0.3300000000E+02    0.1388822788E+00    0.5229679039E-02    0.2270175674E+00
    0.3500000000E+02    0.1454555724E+00    0.5404435998E-02    0.2359659642E+00
    0.3700000000E+02    0.1518671858E+00    0.5568983113E-02    0.2445645485E+00
    0.3900000000E+02    0.1581231305E+00    0.5723945084E-02    0.2528335378E+00
    0.4100000000E+02    0.1642291206E+00    0.5869900775E-02    0.2607916188E+00
    0.4300000000E+02    0.1701905915E+00    0.6007387275E-02    0.2684560893E+00
    0.4500000000E+02    0.1760127163E+00    0.6136903517E-02    0.2758429853E+00
    0.4700000000E+02    0.1817004217E+00    0.6258913536E-02    0.2829671938E+00
    0.4900000000E+02    0.1872584025E+00    0.6373849392E-02    0.2898425540E+00
    0.1000000000E+02    0.4929317451E-01    0.2209496689E-02    0.8988776011E-01
    0.3000000000E+02    0.1287052533E+00    0.4946908438E-02    0.2128906417E+00
    0.5000000000E+02    0.1899901532E+00    0.6428791441E-02    0.2931909769E+00
    0.7000000000E+02    0.2387991754E+00    0.7240730400E-02    0.3497931890E+00
    0.9000000000E+02    0.2786408533E+00    0.7669672635E-02    0.3918720606E+00
    0.1100000000E+03    0.3118108325E+00    0.7869893213E-02    0.4244024035E+00
    0.1300000000E+03    0.3398760855E+00    0.7929756017E-02    0.4503166903E+00
    0.1500000000E+03    0.3639440714E+00    0.7902231370E-02    0.4714562008E+00
    0.1700000000E+03    0.3848205743E+00    0.7820163823E-02    0.4890357463E+00
    0.1900000000E+03    0.4031064914E+00    0.7704441030E-02    0.5038894431E+00
    0.2100000000E+03    0.4192594788E+00    0.7568597458E-02    0.5166091471E+00
    0.2300000000E+03    0.4336345146E+00    0.7421518579E-02    0.5276265450E+00
    0.2500000000E+03    0.4465113569E+00    0.7269083822E-02    0.5372639647E+00
    0.2700000000E+03    0.4581135948E+00    0.7115193133E-02    0.5457669847E+00
    0.2900000000E+03    0.4686221614E+00    0.6962423662E-02    0.5533260238E+00
    0.3100000000E+03    0.4781851036E+00    0.6812458306E-02    0.5600910257E+00
    0.3300000000E+03    0.4869247721E+00    0.6666370155E-02    0.5661816859E+00
    0.3500000000E+03    0.4949431939E+00    0.6524814048E-02    0.5716947242E+00
    0.3700000000E+03    0.5023261450E+00    0.6388157163E-02    0.5767091535E+00
    0.3900000000E+03    0.5091462764E+00    0.6256568959E-02    0.5812901611E+00
    0.4100000000E+03    0.5154655427E+00    0.6130083652E-02    0.5854920108E+00
    0.4300000000E+03    0.5213371077E+00    0.6008643897E-02    0.5893602424E+00
    0.4500000000E+03    0.5268068558E+00    0.5892131482E-02    0.5929333608E+00
    0.4700000000E+03    0.5319146000E+00    0.5780388952E-02    0.5962441458E+00
    0.4900000000E+03    0.5366950568E+00    0.5673234861E-02    0.5993206800E+00
    0.1000000000E+03    0.2959486618E+00    0.7791767985E-02    0.4091141828E+00
    0.3000000000E+03    0.4735136567E+00    0.6887011714E-02    0.5567996864E+00
    0.5000000000E+03    0.5389722059E+00    0.5621317932E-02    0.6007787983E+00
    0.7000000000E+03    0.5730410528E+00    0.4776415925E-02    0.6220649731E+00
    0.9000000000E+03    0.5939086359E+00    0.4192688987E-02    0.6346701439E+00
    0.1100000000E+04    0.6079905750E+00    0.3766441311E-02    0.6430261080E+00
    0.1300000000E+04    0.6181280845E+00    0.3440562079E-02    0.6489818954E+00
    0.1500000000E+04    0.6257720142E+00    0.3182292029E-02    0.6534475508E+00
    0.1700000000E+04    0.6317401366E+00    0.2971733308E-02    0.6569236411E+00
    0.1900000000E+04    0.6365282566E+00    0.2796152759E-02    0.6597085451E+00
    0.2100000000E+04    0.6404543537E+00    0.2647031592E-02    0.6619913085E+00
    0.2300000000E+04    0.6437316884E+00    0.2518452952E-02    0.6638975916E+00
    0.2500000000E+04    0.6465086006E+00    0.2406175020E-02    0.6655142209E+00
    0.2700000000E+04    0.6488914494E+00    0.2307073732E-02    0.6669031400E+00
    0.2900000000E+04    0.6509584729E+00    0.2218794377E-02    0.6681097426E+00
    0.3100000000E+04    0.6527684999E+00    0.2139526195E-02    0.6691680642E+00
    0.3300000000E+04    0.6543666134E+00    0.2067852142E-02    0.6701041317E+00
    0.3500000000E+04    0.6557879417E+00    0.2002646084E-02    0.6709381935E+00
    0.3700000000E+04    0.6570602607E+00    0.1943000787E-02    0.6716862417E+00
    0.3900000000E+04    0.6582058206E+00    0.1888176437E-02    0.6723610771E+00
    0.4100000000E+04    0.6592426545E+00    0.1837563134E-02    0.6729730694E+00
    0.4300000000E+04    0.6601855315E+00    0.1790653126E-02    0.6735307093E+00
    0.4500000000E+04    0.6610466631E+00    0.1747019924E-02    0.6740410169E+00
    0.4700000000E+04    0.6618362337E+00    0.1706302392E-02    0.6745098473E+00
    0.4900000000E+04    0.6625628039E+00    0.1668192468E-02    0.6749421234E+00
    0.1000000000E+04    0.6015733102E+00    0.3964215788E-02    0.6392314450E+00
    0.3000000000E+04    0.6518925226E+00    0.2178130295E-02    0.6686556545E+00
    0.5000000000E+04    0.6629047732E+00    0.1650031201E-02    0.6751458820E+00
    0.7000000000E+04    0.6677247384E+00    0.1375511671E-02    0.6780436837E+00
    0.9000000000E+04    0.6704287788E+00    0.1201108660E-02    0.6796988010E+00
    0.1100000000E+05    0.6721594514E+00    0.1078017454E-02    0.6807750493E+00
    0.1300000000E+05    0.6733622248E+00    0.9852874508E-03    0.6815336802E+00
    0.1500000000E+05    0.6742467230E+00    0.9122514604E-03    0.6820987604E+00
    0.1700000000E+05    0.6749245550E+00    0.8528362078E-03    0.6825369186E+00
    0.1900000000E+05    0.6754606050E+00    0.8032985550E-03    0.6828872042E+00
    0.2100000000E+05    0.6758951669E+00    0.7611903281E-03    0.6831740521E+00
    0.2300000000E+05    0.6762545858E+00    0.7248345589E-03    0.6834135530E+00
    0.2500000000E+05    0.6765568132E+00    0.6930391954E-03    0.6836167454E+00
    0.2700000000E+05    0.6768145031E+00    0.6649307517E-03    0.6837914605E+00
    0.2900000000E+05    0.6770368324E+00    0.6398527306E-03    0.6839434119E+00
    0.3100000000E+05    0.6772306181E+00    0.6173009908E-03    0.6840768690E+00
    0.3300000000E+05    0.6774010304E+00    0.5968811692E-03    0.6841950878E+00
    0.3500000000E+05    0.6775520615E+00    0.5782797859E-03    0.6843005958E+00
