     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5285666719E-02    0.1280715969E-03    0.1355684102E-01
    0.3000000000E+01    0.1561028278E-01    0.3683057721E-03    0.3911430731E-01
    0.5000000000E+01    0.2561865635E-01    0.5891882625E-03    0.6278824973E-01
    0.7000000000E+01    0.3532522934E-01    0.7926840700E-03    0.8477976014E-01
    0.9000000000E+01    0.4474357527E-01    0.9804990497E-03    0.1052622779E+00
    0.1100000000E+02    0.5388646353E-01    0.1154122141E-02    0.1243861854E+00
    0.1300000000E+02    0.6276591801E-01    0.1314859496E-02    0.1422825170E+00
    0.1500000000E+02    0.7139327075E-01    0.1463862277E-02    0.1590659740E+00
    0.1700000000E+02    0.7977921092E-01    0.1602149451E-02    0.1748373928E+00
    0.1900000000E+02    0.8793382981E-01    0.1730626625E-02    0.1896857789E+00
    0.2100000000E+02    0.9586666201E-01    0.1850101692E-02    0.2036899927E+00
    0.2300000000E+02    0.1035867233E+00    0.1961297913E-02    0.2169201552E+00
    0.2500000000E+02    0.1111025455E+00    0.2064864916E-02    0.2294388263E+00
    0.2700000000E+02    0.1184222083E+00    0.2161387998E-02    0.2413019974E+00
    0.2900000000E+02    0.1255533694E+00    0.2251396018E-02    0.2525599314E+00
    0.3100000000E+02    0.1325032909E+00    0.2335368138E-02    0.2632578776E+00
    0.3300000000E+02    0.1392788652E+00    0.2413739606E-02    0.2734366812E+00
    0.3500000000E+02    0.1458866379E+00    0.2486906728E-02    0.2831333071E+00
    0.3700000000E+02    0.1523328296E+00    0.2555231173E-02    0.2923812896E+00
    0.3900000000E+02    0.1586233555E+00    0.2619043703E-02    0.3012111217E+00
    0.4100000000E+02    0.1647638444E+00    0.2678647427E-02    0.3096505926E+00
    0.4300000000E+02    0.1707596554E+00    0.2734320641E-02    0.3177250804E+00
    0.4500000000E+02    0.1766158941E+00    0.2786319325E-02    0.3254578085E+00
    0.4700000000E+02    0.1823374274E+00    0.2834879329E-02    0.3328700695E+00
    0.4900000000E+02    0.1879288973E+00    0.2880218313E-02    0.3399814219E+00
    0.1000000000E+02    0.4934868330E-01    0.1068999016E-02    0.1149854531E+00
    0.3000000000E+02    0.1290505459E+00    0.2294108395E-02    0.2579762535E+00
    0.5000000000E+02    0.1906772508E+00    0.2901743393E-02    0.3434299383E+00
    0.7000000000E+02    0.2397921423E+00    0.3204687579E-02    0.4002893106E+00
    0.9000000000E+02    0.2798803438E+00    0.3342356229E-02    0.4408663458E+00
