     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1062931409E-02    0.9065519889E-03    0.6839706010E-02
    0.3000000000E+01    0.3173184606E-02    0.2664007296E-02    0.2007634740E-01
    0.5000000000E+01    0.5262922434E-02    0.4351134063E-02    0.3275432298E-01
    0.7000000000E+01    0.7332494560E-02    0.5972231299E-02    0.4490885679E-01
    0.9000000000E+01    0.9382242539E-02    0.7531241281E-02    0.5657226049E-01
    0.1100000000E+02    0.1141250005E-01    0.9031786135E-02    0.6777422860E-01
    0.1300000000E+02    0.1342359314E-01    0.1047720002E-01    0.7854209848E-01
    0.1500000000E+02    0.1541584041E-01    0.1187055748E-01    0.8890108000E-01
    0.1700000000E+02    0.1738955323E-01    0.1321469856E-01    0.9887445882E-01
    0.1900000000E+02    0.1934503598E-01    0.1451225100E-01    0.1084837768E+00
    0.2100000000E+02    0.2128258621E-01    0.1576564999E-01    0.1177489923E+00
    0.2300000000E+02    0.2320249483E-01    0.1697715576E-01    0.1266886236E+00
    0.2500000000E+02    0.2510504632E-01    0.1814886922E-01    0.1353198764E+00
    0.2700000000E+02    0.2699051888E-01    0.1928274606E-01    0.1436587584E+00
    0.2900000000E+02    0.2885918463E-01    0.2038060923E-01    0.1517201820E+00
    0.3100000000E+02    0.3071130975E-01    0.2144416027E-01    0.1595180564E+00
    0.3300000000E+02    0.3254715464E-01    0.2247498943E-01    0.1670653711E+00
    0.3500000000E+02    0.3436697411E-01    0.2347458482E-01    0.1743742703E+00
    0.3700000000E+02    0.3617101748E-01    0.2444434065E-01    0.1814561210E+00
    0.3900000000E+02    0.3795952879E-01    0.2538556468E-01    0.1883215745E+00
    0.4100000000E+02    0.3973274688E-01    0.2629948502E-01    0.1949806217E+00
    0.4300000000E+02    0.4149090555E-01    0.2718725618E-01    0.2014426434E+00
    0.4500000000E+02    0.4323423371E-01    0.2804996472E-01    0.2077164570E+00
    0.4700000000E+02    0.4496295548E-01    0.2888863424E-01    0.2138103576E+00
    0.4900000000E+02    0.4667729033E-01    0.2970423005E-01    0.2197321564E+00
    0.1000000000E+02    0.1039978705E-01    0.8288607064E-02    0.6222916299E-01
    0.3000000000E+02    0.2978729836E-01    0.2091657188E-01    0.1556512304E+00
    0.5000000000E+02    0.4752913000E-01    0.3010366208E-01    0.2226308350E+00
    0.7000000000E+02    0.6386073910E-01    0.3707734940E-01    0.2731501008E+00
    0.9000000000E+02    0.7897340878E-01    0.4252441080E-01    0.3127088421E+00
    0.1100000000E+03    0.9302417413E-01    0.4686396464E-01    0.3445900814E+00
    0.1300000000E+03    0.1061431903E+00    0.5036918869E-01    0.3708768366E+00
    0.1500000000E+03    0.1184392785E+00    0.5322748255E-01    0.3929558193E+00
    0.1700000000E+03    0.1300041540E+00    0.5557271557E-01    0.4117867938E+00
    0.1900000000E+03    0.1409156869E+00    0.5750368345E-01    0.4280557059E+00
    0.2100000000E+03    0.1512404440E+00    0.5909525927E-01    0.4422662087E+00
    0.2300000000E+03    0.1610356906E+00    0.6040544356E-01    0.4547967074E+00
    0.2500000000E+03    0.1703509799E+00    0.6147999652E-01    0.4659371977E+00
    0.2700000000E+03    0.1792294277E+00    0.6235558352E-01    0.4759137931E+00
    0.2900000000E+03    0.1877087408E+00    0.6306197259E-01    0.4849054937E+00
    0.3100000000E+03    0.1958220548E+00    0.6362360786E-01    0.4930559215E+00
    0.3300000000E+03    0.2035986193E+00    0.6406076065E-01    0.5004817029E+00
