     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2123625230E-02    0.3837551629E-03    0.1685776614E-01
    0.3000000000E+01    0.6326457245E-02    0.1101826180E-02    0.4816553942E-01
    0.5000000000E+01    0.1047115083E-01    0.1761440591E-02    0.7662885562E-01
    0.7000000000E+01    0.1455897572E-01    0.2370154462E-02    0.1026197241E+00
    0.9000000000E+01    0.1859116449E-01    0.2934231802E-02    0.1264479403E+00
    0.1100000000E+02    0.2256891388E-01    0.3458909111E-02    0.1483735725E+00
    0.1300000000E+02    0.2649338606E-01    0.3948597812E-02    0.1686165568E+00
    0.1500000000E+02    0.3036570991E-01    0.4407040883E-02    0.1873641530E+00
    0.1700000000E+02    0.3418698216E-01    0.4837435291E-02    0.2047767979E+00
    0.1900000000E+02    0.3795826857E-01    0.5242528592E-02    0.2209927435E+00
    0.2100000000E+02    0.4168060497E-01    0.5624695821E-02    0.2361317648E+00
    0.2300000000E+02    0.4535499830E-01    0.5986001179E-02    0.2502981484E+00
    0.2500000000E+02    0.4898242766E-01    0.6328247908E-02    0.2635831185E+00
    0.2700000000E+02    0.5256384520E-01    0.6653018887E-02    0.2760668210E+00
    0.2900000000E+02    0.5610017708E-01    0.6961709905E-02    0.2878199566E+00
    0.3100000000E+02    0.5959232433E-01    0.7255557088E-02    0.2989051331E+00
    0.3300000000E+02    0.6304116372E-01    0.7535659651E-02    0.3093779918E+00
    0.3500000000E+02    0.6644754853E-01    0.7802998861E-02    0.3192881510E+00
    0.3700000000E+02    0.6981230937E-01    0.8058453942E-02    0.3286799997E+00
    0.3900000000E+02    0.7313625491E-01    0.8302815458E-02    0.3375933697E+00
    0.4100000000E+02    0.7642017260E-01    0.8536796645E-02    0.3460641058E+00
    0.4300000000E+02    0.7966482935E-01    0.8761043040E-02    0.3541245531E+00
    0.4500000000E+02    0.8287097222E-01    0.8976140698E-02    0.3618039742E+00
    0.4700000000E+02    0.8603932905E-01    0.9182623229E-02    0.3691289081E+00
    0.4900000000E+02    0.8917060906E-01    0.9380977859E-02    0.3761234801E+00
    0.1000000000E+02    0.2058677068E-01    0.3201202436E-02    0.1376339892E+00
    0.3000000000E+02    0.5785171843E-01    0.7110417305E-02    0.2934424107E+00
    0.5000000000E+02    0.9072256194E-01    0.9477248084E-02    0.3795038265E+00
    0.7000000000E+02    0.1199745232E+00    0.1106673815E-01    0.4341864515E+00
    0.9000000000E+02    0.1462075973E+00    0.1218301250E-01    0.4720558657E+00
    0.1100000000E+03    0.1698934806E+00    0.1297959139E-01    0.4998608494E+00
