     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063066315E-02    0.7740600395E-03    0.1021028624E-01
    0.3000000000E+01    0.3174383781E-02    0.2258100837E-02    0.2969399579E-01
    0.5000000000E+01    0.5266212592E-02    0.3663072407E-02    0.4802215795E-01
    0.7000000000E+01    0.7338864546E-02    0.4995821068E-02    0.6529562759E-01
    0.9000000000E+01    0.9392644657E-02    0.6262400263E-02    0.8160382526E-01
    0.1100000000E+02    0.1142785134E-01    0.7468181986E-02    0.9702631398E-01
    0.1300000000E+02    0.1344477660E-01    0.8617950037E-02    0.1116341222E+00
    0.1500000000E+02    0.1544370619E-01    0.9715978429E-02    0.1254908592E+00
    0.1700000000E+02    0.1742491976E-01    0.1076609765E-01    0.1386536599E+00
    0.1900000000E+02    0.1938869107E-01    0.1177175087E-01    0.1511739889E+00
    0.2100000000E+02    0.2133528809E-01    0.1273604193E-01    0.1630983276E+00
    0.2300000000E+02    0.2326497320E-01    0.1366177628E-01    0.1744687637E+00
    0.2500000000E+02    0.2517800328E-01    0.1455149624E-01    0.1853234991E+00
    0.2700000000E+02    0.2707462992E-01    0.1540751139E-01    0.1956972884E+00
    0.2900000000E+02    0.2895509949E-01    0.1623192481E-01    0.2056218200E+00
    0.3100000000E+02    0.3081965332E-01    0.1702665593E-01    0.2151260472E+00
    0.3300000000E+02    0.3266852781E-01    0.1779346033E-01    0.2242364775E+00
    0.3500000000E+02    0.3450195456E-01    0.1853394714E-01    0.2329774261E+00
    0.3700000000E+02    0.3632016048E-01    0.1924959419E-01    0.2413712378E+00
    0.3900000000E+02    0.3812336795E-01    0.1994176139E-01    0.2494384835E+00
    0.4100000000E+02    0.3991179485E-01    0.2061170244E-01    0.2571981325E+00
    0.4300000000E+02    0.4168565477E-01    0.2126057522E-01    0.2646677062E+00
    0.4500000000E+02    0.4344515704E-01    0.2188945098E-01    0.2718634138E+00
    0.4700000000E+02    0.4519050688E-01    0.2249932248E-01    0.2788002726E+00
    0.4900000000E+02    0.4692190549E-01    0.2309111123E-01    0.2854922166E+00
    0.1000000000E+02    0.1041255128E-01    0.6872579019E-02    0.8942115791E-01
    0.3000000000E+02    0.2988935098E-01    0.1663288731E-01    0.2104247607E+00
    0.5000000000E+02    0.4778243488E-01    0.2338049467E-01    0.2887504273E+00
    0.7000000000E+02    0.6430671232E-01    0.2839802462E-01    0.3437586425E+00
    0.9000000000E+02    0.7963880506E-01    0.3229577654E-01    0.3846101697E+00
    0.1100000000E+03    0.9392522884E-01    0.3540793360E-01    0.4162074885E+00
    0.1300000000E+03    0.1072885671E+00    0.3793719240E-01    0.4414147483E+00
    0.1500000000E+03    0.1198321882E+00    0.4001632158E-01    0.4620192033E+00
    0.1700000000E+03    0.1316438897E+00    0.4173755082E-01    0.4791949153E+00
    0.1900000000E+03    0.1427987455E+00    0.4316792846E-01    0.4937456010E+00
    0.2100000000E+03    0.1533613494E+00    0.4435795905E-01    0.5062403901E+00
    0.2300000000E+03    0.1633876007E+00    0.4534676764E-01    0.5170938572E+00
    0.2500000000E+03    0.1729261364E+00    0.4616535069E-01    0.5266153274E+00
    0.2700000000E+03    0.1820194891E+00    0.4683871423E-01    0.5350404032E+00
