     Pressure (Pa)     22mC5-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3179673662E-02    0.6464212383E-03    0.6841798376E-02
    0.3000000000E+01    0.9438773977E-02    0.1892972126E-02    0.2009430988E-01
    0.5000000000E+01    0.1556791102E-01    0.3080900618E-02    0.3280196293E-01
    0.7000000000E+01    0.2157135162E-01    0.4213672531E-02    0.4499809248E-01
    0.9000000000E+01    0.2745317527E-01    0.5294488892E-02    0.5671336018E-01
    0.1100000000E+02    0.3321728419E-01    0.6326311092E-02    0.6797601735E-01
    0.1300000000E+02    0.3886741289E-01    0.7311883194E-02    0.7881213742E-01
    0.1500000000E+02    0.4440713704E-01    0.8253751749E-02    0.8924582203E-01
    0.1700000000E+02    0.4983988179E-01    0.9154283460E-02    0.9929938417E-01
    0.1900000000E+02    0.5516892961E-01    0.1001568096E-01    0.1089935112E+00
    0.2100000000E+02    0.6039742765E-01    0.1083999692E-01    0.1183474105E+00
    0.2300000000E+02    0.6552839457E-01    0.1162914674E-01    0.1273789395E+00
    0.2500000000E+02    0.7056472710E-01    0.1238491990E-01    0.1361047225E+00
    0.2700000000E+02    0.7550920609E-01    0.1310899025E-01    0.1445402553E+00
    0.2900000000E+02    0.8036450223E-01    0.1380292525E-01    0.1526999997E+00
    0.3100000000E+02    0.8513318149E-01    0.1446819434E-01    0.1605974682E+00
    0.3300000000E+02    0.8981771018E-01    0.1510617653E-01    0.1682453008E+00
    0.3500000000E+02    0.9442045974E-01    0.1571816728E-01    0.1756553345E+00
    0.3700000000E+02    0.9894371128E-01    0.1630538472E-01    0.1828386663E+00
    0.3900000000E+02    0.1033896598E+00    0.1686897541E-01    0.1898057098E+00
    0.4100000000E+02    0.1077604184E+00    0.1741001946E-01    0.1965662473E+00
    0.4300000000E+02    0.1120580217E+00    0.1792953534E-01    0.2031294774E+00
    0.4500000000E+02    0.1162844298E+00    0.1842848414E-01    0.2095040571E+00
    0.4700000000E+02    0.1204415317E+00    0.1890777362E-01    0.2156981422E+00
    0.4900000000E+02    0.1245311481E+00    0.1936826178E-01    0.2217194221E+00
    0.1000000000E+02    0.3034970684E-01    0.5816347908E-02    0.6239958699E-01
    0.3000000000E+02    0.8275951255E-01    0.1413905481E-01    0.1566807088E+00
    0.5000000000E+02    0.1265512004E+00    0.1959171074E-01    0.2246675439E+00
    0.7000000000E+02    0.1638048929E+00    0.2324918158E-01    0.2761199760E+00
    0.9000000000E+02    0.1959685156E+00    0.2572612058E-01    0.3164854758E+00
    0.1100000000E+03    0.2240818130E+00    0.2739827603E-01    0.3490465057E+00
    0.1300000000E+03    0.2489115651E+00    0.2850696830E-01    0.3759004082E+00
    0.1500000000E+03    0.2710364195E+00    0.2921316266E-01    0.3984509416E+00
    0.1700000000E+03    0.2909019147E+00    0.2962748165E-01    0.4176737148E+00
    0.1900000000E+03    0.3088572154E+00    0.2982780252E-01    0.4342682657E+00
    0.2100000000E+03    0.3251802724E+00    0.2987004116E-01    0.4487495392E+00
    0.2300000000E+03    0.3400954471E+00    0.2979500506E-01    0.4615051997E+00
    0.2500000000E+03    0.3537861114E+00    0.2963288243E-01    0.4728328044E+00
    0.2700000000E+03    0.3664038188E+00    0.2940625970E-01    0.4829646443E+00
    0.2900000000E+03    0.3780750931E+00    0.2913219520E-01    0.4920847805E+00
    0.3100000000E+03    0.3889065273E+00    0.2882367193E-01    0.5003409971E+00
    0.3300000000E+03    0.3989886681E+00    0.2849063254E-01    0.5078533593E+00
    0.3500000000E+03    0.4083990116E+00    0.2814072773E-01    0.5147204519E+00
    0.3700000000E+03    0.4172043402E+00    0.2777986461E-01    0.5210240011E+00
    0.3900000000E+03    0.4254625662E+00    0.2741261320E-01    0.5268323488E+00
    0.4100000000E+03    0.4332241999E+00    0.2704251091E-01    0.5322030991E+00
    0.4300000000E+03    0.4405335296E+00    0.2667229292E-01    0.5371851594E+00
    0.4500000000E+03    0.4474295784E+00    0.2630406779E-01    0.5418203310E+00
    0.4700000000E+03    0.4539468855E+00    0.2593945248E-01    0.5461445616E+00
