     Pressure (Pa)     22mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.3700000000E+04    0.0000000000E+00    0.7077772908E+00
    0.3900000000E+04    0.0000000000E+00    0.7092421525E+00
    0.4100000000E+04    0.0000000000E+00    0.7106817655E+00
    0.4300000000E+04    0.0000000000E+00    0.7120987098E+00
    0.4500000000E+04    0.0000000000E+00    0.7134951183E+00
    0.4700000000E+04    0.0000000000E+00    0.7148727720E+00
    0.4900000000E+04    0.0000000000E+00    0.7162331706E+00
    0.1000000000E+04    0.0000000000E+00    0.6800993762E+00
    0.3000000000E+04    0.0000000000E+00    0.7023985097E+00
    0.5000000000E+04    0.0000000000E+00    0.7169073051E+00
    0.7000000000E+04    0.0000000000E+00    0.7297127941E+00
    0.9000000000E+04    0.0000000000E+00    0.7415494893E+00
    0.1100000000E+05    0.0000000000E+00    0.7526517442E+00
    0.1300000000E+05    0.0000000000E+00    0.7631344453E+00
    0.1500000000E+05    0.0000000000E+00    0.7730699866E+00
    0.1700000000E+05    0.0000000000E+00    0.7825112927E+00
    0.1900000000E+05    0.0000000000E+00    0.7915005562E+00
    0.2100000000E+05    0.0000000000E+00    0.8000731701E+00
    0.2300000000E+05    0.0000000000E+00    0.8082597513E+00
    0.2500000000E+05    0.0000000000E+00    0.8160873051E+00
    0.2700000000E+05    0.0000000000E+00    0.8235799586E+00
    0.2900000000E+05    0.0000000000E+00    0.8307594610E+00
    0.3100000000E+05    0.0000000000E+00    0.8376455460E+00
    0.3300000000E+05    0.0000000000E+00    0.8442562076E+00
    0.3500000000E+05    0.0000000000E+00    0.8506079184E+00
    0.3700000000E+05    0.0000000000E+00    0.8567158068E+00
    0.3900000000E+05    0.0000000000E+00    0.8625938051E+00
    0.4100000000E+05    0.0000000000E+00    0.8682547748E+00
    0.4300000000E+05    0.0000000000E+00    0.8737106134E+00
    0.4500000000E+05    0.0000000000E+00    0.8789723483E+00
    0.4700000000E+05    0.0000000000E+00    0.8840502181E+00
    0.4900000000E+05    0.0000000000E+00    0.8889537438E+00
    0.1000000000E+05    0.0000000000E+00    0.7471837906E+00
    0.3000000000E+05    0.0000000000E+00    0.8342380180E+00
    0.5000000000E+05    0.0000000000E+00    0.8913429227E+00
    0.7000000000E+05    0.0000000000E+00    0.9318340063E+00
    0.9000000000E+05    0.0000000000E+00    0.9620535683E+00
    0.1100000000E+06    0.0000000000E+00    0.9854728390E+00
    0.1300000000E+06    0.0000000000E+00    0.1004155923E+01
    0.1500000000E+06    0.0000000000E+00    0.1019407943E+01
    0.1700000000E+06    0.0000000000E+00    0.1032094706E+01
    0.1900000000E+06    0.0000000000E+00    0.1042813262E+01
    0.2100000000E+06    0.0000000000E+00    0.1051988696E+01
    0.2300000000E+06    0.0000000000E+00    0.1059931892E+01
    0.2500000000E+06    0.0000000000E+00    0.1066875472E+01
    0.2700000000E+06    0.0000000000E+00    0.1072996971E+01
    0.2900000000E+06    0.0000000000E+00    0.1078434228E+01
    0.3100000000E+06    0.0000000000E+00    0.1083295899E+01
    0.3300000000E+06    0.0000000000E+00    0.1087668789E+01
    0.3500000000E+06    0.0000000000E+00    0.1091623082E+01
    0.3700000000E+06    0.0000000000E+00    0.1095216139E+01
    0.3900000000E+06    0.0000000000E+00    0.1098495300E+01
    0.4100000000E+06    0.0000000000E+00    0.1101499977E+01
    0.4300000000E+06    0.0000000000E+00    0.1104263251E+01
    0.4500000000E+06    0.0000000000E+00    0.1106813089E+01
    0.4700000000E+06    0.0000000000E+00    0.1109173302E+01
    0.4900000000E+06    0.0000000000E+00    0.1111364285E+01
    0.1000000000E+06    0.0000000000E+00    0.9744611295E+00
    0.3000000000E+06    0.0000000000E+00    0.1080931144E+01
    0.5000000000E+06    0.0000000000E+00    0.1112401902E+01
    0.7000000000E+06    0.0000000000E+00    0.1127478833E+01
    0.9000000000E+06    0.0000000000E+00    0.1136324814E+01
    0.1100000000E+07    0.0000000000E+00    0.1142141029E+01
    0.1300000000E+07    0.0000000000E+00    0.1146256444E+01
    0.1500000000E+07    0.0000000000E+00    0.1149321927E+01
    0.1700000000E+07    0.0000000000E+00    0.1151693815E+01
    0.1900000000E+07    0.0000000000E+00    0.1153583582E+01
    0.2100000000E+07    0.0000000000E+00    0.1155124664E+01
    0.2300000000E+07    0.0000000000E+00    0.1156405415E+01
    0.2500000000E+07    0.0000000000E+00    0.1157486663E+01
    0.2700000000E+07    0.0000000000E+00    0.1158411655E+01
    0.2900000000E+07    0.0000000000E+00    0.1159211980E+01
    0.3100000000E+07    0.0000000000E+00    0.1159911249E+01
    0.3300000000E+07    0.0000000000E+00    0.1160527467E+01
    0.3500000000E+07    0.0000000000E+00    0.1161074601E+01
    0.3700000000E+07    0.0000000000E+00    0.1161563650E+01
    0.3900000000E+07    0.0000000000E+00    0.1162003398E+01
    0.4100000000E+07    0.0000000000E+00    0.1162400943E+01
    0.4300000000E+07    0.0000000000E+00    0.1162762082E+01
    0.4500000000E+07    0.0000000000E+00    0.1163091596E+01
    0.4700000000E+07    0.0000000000E+00    0.1163393466E+01
    0.4900000000E+07    0.0000000000E+00    0.1163671031E+01
    0.1000000000E+07    0.0000000000E+00    0.1139505248E+01
    0.3000000000E+07    0.0000000000E+00    0.1159573011E+01
    0.5000000000E+07    0.0000000000E+00    0.1163801597E+01
    0.7000000000E+07    0.0000000000E+00    0.1165637056E+01
    0.9000000000E+07    0.0000000000E+00    0.1166662862E+01
    0.1100000000E+08    0.0000000000E+00    0.1167317935E+01
    0.1300000000E+08    0.0000000000E+00    0.1167772495E+01
    0.1500000000E+08    0.0000000000E+00    0.1168106384E+01
    0.1700000000E+08    0.0000000000E+00    0.1168362024E+01
    0.1900000000E+08    0.0000000000E+00    0.1168564037E+01
    0.2100000000E+08    0.0000000000E+00    0.1168727695E+01
    0.2300000000E+08    0.0000000000E+00    0.1168862974E+01
    0.2500000000E+08    0.0000000000E+00    0.1168976668E+01
    0.2700000000E+08    0.0000000000E+00    0.1169073560E+01
    0.2900000000E+08    0.0000000000E+00    0.1169157119E+01
    0.3100000000E+08    0.0000000000E+00    0.1169229919E+01
    0.3300000000E+08    0.0000000000E+00    0.1169293914E+01
    0.3500000000E+08    0.0000000000E+00    0.1169350609E+01
    0.3700000000E+08    0.0000000000E+00    0.1169401186E+01
    0.3900000000E+08    0.0000000000E+00    0.1169446584E+01
    0.4100000000E+08    0.0000000000E+00    0.1169487561E+01
    0.4300000000E+08    0.0000000000E+00    0.1169524732E+01
    0.4500000000E+08    0.0000000000E+00    0.1169558604E+01
    0.4700000000E+08    0.0000000000E+00    0.1169589597E+01
    0.4900000000E+08    0.0000000000E+00    0.1169618064E+01
    0.1000000000E+08    0.0000000000E+00    0.1167022931E+01
    0.3000000000E+08    0.0000000000E+00    0.1169194730E+01
    0.5000000000E+08    0.0000000000E+00    0.1169631445E+01
    0.7000000000E+08    0.0000000000E+00    0.1169818850E+01
    0.9000000000E+08    0.0000000000E+00    0.1169923027E+01
    0.1100000000E+09    0.0000000000E+00    0.1169989345E+01
    0.1300000000E+09    0.0000000000E+00    0.1170035268E+01
    0.1500000000E+09    0.0000000000E+00    0.1170068950E+01
    0.1700000000E+09    0.0000000000E+00    0.1170094711E+01
    0.1900000000E+09    0.0000000000E+00    0.1170115050E+01
    0.2100000000E+09    0.0000000000E+00    0.1170131516E+01
    0.2300000000E+09    0.0000000000E+00    0.1170145119E+01
    0.2500000000E+09    0.0000000000E+00    0.1170156546E+01
    0.2700000000E+09    0.0000000000E+00    0.1170166281E+01
    0.2900000000E+09    0.0000000000E+00    0.1170174674E+01
    0.3100000000E+09    0.0000000000E+00    0.1170181983E+01
    0.3300000000E+09    0.0000000000E+00    0.1170188407E+01
    0.3500000000E+09    0.0000000000E+00    0.1170194097E+01
    0.3700000000E+09    0.0000000000E+00    0.1170199172E+01
    0.3900000000E+09    0.0000000000E+00    0.1170203727E+01
    0.4100000000E+09    0.0000000000E+00    0.1170207837E+01
    0.4300000000E+09    0.0000000000E+00    0.1170211565E+01
    0.4500000000E+09    0.0000000000E+00    0.1170214961E+01
    0.4700000000E+09    0.0000000000E+00    0.1170218069E+01
    0.4900000000E+09    0.0000000000E+00    0.1170220923E+01
    0.1000000000E+09    0.0000000000E+00    0.1169959500E+01
