     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7373951963E-02    0.3699409381E-03    0.3440671546E-02
    0.3000000000E+01    0.2162925230E-01    0.1085131841E-02    0.1021955218E-01
    0.5000000000E+01    0.3526351481E-01    0.1769193671E-02    0.1686517461E-01
    0.7000000000E+01    0.4831645741E-01    0.2424116652E-02    0.2338143143E-01
    0.9000000000E+01    0.6082448189E-01    0.3051724867E-02    0.2977206497E-01
    0.1100000000E+02    0.7282101294E-01    0.3653693240E-02    0.3604067448E-01
    0.1300000000E+02    0.8433679636E-01    0.4231562476E-02    0.4219072293E-01
    0.1500000000E+02    0.9540016223E-01    0.4786752246E-02    0.4822554338E-01
    0.1700000000E+02    0.1060372575E+00    0.5320572840E-02    0.5414834505E-01
    0.1900000000E+02    0.1162722525E+00    0.5834235505E-02    0.5996221901E-01
    0.2100000000E+02    0.1261275239E+00    0.6328861628E-02    0.6567014357E-01
    0.2300000000E+02    0.1356238185E+00    0.6805490923E-02    0.7127498942E-01
    0.2500000000E+02    0.1447803987E+00    0.7265088728E-02    0.7677952438E-01
    0.2700000000E+02    0.1536151728E+00    0.7708552542E-02    0.8218641805E-01
    0.2900000000E+02    0.1621448124E+00    0.8136717883E-02    0.8749824607E-01
    0.3100000000E+02    0.1703848569E+00    0.8550363546E-02    0.9271749427E-01
    0.3300000000E+02    0.1783498082E+00    0.8950216336E-02    0.9784656250E-01
    0.3500000000E+02    0.1860532157E+00    0.9336955339E-02    0.1028877684E+00
    0.3700000000E+02    0.1935077536E+00    0.9711215772E-02    0.1078433507E+00
    0.3900000000E+02    0.2007252900E+00    0.1007359247E-01    0.1127154729E+00
    0.4100000000E+02    0.2077169504E+00    0.1042464304E-01    0.1175062261E+00
    0.4300000000E+02    0.2144931744E+00    0.1076489075E-01    0.1222176321E+00
    0.4500000000E+02    0.2210637683E+00    0.1109482711E-01    0.1268516461E+00
    0.4700000000E+02    0.2274379520E+00    0.1141491423E-01    0.1314101599E+00
    0.4900000000E+02    0.2336244023E+00    0.1172558704E-01    0.1358950039E+00
    0.1000000000E+02    0.6688470294E-01    0.3355814756E-02    0.3292140318E-01
    0.3000000000E+02    0.1663001044E+00    0.8345309083E-02    0.9011929069E-01
    0.5000000000E+02    0.2366498003E+00    0.1187752204E-01    0.1381103556E+00
    0.7000000000E+02    0.2890546829E+00    0.1450983740E-01    0.1789522066E+00
    0.9000000000E+02    0.3296040559E+00    0.1654749693E-01    0.2141317327E+00
    0.1100000000E+03    0.3619121101E+00    0.1817169671E-01    0.2447501905E+00
    0.1300000000E+03    0.3882594897E+00    0.1949679202E-01    0.2716406287E+00
    0.1500000000E+03    0.4101564049E+00    0.2059851794E-01    0.2954448606E+00
    0.1700000000E+03    0.4286426254E+00    0.2152902489E-01    0.3166653646E+00
    0.1900000000E+03    0.4444574267E+00    0.2232539693E-01    0.3357011505E+00
    0.2100000000E+03    0.4581408294E+00    0.2301472677E-01    0.3528730889E+00
    0.2300000000E+03    0.4700964920E+00    0.2361726867E-01    0.3684421471E+00
    0.2500000000E+03    0.4806321963E+00    0.2414846827E-01    0.3826227447E+00
    0.2700000000E+03    0.4899867175E+00    0.2462030986E-01    0.3955926893E+00
    0.2900000000E+03    0.4983481377E+00    0.2504223475E-01    0.4075006708E+00
    0.3100000000E+03    0.5058666201E+00    0.2542178183E-01    0.4184719876E+00
    0.3300000000E+03    0.5126635071E+00    0.2576504390E-01    0.4286129724E+00
    0.3500000000E+03    0.5188379176E+00    0.2607699859E-01    0.4380144498E+00
    0.3700000000E+03    0.5244716124E+00    0.2636175238E-01    0.4467544640E+00
    0.3900000000E+03    0.5296326341E+00    0.2662272325E-01    0.4549004504E+00
    0.4100000000E+03    0.5343780689E+00    0.2686277915E-01    0.4625109792E+00
    0.4300000000E+03    0.5387561660E+00    0.2708434448E-01    0.4696371657E+00
    0.4500000000E+03    0.5428079844E+00    0.2728948257E-01    0.4763238196E+00
    0.4700000000E+03    0.5465686837E+00    0.2747996057E-01    0.4826103887E+00
    0.4900000000E+03    0.5500685471E+00    0.2765730075E-01    0.4885317373E+00
    0.1000000000E+03    0.3466228178E+00    0.1740298471E-01    0.2299537966E+00
    0.3000000000E+03    0.5022045740E+00    0.2523689520E-01    0.4130963665E+00
    0.5000000000E+03    0.5517289999E+00    0.2774146317E-01    0.4913652572E+00
    0.7000000000E+03    0.5760730372E+00    0.2897780848E-01    0.5347907838E+00
    0.9000000000E+03    0.5905472921E+00    0.2971597531E-01    0.5624038682E+00
    0.1100000000E+04    0.6001417637E+00    0.3020730958E-01    0.5815108445E+00
    0.1300000000E+04    0.6069678438E+00    0.3055831595E-01    0.5955175121E+00
    0.1500000000E+04    0.6120724189E+00    0.3082187768E-01    0.6062255517E+00
    0.1700000000E+04    0.6160336366E+00    0.3102724104E-01    0.6146774520E+00
    0.1900000000E+04    0.6191968369E+00    0.3119189994E-01    0.6215182835E+00
    0.2100000000E+04    0.6217810150E+00    0.3132696356E-01    0.6271685995E+00
    0.2300000000E+04    0.6239317582E+00    0.3143982751E-01    0.6319142962E+00
    0.2500000000E+04    0.6257496249E+00    0.3153560709E-01    0.6359565129E+00
    0.2700000000E+04    0.6273063031E+00    0.3161795405E-01    0.6394408738E+00
    0.2900000000E+04    0.6286542773E+00    0.3168954561E-01    0.6424754044E+00
    0.3100000000E+04    0.6298328547E+00    0.3175238959E-01    0.6451419301E+00
    0.3300000000E+04    0.6308720562E+00    0.3180802156E-01    0.6475035654E+00
    0.3500000000E+04    0.6317952057E+00    0.3185763619E-01    0.6496097728E+00
    0.3700000000E+04    0.6326206990E+00    0.3190217701E-01    0.6514998648E+00
    0.3900000000E+04    0.6333632396E+00    0.3194239922E-01    0.6532054801E+00
    0.4100000000E+04    0.6340347210E+00    0.3197891452E-01    0.6547523692E+00
    0.4300000000E+04    0.6346448673E+00    0.3201222370E-01    0.6561617031E+00
    0.4500000000E+04    0.6352017061E+00    0.3204274078E-01    0.6574510480E+00
    0.4700000000E+04    0.6357119231E+00    0.3207081100E-01    0.6586351013E+00
    0.4900000000E+04    0.6361811310E+00    0.3209672462E-01    0.6597262543E+00
    0.1000000000E+04    0.5957861110E+00    0.2998400572E-01    0.5727544764E+00
    0.3000000000E+04    0.6292626819E+00    0.3172195580E-01    0.6438503532E+00
    0.5000000000E+04    0.6364018692E+00    0.3210895102E-01    0.6602403439E+00
    0.7000000000E+04    0.6395057961E+00    0.3228397394E-01    0.6675224711E+00
    0.9000000000E+04    0.6412401689E+00    0.3238551852E-01    0.6716377272E+00
    0.1100000000E+05    0.6423467334E+00    0.3245269425E-01    0.6742829267E+00
    0.1300000000E+05    0.6431136330E+00    0.3250090771E-01    0.6761263780E+00
    0.1500000000E+05    0.6436761381E+00    0.3253749027E-01    0.6774846062E+00
    0.1700000000E+05    0.6441061431E+00    0.3256639044E-01    0.6785268986E+00
    0.1900000000E+05    0.6444453833E+00    0.3258993044E-01    0.6793519987E+00
    0.2100000000E+05    0.6447197449E+00    0.3260956916E-01    0.6800213843E+00
    0.2300000000E+05    0.6449461338E+00    0.3262627151E-01    0.6805753318E+00
    0.2500000000E+05    0.6451360575E+00    0.3264070255E-01    0.6810413301E+00
    0.2700000000E+05    0.6452976202E+00    0.3265333641E-01    0.6814387824E+00
    0.2900000000E+05    0.6454366932E+00    0.3266452084E-01    0.6817817755E+00
    0.3100000000E+05    0.6455576343E+00    0.3267451704E-01    0.6820807838E+00
    0.3300000000E+05    0.6456637456E+00    0.3268352532E-01    0.6823437573E+00
    0.3500000000E+05    0.6457575748E+00    0.3269170204E-01    0.6825768393E+00
    0.3700000000E+05    0.6458411186E+00    0.3269917118E-01    0.6827848517E+00
    0.3900000000E+05    0.6459159642E+00    0.3270603246E-01    0.6829716323E+00
    0.4100000000E+05    0.6459833890E+00    0.3271236701E-01    0.6831402734E+00
    0.4300000000E+05    0.6460444324E+00    0.3271824163E-01    0.6832932949E+00
    0.4500000000E+05    0.6460999489E+00    0.3272371184E-01    0.6834327704E+00
    0.4700000000E+05    0.6461506474E+00    0.3272882423E-01    0.6835604223E+00
    0.4900000000E+05    0.6461971210E+00    0.3273361816E-01    0.6836776925E+00
    0.1000000000E+05    0.6418485584E+00    0.3242215747E-01    0.6730900275E+00
    0.3000000000E+05    0.6454992032E+00    0.3266965375E-01    0.6819362315E+00
    0.5000000000E+05    0.6462189328E+00    0.3273590640E-01    0.6837328224E+00
    0.7000000000E+05    0.6465215577E+00    0.3277099186E-01    0.6845054867E+00
    0.9000000000E+05    0.6466863151E+00    0.3279414295E-01    0.6849354006E+00
    0.1100000000E+06    0.6467889854E+00    0.3281119001E-01    0.6852092060E+00
    0.1300000000E+06    0.6468585466E+00    0.3282458960E-01    0.6853988548E+00
    0.1500000000E+06    0.6469084393E+00    0.3283558586E-01    0.6855379714E+00
    0.1700000000E+06    0.6469457339E+00    0.3284488859E-01    0.6856443741E+00
    0.1900000000E+06    0.6469744974E+00    0.3285293810E-01    0.6857283852E+00
    0.2100000000E+06    0.6469972309E+00    0.3286002510E-01    0.6857963982E+00
    0.2300000000E+06    0.6470155547E+00    0.3286635095E-01    0.6858525840E+00
    0.2500000000E+06    0.6470305630E+00    0.3287206056E-01    0.6858997798E+00
    0.2700000000E+06    0.6470430207E+00    0.3287726153E-01    0.6859399827E+00
    0.2900000000E+06    0.6470534778E+00    0.3288203583E-01    0.6859746391E+00
    0.3100000000E+06    0.6470623395E+00    0.3288644727E-01    0.6860048221E+00
    0.3300000000E+06    0.6470699106E+00    0.3289054649E-01    0.6860313449E+00
    0.3500000000E+06    0.6470764246E+00    0.3289437431E-01    0.6860548350E+00
    0.3700000000E+06    0.6470820632E+00    0.3289796408E-01    0.6860757841E+00
    0.3900000000E+06    0.6470869697E+00    0.3290134343E-01    0.6860945831E+00
    0.4100000000E+06    0.6470912588E+00    0.3290453545E-01    0.6861115466E+00
    0.4300000000E+06    0.6470950229E+00    0.3290755968E-01    0.6861269309E+00
    0.4500000000E+06    0.6470983377E+00    0.3291043274E-01    0.6861409463E+00
    0.4700000000E+06    0.6471012653E+00    0.3291316894E-01    0.6861537679E+00
    0.4900000000E+06    0.6471038573E+00    0.3291578064E-01    0.6861655416E+00
    0.1000000000E+06    0.6467430530E+00    0.3280323434E-01    0.6850859733E+00
    0.3000000000E+06    0.6470580871E+00    0.3288428348E-01    0.6859902338E+00
    0.5000000000E+06    0.6471050413E+00    0.3291704323E-01    0.6861710749E+00
    0.7000000000E+06    0.6471186333E+00    0.3293777263E-01    0.6862485054E+00
    0.9000000000E+06    0.6471225963E+00    0.3295295564E-01    0.6862914783E+00
    0.1100000000E+07    0.6471228437E+00    0.3296493911E-01    0.6863187966E+00
    0.1300000000E+07    0.6471214427E+00    0.3297483881E-01    0.6863376899E+00
    0.1500000000E+07    0.6471192631E+00    0.3298327303E-01    0.6863515310E+00
    0.1700000000E+07    0.6471167154E+00    0.3299062024E-01    0.6863621048E+00
    0.1900000000E+07    0.6471140087E+00    0.3299712897E-01    0.6863704443E+00
    0.2100000000E+07    0.6471112545E+00    0.3300297121E-01    0.6863771886E+00
    0.2300000000E+07    0.6471085141E+00    0.3300827094E-01    0.6863827546E+00
    0.2500000000E+07    0.6471058214E+00    0.3301312047E-01    0.6863874255E+00
    0.2700000000E+07    0.6471031947E+00    0.3301759039E-01    0.6863914005E+00
    0.2900000000E+07    0.6471006432E+00    0.3302173587E-01    0.6863948240E+00
    0.3100000000E+07    0.6470981709E+00    0.3302560089E-01    0.6863978028E+00
    0.3300000000E+07    0.6470957784E+00    0.3302922104E-01    0.6864004181E+00
    0.3500000000E+07    0.6470934647E+00    0.3303262552E-01    0.6864027323E+00
    0.3700000000E+07    0.6470912274E+00    0.3303583863E-01    0.6864047943E+00
    0.3900000000E+07    0.6470890637E+00    0.3303888076E-01    0.6864066431E+00
    0.4100000000E+07    0.6470869704E+00    0.3304176920E-01    0.6864083099E+00
    0.4300000000E+07    0.6470849441E+00    0.3304451877E-01    0.6864098202E+00
    0.4500000000E+07    0.6470829817E+00    0.3304714221E-01    0.6864111950E+00
    0.4700000000E+07    0.6470810799E+00    0.3304965061E-01    0.6864124516E+00
    0.4900000000E+07    0.6470792356E+00    0.3305205364E-01    0.6864136045E+00
    0.1000000000E+07    0.6471230122E+00    0.3295926110E-01    0.6863065068E+00
    0.3000000000E+07    0.6470993970E+00    0.3302370105E-01    0.6863963634E+00
    0.5000000000E+07    0.6470783340E+00    0.3305321834E-01    0.6864141459E+00
    0.7000000000E+07    0.6470626938E+00    0.3307259428E-01    0.6864216927E+00
    0.9000000000E+07    0.6470503782E+00    0.3308704642E-01    0.6864258448E+00
    0.1100000000E+08    0.6470402445E+00    0.3309857869E-01    0.6864284611E+00
    0.1300000000E+08    0.6470316425E+00    0.3310817596E-01    0.6864302543E+00
    0.1500000000E+08    0.6470241724E+00    0.3311639587E-01    0.6864315561E+00
    0.1700000000E+08    0.6470175721E+00    0.3312358505E-01    0.6864325412E+00
    0.1900000000E+08    0.6470116605E+00    0.3312997373E-01    0.6864333107E+00
    0.2100000000E+08    0.6470063078E+00    0.3313572268E-01    0.6864339270E+00
    0.2300000000E+08    0.6470014175E+00    0.3314094861E-01    0.6864344304E+00
    0.2500000000E+08    0.6469969162E+00    0.3314573894E-01    0.6864348486E+00
    0.2700000000E+08    0.6469927466E+00    0.3315016082E-01    0.6864352007E+00
    0.2900000000E+08    0.6469888632E+00    0.3315426701E-01    0.6864355008E+00
    0.3100000000E+08    0.6469852291E+00    0.3315809966E-01    0.6864357589E+00
    0.3300000000E+08    0.6469818145E+00    0.3316169300E-01    0.6864359831E+00
    0.3500000000E+08    0.6469785941E+00    0.3316507523E-01    0.6864361791E+00
    0.3700000000E+08    0.6469755472E+00    0.3316826981E-01    0.6864363517E+00
    0.3900000000E+08    0.6469726560E+00    0.3317129652E-01    0.6864365046E+00
    0.4100000000E+08    0.6469699054E+00    0.3317417215E-01    0.6864366408E+00
    0.4300000000E+08    0.6469672823E+00    0.3317691110E-01    0.6864367626E+00
    0.4500000000E+08    0.6469647753E+00    0.3317952579E-01    0.6864368721E+00
    0.4700000000E+08    0.6469623748E+00    0.3318202704E-01    0.6864369709E+00
    0.4900000000E+08    0.6469600719E+00    0.3318442430E-01    0.6864370602E+00
    0.1000000000E+08    0.6470450871E+00    0.3309310198E-01    0.6864272869E+00
    0.3000000000E+08    0.6469870170E+00    0.3315621523E-01    0.6864356345E+00
    0.5000000000E+08    0.6469589547E+00    0.3318558657E-01    0.6864371018E+00
    0.7000000000E+08    0.6469402792E+00    0.3320495359E-01    0.6864376421E+00
    0.9000000000E+08    0.6469262602E+00    0.3321943218E-01    0.6864378910E+00
    0.1100000000E+09    0.6469150326E+00    0.3323100216E-01    0.6864380153E+00
    0.1300000000E+09    0.6469056668E+00    0.3324064055E-01    0.6864380769E+00
    0.1500000000E+09    0.6468976322E+00    0.3324890199E-01    0.6864381037E+00
    0.1700000000E+09    0.6468905970E+00    0.3325613186E-01    0.6864381096E+00
    0.1900000000E+09    0.6468843396E+00    0.3326255992E-01    0.6864381026E+00
    0.2100000000E+09    0.6468787052E+00    0.3326834674E-01    0.6864380871E+00
    0.2300000000E+09    0.6468735806E+00    0.3327360902E-01    0.6864380662E+00
    0.2500000000E+09    0.6468688814E+00    0.3327843420E-01    0.6864380415E+00
    0.2700000000E+09    0.6468645421E+00    0.3328288954E-01    0.6864380144E+00
    0.2900000000E+09    0.6468605116E+00    0.3328702786E-01    0.6864379857E+00
    0.3100000000E+09    0.6468567488E+00    0.3329089140E-01    0.6864379560E+00
    0.3300000000E+09    0.6468532203E+00    0.3329451449E-01    0.6864379257E+00
    0.3500000000E+09    0.6468498987E+00    0.3329792539E-01    0.6864378950E+00
    0.3700000000E+09    0.6468467610E+00    0.3330114766E-01    0.6864378643E+00
    0.3900000000E+09    0.6468437879E+00    0.3330420112E-01    0.6864378336E+00
    0.4100000000E+09    0.6468409630E+00    0.3330710265E-01    0.6864378030E+00
    0.4300000000E+09    0.6468382722E+00    0.3330986668E-01    0.6864377727E+00
    0.4500000000E+09    0.6468357034E+00    0.3331250571E-01    0.6864377427E+00
    0.4700000000E+09    0.6468332459E+00    0.3331503058E-01    0.6864377130E+00
    0.4900000000E+09    0.6468308906E+00    0.3331745079E-01    0.6864376837E+00
    0.1000000000E+09    0.6469203686E+00    0.3322550586E-01    0.6864379636E+00
