     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2120384468E-02    0.1303107576E-02    0.3440676988E-02
    0.3000000000E+01    0.6297754371E-02    0.3870395278E-02    0.1021959949E-01
    0.5000000000E+01    0.1039267729E-01    0.6387059567E-02    0.1686530162E-01
    0.7000000000E+01    0.1440756973E-01    0.8854583759E-02    0.2338167216E-01
    0.9000000000E+01    0.1834475469E-01    0.1127439378E-01    0.2977245000E-01
    0.1100000000E+02    0.2220646612E-01    0.1364786090E-01    0.3604123131E-01
    0.1300000000E+02    0.2599485317E-01    0.1597630434E-01    0.4219147624E-01
    0.1500000000E+02    0.2971198415E-01    0.1826099372E-01    0.4822651532E-01
    0.1700000000E+02    0.3335985032E-01    0.2050315137E-01    0.5414955547E-01
    0.1900000000E+02    0.3694036943E-01    0.2270395448E-01    0.5996368570E-01
    0.2100000000E+02    0.4045538908E-01    0.2486453722E-01    0.6567188241E-01
    0.2300000000E+02    0.4390668991E-01    0.2698599263E-01    0.7127701458E-01
    0.2500000000E+02    0.4729598859E-01    0.2906937452E-01    0.7678184848E-01
    0.2700000000E+02    0.5062494069E-01    0.3111569917E-01    0.8218905228E-01
    0.2900000000E+02    0.5389514335E-01    0.3312594702E-01    0.8750120033E-01
    0.3100000000E+02    0.5710813785E-01    0.3510106421E-01    0.9272077727E-01
    0.3300000000E+02    0.6026541203E-01    0.3704196408E-01    0.9785018190E-01
    0.3500000000E+02    0.6336840256E-01    0.3894952860E-01    0.1028917308E+00
    0.3700000000E+02    0.6641849718E-01    0.4082460964E-01    0.1078476620E+00
    0.3900000000E+02    0.6941703671E-01    0.4266803033E-01    0.1127201380E+00
    0.4100000000E+02    0.7236531703E-01    0.4448058620E-01    0.1175112492E+00
    0.4300000000E+02    0.7526459096E-01    0.4626304634E-01    0.1222230167E+00
    0.4500000000E+02    0.7811607004E-01    0.4801615451E-01    0.1268573952E+00
    0.4700000000E+02    0.8092092617E-01    0.4974063015E-01    0.1314162758E+00
    0.4900000000E+02    0.8368029328E-01    0.5143716937E-01    0.1359014884E+00
    0.1000000000E+02    0.2028490833E-01    0.1246683656E-01    0.3292187085E-01
