     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4229894423E-02    0.9284064779E-03    0.3440674802E-02
    0.3000000000E+01    0.1250006147E-01    0.2743637475E-02    0.1021958034E-01
    0.5000000000E+01    0.2052670466E-01    0.4505465779E-02    0.1686524980E-01
    0.7000000000E+01    0.2832042326E-01    0.6216215009E-02    0.2338157321E-01
    0.9000000000E+01    0.3589121024E-01    0.7878075893E-02    0.2977229061E-01
    0.1100000000E+02    0.4324849500E-01    0.9493115630E-02    0.3604099920E-01
    0.1300000000E+02    0.5040118259E-01    0.1106328648E-01    0.4219116012E-01
    0.1500000000E+02    0.5735768959E-01    0.1259043363E-01    0.4822610480E-01
    0.1700000000E+02    0.6412597723E-01    0.1407630247E-01    0.5414904102E-01
    0.1900000000E+02    0.7071358169E-01    0.1552254520E-01    0.5996305852E-01
    0.2100000000E+02    0.7712764217E-01    0.1693072701E-01    0.6567113448E-01
    0.2300000000E+02    0.8337492663E-01    0.1830233172E-01    0.7127613851E-01
    0.2500000000E+02    0.8946185563E-01    0.1963876699E-01    0.7678083752E-01
    0.2700000000E+02    0.9539452437E-01    0.2094136916E-01    0.8218790024E-01
    0.2900000000E+02    0.1011787230E+00    0.2221140770E-01    0.8749990159E-01
    0.3100000000E+02    0.1068199554E+00    0.2345008935E-01    0.9271932668E-01
    0.3300000000E+02    0.1123234569E+00    0.2465856194E-01    0.9784857478E-01
    0.3500000000E+02    0.1176942102E+00    0.2583791794E-01    0.1028899630E+00
    0.3700000000E+02    0.1229369604E+00    0.2698919778E-01    0.1078457295E+00
    0.3900000000E+02    0.1280562295E+00    0.2811339287E-01    0.1127180375E+00
    0.4100000000E+02    0.1330563285E+00    0.2921144849E-01    0.1175089775E+00
    0.4300000000E+02    0.1379413703E+00    0.3028426644E-01    0.1222205710E+00
    0.4500000000E+02    0.1427152808E+00    0.3133270749E-01    0.1268547730E+00
    0.4700000000E+02    0.1473818090E+00    0.3235759371E-01    0.1314134749E+00
    0.4900000000E+02    0.1519445375E+00    0.3335971059E-01    0.1358985069E+00
    0.1000000000E+02    0.3959597198E-01    0.8691323791E-02    0.3292167657E-01
    0.3000000000E+02    0.1040168767E+00    0.2283459506E-01    0.9012103424E-01
    0.5000000000E+02    0.1541880529E+00    0.3385246650E-01    0.1381139524E+00
    0.7000000000E+02    0.1943663284E+00    0.4267828509E-01    0.1789576301E+00
    0.9000000000E+02    0.2272665787E+00    0.4990736684E-01    0.2141388225E+00
    0.1100000000E+03    0.2547019254E+00    0.5593732870E-01    0.2447587537E+00
    0.1300000000E+03    0.2779294271E+00    0.6104386890E-01    0.2716504768E+00
    0.1500000000E+03    0.2978480699E+00    0.6542417141E-01    0.2954558229E+00
    0.1700000000E+03    0.3151177863E+00    0.6922299954E-01    0.3166772911E+00
    0.1900000000E+03    0.3302339612E+00    0.7254903130E-01    0.3357139115E+00
    0.2100000000E+03    0.3435757071E+00    0.7548544454E-01    0.3528865729E+00
    0.2300000000E+03    0.3554380861E+00    0.7809698228E-01    0.3684562581E+00
    0.2500000000E+03    0.3660541794E+00    0.8043479228E-01    0.3826374004E+00
    0.2700000000E+03    0.3756105492E+00    0.8253981791E-01    0.3956078189E+00
    0.2900000000E+03    0.3842582929E+00    0.8444522241E-01    0.4075162131E+00
    0.3100000000E+03    0.3921210876E+00    0.8617815321E-01    0.4184878896E+00
    0.3300000000E+03    0.3993011401E+00    0.8776104708E-01    0.4286291883E+00
    0.3500000000E+03    0.4058836521E+00    0.8921260949E-01    0.4380309394E+00
