     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6332043204E-02    0.1853070893E-03    0.1021961328E-01
    0.3000000000E+01    0.1863876303E-01    0.5454723689E-03    0.2977256784E-01
    0.5000000000E+01    0.3049099102E-01    0.8923487497E-03    0.4822682651E-01
    0.7000000000E+01    0.4191344840E-01    0.1226658837E-02    0.6567246298E-01
    0.9000000000E+01    0.5292909544E-01    0.1549073770E-02    0.8218996678E-01
    0.1100000000E+02    0.6355928548E-01    0.1860217723E-02    0.9785148505E-01
    0.1300000000E+02    0.7382390310E-01    0.2160671948E-02    0.1127218760E+00
    0.1500000000E+02    0.8374148828E-01    0.2450978394E-02    0.1268596069E+00
    0.1700000000E+02    0.9332934815E-01    0.2731642981E-02    0.1403175220E+00
    0.1900000000E+02    0.1026036578E+00    0.3003138542E-02    0.1531435030E+00
    0.2100000000E+02    0.1115795514E+00    0.3265907485E-02    0.1653810381E+00
    0.2300000000E+02    0.1202712044E+00    0.3520364203E-02    0.1770697145E+00
    0.2500000000E+02    0.1286919086E+00    0.3766897254E-02    0.1882456466E+00
    0.2700000000E+02    0.1368541396E+00    0.4005871348E-02    0.1989418480E+00
    0.2900000000E+02    0.1447696188E+00    0.4237629143E-02    0.2091885581E+00
    0.3100000000E+02    0.1524493693E+00    0.4462492894E-02    0.2190135267E+00
    0.3300000000E+02    0.1599037674E+00    0.4680765943E-02    0.2284422658E+00
    0.3500000000E+02    0.1671425890E+00    0.4892734093E-02    0.2374982701E+00
    0.3700000000E+02    0.1741750528E+00    0.5098666852E-02    0.2462032129E+00
    0.3900000000E+02    0.1810098591E+00    0.5298818579E-02    0.2545771191E+00
    0.4100000000E+02    0.1876552260E+00    0.5493429538E-02    0.2626385191E+00
    0.4300000000E+02    0.1941189223E+00    0.5682726856E-02    0.2704045855E+00
    0.4500000000E+02    0.2004082974E+00    0.5866925411E-02    0.2778912554E+00
    0.4700000000E+02    0.2065303099E+00    0.6046228648E-02    0.2851133394E+00
    0.4900000000E+02    0.2124915528E+00    0.6220829327E-02    0.2920846196E+00
    0.1000000000E+02    0.5829109689E-01    0.1706017329E-02    0.9012351085E-01
    0.3000000000E+02    0.1486382970E+00    0.4350903388E-02    0.2141521159E+00
    0.5000000000E+02    0.2154138518E+00    0.6306423695E-02    0.2954802557E+00
    0.7000000000E+02    0.2667782896E+00    0.7811157752E-02    0.3529204588E+00
    0.9000000000E+02    0.3075149230E+00    0.9004966091E-02    0.3956493799E+00
    0.1100000000E+03    0.3406131135E+00    0.9975265767E-02    0.4286769165E+00
    0.1300000000E+03    0.3680371930E+00    0.1077950596E-01    0.4549700700E+00
    0.1500000000E+03    0.3911311211E+00    0.1145699696E-01    0.4763979084E+00
    0.1700000000E+03    0.4108454720E+00    0.1203554596E-01    0.4941964201E+00
    0.1900000000E+03    0.4278715535E+00    0.1253537820E-01    0.5092156292E+00
    0.2100000000E+03    0.4427241586E+00    0.1297155645E-01    0.5220593419E+00
    0.2300000000E+03    0.4557945228E+00    0.1335552959E-01    0.5331682754E+00
    0.2500000000E+03    0.4673852960E+00    0.1369615519E-01    0.5428716378E+00
    0.2700000000E+03    0.4777342719E+00    0.1400039352E-01    0.5514202971E+00
    0.2900000000E+03    0.4870308776E+00    0.1427378979E-01    0.5590087746E+00
    0.3100000000E+03    0.4954278759E+00    0.1452081644E-01    0.5657902242E+00
    0.3300000000E+03    0.5030498266E+00    0.1474512065E-01    0.5718868734E+00
    0.3500000000E+03    0.5099993077E+00    0.1494970628E-01    0.5773974540E+00
    0.3700000000E+03    0.5163615602E+00    0.1513706983E-01    0.5824025896E+00
    0.3900000000E+03    0.5222080019E+00    0.1530930316E-01    0.5869687640E+00
    0.4100000000E+03    0.5275989205E+00    0.1546817236E-01    0.5911512918E+00
    0.4300000000E+03    0.5325855605E+00    0.1561517876E-01    0.5949965686E+00
    0.4500000000E+03    0.5372117576E+00    0.1575160679E-01    0.5985437990E+00
    0.4700000000E+03    0.5415152311E+00    0.1587856178E-01    0.6018263383E+00
    0.4900000000E+03    0.5455286144E+00    0.1599700016E-01    0.6048727436E+00
    0.1000000000E+03    0.3248779371E+00    0.9513934275E-02    0.4131569088E+00
    0.3000000000E+03    0.4913334637E+00    0.1440035442E-01    0.5624921128E+00
