     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1061846232E-02    0.1305138701E-02    0.6847051101E-02
    0.3000000000E+01    0.3163512946E-02    0.3888368216E-02    0.2013951421E-01
    0.5000000000E+01    0.5236316032E-02    0.6436152663E-02    0.3292213547E-01
    0.7000000000E+01    0.7280845904E-02    0.8949216862E-02    0.4522369772E-01
    0.9000000000E+01    0.9297676983E-02    0.1142826600E-01    0.5707085720E-01
    0.1100000000E+02    0.1128736823E-01    0.1387398630E-01    0.6848833637E-01
    0.1300000000E+02    0.1325046369E-01    0.1628704565E-01    0.7949909616E-01
    0.1500000000E+02    0.1518749292E-01    0.1866809419E-01    0.9012449013E-01
    0.1700000000E+02    0.1709897156E-01    0.2101776493E-01    0.1003844027E+00
    0.1900000000E+02    0.1898540170E-01    0.2333667431E-01    0.1102973733E+00
    0.2100000000E+02    0.2084727239E-01    0.2562542270E-01    0.1198807083E+00
    0.2300000000E+02    0.2268506002E-01    0.2788459497E-01    0.1291505818E+00
    0.2500000000E+02    0.2449922874E-01    0.3011476094E-01    0.1381221268E+00
    0.2700000000E+02    0.2629023084E-01    0.3231647592E-01    0.1468095175E+00
    0.2900000000E+02    0.2805850715E-01    0.3449028109E-01    0.1552260441E+00
    0.3100000000E+02    0.2980448738E-01    0.3663670402E-01    0.1633841809E+00
    0.3300000000E+02    0.3152859049E-01    0.3875625906E-01    0.1712956476E+00
    0.3500000000E+02    0.3323122497E-01    0.4084944774E-01    0.1789714656E+00
    0.3700000000E+02    0.3491278925E-01    0.4291675921E-01    0.1864220095E+00
    0.3900000000E+02    0.3657367194E-01    0.4495867058E-01    0.1936570536E+00
    0.4100000000E+02    0.3821425214E-01    0.4697564729E-01    0.2006858148E+00
    0.4300000000E+02    0.3983489977E-01    0.4896814349E-01    0.2075169918E+00
    0.4500000000E+02    0.4143597579E-01    0.5093660237E-01    0.2141588008E+00
    0.4700000000E+02    0.4301783252E-01    0.5288145648E-01    0.2206190089E+00
    0.4900000000E+02    0.4458081386E-01    0.5480312805E-01    0.2269049640E+00
    0.1000000000E+02    0.1029588074E-01    0.1265525009E-01    0.6283183237E-01
    0.3000000000E+02    0.2893425784E-01    0.3556688288E-01    0.1593366618E+00
    0.5000000000E+02    0.4535533150E-01    0.5575539958E-01    0.2299847852E+00
    0.7000000000E+02    0.5993247485E-01    0.7367920421E-01    0.2839406073E+00
    0.9000000000E+02    0.7295969043E-01    0.8969926979E-01    0.3264951720E+00
    0.1100000000E+03    0.8467163592E-01    0.1041037185E+00    0.3609169842E+00
    0.1300000000E+03    0.9525787805E-01    0.1171253179E+00    0.3893341379E+00
    0.1500000000E+03    0.1048732266E+00    0.1289541657E+00    0.4131917950E+00
    0.1700000000E+03    0.1136453508E+00    0.1397470392E+00    0.4335057962E+00
    0.1900000000E+03    0.1216804773E+00    0.1496343899E+00    0.4510110682E+00
    0.2100000000E+03    0.1290677102E+00    0.1587256463E+00    0.4662524491E+00
    0.2300000000E+03    0.1358823473E+00    0.1671132857E+00    0.4796424153E+00
    0.2500000000E+03    0.1421884546E+00    0.1748759939E+00    0.4914989753E+00
    0.2700000000E+03    0.1480408846E+00    0.1820811441E+00    0.5020712505E+00
    0.2900000000E+03    0.1534868757E+00    0.1887867593E+00    0.5115571699E+00
    0.3100000000E+03    0.1585673286E+00    0.1950430802E+00    0.5201159775E+00
    0.3300000000E+03    0.1633178346E+00    0.2008938278E+00    0.5278772433E+00
    0.3500000000E+03    0.1677695104E+00    0.2063772275E+00    0.5349474678E+00
    0.3700000000E+03    0.1719496794E+00    0.2115268465E+00    0.5414149976E+00
    0.3900000000E+03    0.1758824329E+00    0.2163722826E+00    0.5473537351E+00
    0.4100000000E+03    0.1795890941E+00    0.2209397339E+00    0.5528259752E+00
    0.4300000000E+03    0.1830886045E+00    0.2252524733E+00    0.5578845974E+00
    0.4500000000E+03    0.1863978478E+00    0.2293312460E+00    0.5625747805E+00
    0.4700000000E+03    0.1895319215E+00    0.2331946034E+00    0.5669353547E+00
    0.4900000000E+03    0.1925043670E+00    0.2368591856E+00    0.5709998794E+00
    0.1000000000E+03    0.7896730397E-01    0.9708776879E-01    0.3445696441E+00
    0.3000000000E+03    0.1560704561E+00    0.1919682092E+00    0.5159437561E+00
    0.5000000000E+03    0.1939338342E+00    0.2386216733E+00    0.5729303854E+00
    0.7000000000E+03    0.2164306941E+00    0.2663766758E+00    0.6013939701E+00
    0.9000000000E+03    0.2313344652E+00    0.2847872806E+00    0.6184606382E+00
    0.1100000000E+04    0.2419323842E+00    0.2978955015E+00    0.6298326016E+00
    0.1300000000E+04    0.2498536813E+00    0.3077055233E+00    0.6379520007E+00
    0.1500000000E+04    0.2559978152E+00    0.3153242845E+00    0.6440393188E+00
    0.1700000000E+04    0.2609019065E+00    0.3214130873E+00    0.6487723492E+00
    0.1900000000E+04    0.2649064872E+00    0.3263913731E+00    0.6525576430E+00
    0.2100000000E+04    0.2682378937E+00    0.3305380447E+00    0.6556538463E+00
    0.2300000000E+04    0.2710524280E+00    0.3340457868E+00    0.6582333498E+00
    0.2500000000E+04    0.2734614978E+00    0.3370519978E+00    0.6604154758E+00
    0.2700000000E+04    0.2755466528E+00    0.3396572952E+00    0.6622854381E+00
    0.2900000000E+04    0.2773689579E+00    0.3419370538E+00    0.6639057157E+00
    0.3100000000E+04    0.2789750440E+00    0.3439488565E+00    0.6653231603E+00
    0.3300000000E+04    0.2804011343E+00    0.3457374525E+00    0.6665735938E+00
    0.3500000000E+04    0.2816757933E+00    0.3473381451E+00    0.6676848736E+00
    0.3700000000E+04    0.2828218493E+00    0.3487791599E+00    0.6686789893E+00
    0.3900000000E+04    0.2838577650E+00    0.3500833342E+00    0.6695735304E+00
    0.4100000000E+04    0.2847986331E+00    0.3512693448E+00    0.6703827338E+00
    0.4300000000E+04    0.2856569114E+00    0.3523526145E+00    0.6711182467E+00
    0.4500000000E+04    0.2864429739E+00    0.3533459914E+00    0.6717896895E+00
    0.4700000000E+04    0.2871655282E+00    0.3542602650E+00    0.6724050782E+00
    0.4900000000E+04    0.2878319378E+00    0.3551045625E+00    0.6729711455E+00
    0.1000000000E+04    0.2370460760E+00    0.2918497266E+00    0.6246641685E+00
    0.3000000000E+04    0.2781965576E+00    0.3429733978E+00    0.6646373365E+00
    0.5000000000E+04    0.2881460844E+00    0.3555029453E+00    0.6732374987E+00
    0.7000000000E+04    0.2926048543E+00    0.3611911040E+00    0.6769863857E+00
    0.9000000000E+04    0.2951265447E+00    0.3644495211E+00    0.6790846280E+00
    0.1100000000E+05    0.2967437810E+00    0.3665660418E+00    0.6804251988E+00
    0.1300000000E+05    0.2978665775E+00    0.3680542879E+00    0.6813554666E+00
    0.1500000000E+05    0.2986899659E+00    0.3691596396E+00    0.6820386514E+00
    0.1700000000E+05    0.2993185002E+00    0.3700142099E+00    0.6825615594E+00
    0.1900000000E+05    0.2998132366E+00    0.3706954799E+00    0.6829746098E+00
    0.2100000000E+05    0.3002122040E+00    0.3712519151E+00    0.6833090891E+00
    0.2300000000E+05    0.3005403133E+00    0.3717153981E+00    0.6835854387E+00
    0.2500000000E+05    0.3008145575E+00    0.3721077705E+00    0.6838175781E+00
    0.2700000000E+05    0.3010469218E+00    0.3724445024E+00    0.6840153136E+00
    0.2900000000E+05    0.3012460982E+00    0.3727368612E+00    0.6841857526E+00
    0.3100000000E+05    0.3014185424E+00    0.3729932504E+00    0.6843341718E+00
    0.3300000000E+05    0.3015691476E+00    0.3732200670E+00    0.6844645714E+00
    0.3500000000E+05    0.3017016892E+00    0.3734222675E+00    0.6845800383E+00
    0.3700000000E+05    0.3018191261E+00    0.3736037529E+00    0.6846829931E+00
    0.3900000000E+05    0.3019238095E+00    0.3737676361E+00    0.6847753604E+00
    0.4100000000E+05    0.3020176307E+00    0.3739164317E+00    0.6848586896E+00
    0.4300000000E+05    0.3021021279E+00    0.3740521937E+00    0.6849342421E+00
    0.4500000000E+05    0.3021785650E+00    0.3741766168E+00    0.6850030553E+00
    0.4700000000E+05    0.3022479895E+00    0.3742911114E+00    0.6850659899E+00
    0.4900000000E+05    0.3023112768E+00    0.3743968616E+00    0.6851237664E+00
    0.1000000000E+05    0.2960151020E+00    0.3656090800E+00    0.6798214578E+00
    0.3000000000E+05    0.3013353255E+00    0.3728691129E+00    0.6842624397E+00
    0.5000000000E+05    0.3023408541E+00    0.3744467765E+00    0.6851509139E+00
    0.7000000000E+05    0.3027400543E+00    0.3751637066E+00    0.6855303168E+00
    0.9000000000E+05    0.3029435702E+00    0.3755832658E+00    0.6857402980E+00
    0.1100000000E+06    0.3030613005E+00    0.3758634392E+00    0.6858734325E+00
    0.1300000000E+06    0.3031345922E+00    0.3760664050E+00    0.6859652793E+00
    0.1500000000E+06    0.3031822890E+00    0.3762217908E+00    0.6860324076E+00
    0.1700000000E+06    0.3032141222E+00    0.3763455914E+00    0.6860835759E+00
    0.1900000000E+06    0.3032355816E+00    0.3764472415E+00    0.6861238467E+00
    0.2100000000E+06    0.3032499757E+00    0.3765326876E+00    0.6861563495E+00
    0.2300000000E+06    0.3032594032E+00    0.3766058761E+00    0.6861831219E+00
    0.2500000000E+06    0.3032652508E+00    0.3766695365E+00    0.6862055474E+00
    0.2700000000E+06    0.3032684658E+00    0.3767256217E+00    0.6862245985E+00
    0.2900000000E+06    0.3032697135E+00    0.3767755687E+00    0.6862409780E+00
    0.3100000000E+06    0.3032694719E+00    0.3768204611E+00    0.6862552069E+00
    0.3300000000E+06    0.3032680916E+00    0.3768611324E+00    0.6862676792E+00
    0.3500000000E+06    0.3032658341E+00    0.3768982356E+00    0.6862786986E+00
    0.3700000000E+06    0.3032628970E+00    0.3769322903E+00    0.6862885026E+00
    0.3900000000E+06    0.3032594319E+00    0.3769637154E+00    0.6862972800E+00
    0.4100000000E+06    0.3032555563E+00    0.3769928532E+00    0.6863051824E+00
    0.4300000000E+06    0.3032513619E+00    0.3770199862E+00    0.6863123330E+00
    0.4500000000E+06    0.3032469212E+00    0.3770453502E+00    0.6863188331E+00
    0.4700000000E+06    0.3032422919E+00    0.3770691433E+00    0.6863247667E+00
    0.4900000000E+06    0.3032375200E+00    0.3770915336E+00    0.6863302037E+00
    0.1000000000E+06    0.3030097789E+00    0.3757357520E+00    0.6858135808E+00
    0.3000000000E+06    0.3032697544E+00    0.3767985897E+00    0.6862483342E+00
    0.5000000000E+06    0.3032350924E+00    0.3771022485E+00    0.6863327549E+00
    0.7000000000E+06    0.3031850207E+00    0.3772688892E+00    0.6863681214E+00
    0.9000000000E+06    0.3031378688E+00    0.3773814044E+00    0.6863873805E+00
    0.1100000000E+07    0.3030956118E+00    0.3774656003E+00    0.6863994131E+00
    0.1300000000E+07    0.3030578911E+00    0.3775325755E+00    0.6864076008E+00
    0.1500000000E+07    0.3030240267E+00    0.3775880445E+00    0.6864135069E+00
    0.1700000000E+07    0.3029933893E+00    0.3776353129E+00    0.6864179524E+00
    0.1900000000E+07    0.3029654598E+00    0.3776764550E+00    0.6864214083E+00
    0.2100000000E+07    0.3029398213E+00    0.3777128542E+00    0.6864241644E+00
    0.2300000000E+07    0.3029161394E+00    0.3777454768E+00    0.6864264081E+00
    0.2500000000E+07    0.3028941448E+00    0.3777750237E+00    0.6864282657E+00
