     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1062715483E-02    0.7464035104E-03    0.1686539584E-01
    0.3000000000E+01    0.3171240978E-02    0.2227347600E-02    0.4822731619E-01
    0.5000000000E+01    0.5257523104E-02    0.3692682980E-02    0.7678395453E-01
    0.7000000000E+01    0.7321912020E-02    0.5142655292E-02    0.1028956471E+00
    0.9000000000E+01    0.9364750571E-02    0.6577505051E-02    0.1268635494E+00
    0.1100000000E+02    0.1138637448E-01    0.7997467772E-02    0.1489413068E+00
    0.1300000000E+02    0.1338711253E-01    0.9402774107E-02    0.1693440679E+00
    0.1500000000E+02    0.1536728676E-01    0.1079364997E-01    0.1882555210E+00
    0.1700000000E+02    0.1732721260E-01    0.1217031664E-01    0.2058334419E+00
    0.1900000000E+02    0.1926719906E-01    0.1353299091E-01    0.2222141076E+00
    0.2100000000E+02    0.2118754893E-01    0.1488188517E-01    0.2375158373E+00
    0.2300000000E+02    0.2308855885E-01    0.1621720755E-01    0.2518418561E+00
    0.2500000000E+02    0.2497051955E-01    0.1753916200E-01    0.2652826277E+00
    0.2700000000E+02    0.2683371595E-01    0.1884794840E-01    0.2779177672E+00
    0.2900000000E+02    0.2867842731E-01    0.2014376266E-01    0.2898176203E+00
    0.3100000000E+02    0.3050492739E-01    0.2142679683E-01    0.3010445737E+00
    0.3300000000E+02    0.3231348457E-01    0.2269723919E-01    0.3116541503E+00
    0.3500000000E+02    0.3410436196E-01    0.2395527433E-01    0.3216959274E+00
    0.3700000000E+02    0.3587781757E-01    0.2520108326E-01    0.3312143123E+00
    0.3900000000E+02    0.3763410441E-01    0.2643484346E-01    0.3402491986E+00
    0.4100000000E+02    0.3937347061E-01    0.2765672903E-01    0.3488365259E+00
    0.4300000000E+02    0.4109615956E-01    0.2886691070E-01    0.3570087575E+00
    0.4500000000E+02    0.4280240997E-01    0.3006555595E-01    0.3647952910E+00
    0.4700000000E+02    0.4449245605E-01    0.3125282908E-01    0.3722228120E+00
    0.4900000000E+02    0.4616652755E-01    0.3242889129E-01    0.3793155992E+00
    0.1000000000E+02    0.1037819365E-01    0.7289332763E-02    0.1381244380E+00
    0.3000000000E+02    0.2959393687E-01    0.2078686540E-01    0.2955115899E+00
    0.5000000000E+02    0.4699764346E-01    0.3301276785E-01    0.3827434629E+00
    0.7000000000E+02    0.6283410061E-01    0.4413877105E-01    0.4381849168E+00
    0.9000000000E+02    0.7730590337E-01    0.5430701045E-01    0.4765392970E+00
    0.1100000000E+03    0.9058216963E-01    0.6363613857E-01    0.5046532726E+00
