     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3179951752E-02    0.3722433584E-03    0.1686538485E-01
    0.3000000000E+01    0.9441121138E-02    0.1105182739E-02    0.4822721897E-01
    0.5000000000E+01    0.1557401669E-01    0.1823119882E-02    0.7678368895E-01
    0.7000000000E+01    0.2158254078E-01    0.2526511051E-02    0.1028951351E+00
    0.9000000000E+01    0.2747043908E-01    0.3215794192E-02    0.1268627169E+00
    0.1100000000E+02    0.3324130833E-01    0.3891389839E-02    0.1489400832E+00
    0.1300000000E+02    0.3889860371E-01    0.4553701977E-02    0.1693423862E+00
    0.1500000000E+02    0.4444564567E-01    0.5203118842E-02    0.1882533177E+00
    0.1700000000E+02    0.4988562649E-01    0.5840013685E-02    0.2058306565E+00
    0.1900000000E+02    0.5522161638E-01    0.6464745486E-02    0.2222106827E+00
    0.2100000000E+02    0.6045656926E-01    0.7077659632E-02    0.2375117183E+00
    0.2300000000E+02    0.6559332823E-01    0.7679088554E-02    0.2518369912E+00
    0.2500000000E+02    0.7063463070E-01    0.8269352324E-02    0.2652769677E+00
    0.2700000000E+02    0.7558311325E-01    0.8848759233E-02    0.2779112656E+00
    0.2900000000E+02    0.8044131628E-01    0.9417606321E-02    0.2898102326E+00
    0.3100000000E+02    0.8521168829E-01    0.9976179886E-02    0.3010362581E+00
    0.3300000000E+02    0.8989659004E-01    0.1052475597E-01    0.3116448668E+00
    0.3500000000E+02    0.9449829843E-01    0.1106360081E-01    0.3216856384E+00
    0.3700000000E+02    0.9901901020E-01    0.1159297128E-01    0.3312029819E+00
    0.3900000000E+02    0.1034608454E+00    0.1211311526E-01    0.3402367929E+00
    0.4100000000E+02    0.1078258508E+00    0.1262427210E-01    0.3488230127E+00
    0.4300000000E+02    0.1121160028E+00    0.1312667291E-01    0.3569941065E+00
    0.4500000000E+02    0.1163332108E+00    0.1362054095E-01    0.3647794736E+00
    0.4700000000E+02    0.1204793196E+00    0.1410609194E-01    0.3722058009E+00
    0.4900000000E+02    0.1245561125E+00    0.1458353442E-01    0.3792973688E+00
    0.1000000000E+02    0.3037028315E-01    0.3555277325E-02    0.1381234185E+00
    0.3000000000E+02    0.8283733161E-01    0.9698159806E-02    0.2955037434E+00
    0.5000000000E+02    0.1265690565E+00    0.1481927822E-01    0.3827246136E+00
    0.7000000000E+02    0.1635795299E+00    0.1915414212E-01    0.4381526598E+00
    0.9000000000E+02    0.1953078288E+00    0.2287103641E-01    0.4764923531E+00
    0.1100000000E+03    0.2228095606E+00    0.2609341112E-01    0.5045910857E+00
    0.1300000000E+03    0.2468766158E+00    0.2891388125E-01    0.5260687385E+00
    0.1500000000E+03    0.2681146809E+00    0.3140328901E-01    0.5430188853E+00
    0.1700000000E+03    0.2869949308E+00    0.3361674735E-01    0.5567365619E+00
    0.1900000000E+03    0.3038894055E+00    0.3559777625E-01    0.5680658644E+00
    0.2100000000E+03    0.3190957802E+00    0.3738119898E-01    0.5775805158E+00
    0.2300000000E+03    0.3328550618E+00    0.3899521130E-01    0.5856840988E+00
    0.2500000000E+03    0.3453644613E+00    0.4046288668E-01    0.5926687760E+00
    0.2700000000E+03    0.3567869104E+00    0.4180328915E-01    0.5987512595E+00
    0.2900000000E+03    0.3672581988E+00    0.4303230800E-01    0.6040956911E+00
    0.3100000000E+03    0.3768924009E+00    0.4416329236E-01    0.6088286721E+00
    0.3300000000E+03    0.3857860498E+00    0.4520753932E-01    0.6130494158E+00
    0.3500000000E+03    0.3940213837E+00    0.4617467375E-01    0.6168367732E+00
    0.3700000000E+03    0.4016688982E+00    0.4707294669E-01    0.6202542027E+00
    0.3900000000E+03    0.4087893697E+00    0.4790947208E-01    0.6233533510E+00
    0.4100000000E+03    0.4154354748E+00    0.4869041613E-01    0.6261766793E+00
    0.4300000000E+03    0.4216530957E+00    0.4942115009E-01    0.6287594181E+00
    0.4500000000E+03    0.4274823823E+00    0.5010637443E-01    0.6311310440E+00
    0.4700000000E+03    0.4329586195E+00    0.5075022032E-01    0.6333164079E+00
    0.4900000000E+03    0.4381129429E+00    0.5135633337E-01    0.6353366082E+00
    0.1000000000E+03    0.2095324064E+00    0.2453765207E-01    0.4915470227E+00
    0.3000000000E+03    0.3721735331E+00    0.4360930523E-01    0.6065318646E+00
    0.5000000000E+03    0.4405781302E+00    0.5164626387E-01    0.6362905103E+00
    0.7000000000E+03    0.4782549704E+00    0.5608148725E-01    0.6499474260E+00
    0.9000000000E+03    0.5021125473E+00    0.5889530352E-01    0.6577845524E+00
    0.1100000000E+04    0.5185761324E+00    0.6084074622E-01    0.6628667461E+00
    0.1300000000E+04    0.5306220871E+00    0.6226686980E-01    0.6664285201E+00
    0.1500000000E+04    0.5398182214E+00    0.6335765927E-01    0.6690628139E+00
