     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5284897078E-02    0.1855945989E-03    0.1355889683E-01
    0.3000000000E+01    0.1560351847E-01    0.5479710831E-03    0.3913130239E-01
    0.5000000000E+01    0.2560030056E-01    0.8990552913E-03    0.6283174329E-01
    0.7000000000E+01    0.3529007038E-01    0.1239367298E-02    0.8485851891E-01
    0.9000000000E+01    0.4468675796E-01    0.1569395717E-02    0.1053828750E+00
    0.1100000000E+02    0.5380346315E-01    0.1889600049E-02    0.1245534651E+00
    0.1300000000E+02    0.6265251654E-01    0.2200412816E-02    0.1424999574E+00
    0.1500000000E+02    0.7124553514E-01    0.2502241511E-02    0.1593359720E+00
    0.1700000000E+02    0.7959347322E-01    0.2795470385E-02    0.1751614889E+00
    0.1900000000E+02    0.8770666895E-01    0.3080462083E-02    0.1900648354E+00
    0.2100000000E+02    0.9559488709E-01    0.3357559136E-02    0.2041243358E+00
    0.2300000000E+02    0.1032673582E+00    0.3627085342E-02    0.2174096883E+00
    0.2500000000E+02    0.1107328147E+00    0.3889347025E-02    0.2299831209E+00
    0.2700000000E+02    0.1179995240E+00    0.4144634202E-02    0.2419003659E+00
    0.2900000000E+02    0.1250753190E+00    0.4393221652E-02    0.2532114861E+00
    0.3100000000E+02    0.1319676264E+00    0.4635369904E-02    0.2639615780E+00
    0.3300000000E+02    0.1386834927E+00    0.4871326148E-02    0.2741913723E+00
    0.3500000000E+02    0.1452296080E+00    0.5101325080E-02    0.2839377501E+00
    0.3700000000E+02    0.1516123283E+00    0.5325589682E-02    0.2932341872E+00
    0.3900000000E+02    0.1578376964E+00    0.5544331940E-02    0.3021111381E+00
    0.4100000000E+02    0.1639114608E+00    0.5757753518E-02    0.3105963695E+00
    0.4300000000E+02    0.1698390930E+00    0.5966046375E-02    0.3187152501E+00
    0.4500000000E+02    0.1756258046E+00    0.6169393347E-02    0.3264910046E+00
    0.4700000000E+02    0.1812765623E+00    0.6367968677E-02    0.3339449348E+00
    0.4900000000E+02    0.1867961020E+00    0.6561938516E-02    0.3410966153E+00
    0.1000000000E+02    0.4927932034E-01    0.1730698253E-02    0.1151288788E+00
    0.3000000000E+02    0.1285439596E+00    0.4515084926E-02    0.2586540190E+00
    0.5000000000E+02    0.1895080853E+00    0.6657246202E-02    0.3445647991E+00
    0.7000000000E+02    0.2378539014E+00    0.8356523942E-02    0.4017538744E+00
    0.9000000000E+02    0.2771318200E+00    0.9737485277E-02    0.4425616072E+00
    0.1100000000E+03    0.3096744701E+00    0.1088197919E-01    0.4731444843E+00
    0.1300000000E+03    0.3370775867E+00    0.1184600352E-01    0.4969174171E+00
    0.1500000000E+03    0.3604697015E+00    0.1266916479E-01    0.5159269597E+00
    0.1700000000E+03    0.3806714690E+00    0.1338026725E-01    0.5314742858E+00
    0.1900000000E+03    0.3982939549E+00    0.1400076086E-01    0.5444262164E+00
    0.2100000000E+03    0.4138015307E+00    0.1454694784E-01    0.5553825033E+00
    0.2300000000E+03    0.4275534019E+00    0.1503143969E-01    0.5647713285E+00
    0.2500000000E+03    0.4398317839E+00    0.1546414580E-01    0.5729065601E+00
    0.2700000000E+03    0.4508614808E+00    0.1585296047E-01    0.5800235143E+00
    0.2900000000E+03    0.4608237780E+00    0.1620425040E-01    0.5863020818E+00
    0.3100000000E+03    0.4698664868E+00    0.1652320720E-01    0.5918821388E+00
    0.3300000000E+03    0.4781113302E+00    0.1681410658E-01    0.5968740867E+00
    0.3500000000E+03    0.4856594551E+00    0.1708050184E-01    0.6013662269E+00
    0.3700000000E+03    0.4925956040E+00    0.1732537029E-01    0.6054300273E+00
    0.3900000000E+03    0.4989913111E+00    0.1755122543E-01    0.6091239508E+00
    0.4100000000E+03    0.5049073793E+00    0.1776020388E-01    0.6124962851E+00
    0.4300000000E+03    0.5103958198E+00    0.1795413352E-01    0.6155872635E+00
    0.4500000000E+03    0.5155013858E+00    0.1813458731E-01    0.6184306772E+00
    0.4700000000E+03    0.5202627956E+00    0.1830292622E-01    0.6210551153E+00
    0.4900000000E+03    0.5247137172E+00    0.1846033381E-01    0.6234849282E+00
    0.1000000000E+03    0.2941319175E+00    0.1033532060E-01    0.4588749344E+00
    0.3000000000E+03    0.4654519340E+00    0.1636748428E-01    0.5891719320E+00
    0.5000000000E+03    0.5268320845E+00    0.1853526672E-01    0.6246334906E+00
    0.7000000000E+03    0.5583946328E+00    0.1965328776E-01    0.6411667428E+00
    0.9000000000E+03    0.5776219522E+00    0.2033637090E-01    0.6507324441E+00
    0.1100000000E+04    0.5905636451E+00    0.2079749190E-01    0.6569677421E+00
    0.1300000000E+04    0.5998691353E+00    0.2113001834E-01    0.6613536297E+00
    0.1500000000E+04    0.6068822352E+00    0.2138135462E-01    0.6646064214E+00
    0.1700000000E+04    0.6123571890E+00    0.2157813394E-01    0.6671148432E+00
    0.1900000000E+04    0.6167500472E+00    0.2173647589E-01    0.6691080773E+00
    0.2100000000E+04    0.6203527800E+00    0.2186671061E-01    0.6707299926E+00
    0.2300000000E+04    0.6233609817E+00    0.2197576519E-01    0.6720754592E+00
    0.2500000000E+04    0.6259106061E+00    0.2206845922E-01    0.6732095707E+00
    0.2700000000E+04    0.6280990888E+00    0.2214825018E-01    0.6741784753E+00
    0.2900000000E+04    0.6299980866E+00    0.2221768328E-01    0.6750158001E+00
    0.3100000000E+04    0.6316614743E+00    0.2227867398E-01    0.6757466279E+00
    0.3300000000E+04    0.6331305383E+00    0.2233269162E-01    0.6763900485E+00
    0.3500000000E+04    0.6344374508E+00    0.2238088225E-01    0.6769608472E+00
    0.3700000000E+04    0.6356076532E+00    0.2242415307E-01    0.6774706538E+00
    0.3900000000E+04    0.6366615290E+00    0.2246323160E-01    0.6779287411E+00
    0.4100000000E+04    0.6376156011E+00    0.2249870814E-01    0.6783425933E+00
    0.4300000000E+04    0.6384834046E+00    0.2253106673E-01    0.6787183176E+00
    0.4500000000E+04    0.6392761328E+00    0.2256070803E-01    0.6790609467E+00
    0.4700000000E+04    0.6400031230E+00    0.2258796661E-01    0.6793746650E+00
    0.4900000000E+04    0.6406722255E+00    0.2261312401E-01    0.6796629805E+00
    0.1000000000E+04    0.5846686926E+00    0.2058728487E-01    0.6541473709E+00
    0.3000000000E+04    0.6308564035E+00    0.2224913331E-01    0.6753932156E+00
    0.5000000000E+04    0.6409871870E+00    0.2262499080E-01    0.6797985563E+00
    0.7000000000E+04    0.6454292481E+00    0.2279451974E-01    0.6817009072E+00
    0.9000000000E+04    0.6479233866E+00    0.2289232923E-01    0.6827608273E+00
    0.1100000000E+05    0.6495202338E+00    0.2295662262E-01    0.6834361616E+00
    0.1300000000E+05    0.6506300158E+00    0.2300246569E-01    0.6839039279E+00
    0.1500000000E+05    0.6514459738E+00    0.2303702427E-01    0.6842469844E+00
    0.1700000000E+05    0.6520710729E+00    0.2306415291E-01    0.6845092815E+00
    0.1900000000E+05    0.6525652056E+00    0.2308611474E-01    0.6847162962E+00
    0.2100000000E+05    0.6529655819E+00    0.2310432881E-01    0.6848838136E+00
    0.2300000000E+05    0.6532965378E+00    0.2311973173E-01    0.6850221346E+00
    0.2500000000E+05    0.6535746596E+00    0.2313296758E-01    0.6851382665E+00
    0.2700000000E+05    0.6538116410E+00    0.2314449456E-01    0.6852371418E+00
    0.2900000000E+05    0.6540159630E+00    0.2315464792E-01    0.6853223326E+00
    0.3100000000E+05    0.6541939264E+00    0.2316367891E-01    0.6853964897E+00
    0.3300000000E+05    0.6543503098E+00    0.2317177975E-01    0.6854616213E+00
    0.3500000000E+05    0.6544888030E+00    0.2317910014E-01    0.6855192763E+00
    0.3700000000E+05    0.6546123006E+00    0.2318575854E-01    0.6855706689E+00
    0.3900000000E+05    0.6547231049E+00    0.2319184994E-01    0.6856167641E+00
    0.4100000000E+05    0.6548230702E+00    0.2319745151E-01    0.6856583383E+00
    0.4300000000E+05    0.6549137068E+00    0.2320262663E-01    0.6856960236E+00
    0.4500000000E+05    0.6549962569E+00    0.2320742785E-01    0.6857303395E+00
    0.4700000000E+05    0.6550717517E+00    0.2321189916E-01    0.6857617172E+00
    0.4900000000E+05    0.6551410546E+00    0.2321607768E-01    0.6857905173E+00
    0.1000000000E+05    0.6488007354E+00    0.2292744793E-01    0.6831321985E+00
    0.3000000000E+05    0.6541079111E+00    0.2315929054E-01    0.6853606523E+00
    0.5000000000E+05    0.6551736160E+00    0.2321806720E-01    0.6858040475E+00
    0.7000000000E+05    0.6556283852E+00    0.2324814385E-01    0.6859929877E+00
    0.9000000000E+05    0.6558795138E+00    0.2326751582E-01    0.6860974032E+00
    0.1100000000E+06    0.6560382334E+00    0.2328152475E-01    0.6861635268E+00
    0.1300000000E+06    0.6561473129E+00    0.2329238263E-01    0.6862090967E+00
    0.1500000000E+06    0.6562266916E+00    0.2330119333E-01    0.6862423712E+00
    0.1700000000E+06    0.6562869108E+00    0.2330857863E-01    0.6862677125E+00
    0.1900000000E+06    0.6563340636E+00    0.2331491997E-01    0.6862876406E+00
    0.2100000000E+06    0.6563719150E+00    0.2332046667E-01    0.6863037122E+00
    0.2300000000E+06    0.6564029156E+00    0.2332538992E-01    0.6863169405E+00
    0.2500000000E+06    0.6564287285E+00    0.2332981193E-01    0.6863280132E+00
    0.2700000000E+06    0.6564505216E+00    0.2333382279E-01    0.6863374133E+00
    0.2900000000E+06    0.6564691385E+00    0.2333749069E-01    0.6863454898E+00
    0.3100000000E+06    0.6564852040E+00    0.2334086841E-01    0.6863525014E+00
    0.3300000000E+06    0.6564991901E+00    0.2334399759E-01    0.6863586436E+00
    0.3500000000E+06    0.6565114601E+00    0.2334691161E-01    0.6863640669E+00
    0.3700000000E+06    0.6565222981E+00    0.2334963766E-01    0.6863688891E+00
    0.3900000000E+06    0.6565319295E+00    0.2335219813E-01    0.6863732039E+00
    0.4100000000E+06    0.6565405350E+00    0.2335461167E-01    0.6863770863E+00
    0.4300000000E+06    0.6565482614E+00    0.2335689400E-01    0.6863805974E+00
    0.4500000000E+06    0.6565552293E+00    0.2335905847E-01    0.6863837873E+00
    0.4700000000E+06    0.6565615382E+00    0.2336111649E-01    0.6863866975E+00
    0.4900000000E+06    0.6565672714E+00    0.2336307792E-01    0.6863893628E+00
    0.1000000000E+06    0.6559669491E+00    0.2327501420E-01    0.6861338094E+00
    0.3000000000E+06    0.6564774577E+00    0.2333921300E-01    0.6863491153E+00
    0.5000000000E+06    0.6565699444E+00    0.2336402514E-01    0.6863906129E+00
    0.7000000000E+06    0.6566054691E+00    0.2337949076E-01    0.6864079019E+00
    0.9000000000E+06    0.6566228977E+00    0.2339072925E-01    0.6864172714E+00
    0.1100000000E+07    0.6566325070E+00    0.2339955579E-01    0.6864230993E+00
    0.1300000000E+07    0.6566381262E+00    0.2340682280E-01    0.6864270484E+00
    0.1500000000E+07    0.6566414844E+00    0.2341299862E-01    0.6864298858E+00
    0.1700000000E+07    0.6566434663E+00    0.2341836819E-01    0.6864320132E+00
    0.1900000000E+07    0.6566445662E+00    0.2342311773E-01    0.6864336610E+00
    0.2100000000E+07    0.6566450789E+00    0.2342737562E-01    0.6864349702E+00
    0.2300000000E+07    0.6566451895E+00    0.2343123411E-01    0.6864360322E+00
    0.2500000000E+07    0.6566450186E+00    0.2343476173E-01    0.6864369085E+00
    0.2700000000E+07    0.6566446479E+00    0.2343801075E-01    0.6864376418E+00
    0.2900000000E+07    0.6566441337E+00    0.2344102197E-01    0.6864382631E+00
    0.3100000000E+07    0.6566435160E+00    0.2344382783E-01    0.6864387949E+00
    0.3300000000E+07    0.6566428236E+00    0.2344645456E-01    0.6864392543E+00
    0.3500000000E+07    0.6566420776E+00    0.2344892368E-01    0.6864396544E+00
    0.3700000000E+07    0.6566412937E+00    0.2345125303E-01    0.6864400052E+00
    0.3900000000E+07    0.6566404837E+00    0.2345345759E-01    0.6864403148E+00
    0.4100000000E+07    0.6566396564E+00    0.2345555007E-01    0.6864405895E+00
    0.4300000000E+07    0.6566388187E+00    0.2345754131E-01    0.6864408346E+00
    0.4500000000E+07    0.6566379756E+00    0.2345944066E-01    0.6864410541E+00
    0.4700000000E+07    0.6566371313E+00    0.2346125623E-01    0.6864412517E+00
    0.4900000000E+07    0.6566362886E+00    0.2346299510E-01    0.6864414301E+00
    0.1000000000E+07    0.6566283661E+00    0.2339537797E-01    0.6864204925E+00
    0.3000000000E+07    0.6566438357E+00    0.2344244880E-01    0.6864385390E+00
    0.5000000000E+07    0.6566358688E+00    0.2346383775E-01    0.6864415129E+00
    0.7000000000E+07    0.6566279082E+00    0.2347784300E-01    0.6864425849E+00
    0.9000000000E+07    0.6566209746E+00    0.2348827522E-01    0.6864430836E+00
