     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2123853482E-02    0.1864625082E-03    0.2338185663E-01
    0.3000000000E+01    0.6328455540E-02    0.5556065652E-03    0.6567341813E-01
    0.5000000000E+01    0.1047655021E-01    0.9197940351E-03    0.1028956941E+00
    0.7000000000E+01    0.1456926936E-01    0.1279124173E-02    0.1359087335E+00
    0.9000000000E+01    0.1860771487E-01    0.1633693600E-02    0.1653884415E+00
    0.1100000000E+02    0.2259295952E-01    0.1983596392E-02    0.1918733594E+00
    0.1300000000E+02    0.2652604804E-01    0.2328924161E-02    0.2157978725E+00
    0.1500000000E+02    0.3040799796E-01    0.2669766135E-02    0.2375162297E+00
    0.1700000000E+02    0.3423980052E-01    0.3006209236E-02    0.2573202080E+00
    0.1900000000E+02    0.3802242150E-01    0.3338338156E-02    0.2754523026E+00
    0.2100000000E+02    0.4175680202E-01    0.3666235425E-02    0.2921157101E+00
    0.2300000000E+02    0.4544385936E-01    0.3989981479E-02    0.3074819792E+00
    0.2500000000E+02    0.4908448769E-01    0.4309654731E-02    0.3216969418E+00
    0.2700000000E+02    0.5267955878E-01    0.4625331629E-02    0.3348853576E+00
    0.2900000000E+02    0.5622992270E-01    0.4937086719E-02    0.3471545875E+00
    0.3100000000E+02    0.5973640852E-01    0.5244992704E-02    0.3585975247E+00
    0.3300000000E+02    0.6319982493E-01    0.5549120502E-02    0.3692949522E+00
    0.3500000000E+02    0.6662096085E-01    0.5849539297E-02    0.3793174540E+00
    0.3700000000E+02    0.7000058607E-01    0.6146316594E-02    0.3887269754E+00
    0.3900000000E+02    0.7333945179E-01    0.6439518271E-02    0.3975781056E+00
    0.4100000000E+02    0.7663829120E-01    0.6729208625E-02    0.4059191379E+00
    0.4300000000E+02    0.7989781999E-01    0.7015450420E-02    0.4137929522E+00
    0.4500000000E+02    0.8311873692E-01    0.7298304931E-02    0.4212377526E+00
    0.4700000000E+02    0.8630172425E-01    0.7577831994E-02    0.4282876880E+00
    0.4900000000E+02    0.8944744828E-01    0.7854090038E-02    0.4349733762E+00
    0.1000000000E+02    0.2060692136E-01    0.1809222543E-02    0.1789759771E+00
    0.3000000000E+02    0.5798859936E-01    0.5091516376E-02    0.3529740343E+00
    0.5000000000E+02    0.9100654052E-01    0.7991011066E-02    0.4381883411E+00
    0.7000000000E+02    0.1203829099E+00    0.1057103724E-01    0.4887698670E+00
    0.9000000000E+02    0.1466888410E+00    0.1288168277E-01    0.5222709805E+00
    0.1100000000E+03    0.1703819583E+00    0.1496308254E-01    0.5460961638E+00
    0.1300000000E+03    0.1918332420E+00    0.1684777384E-01    0.5639098240E+00
    0.1500000000E+03    0.2113466079E+00    0.1856241308E-01    0.5777330830E+00
    0.1700000000E+03    0.2291734071E+00    0.2012904717E-01    0.5887721392E+00
    0.1900000000E+03    0.2455233200E+00    0.2156606864E-01    0.5977914240E+00
    0.2100000000E+03    0.2605726482E+00    0.2288894282E-01    0.6052989084E+00
    0.2300000000E+03    0.2744707028E+00    0.2411076792E-01    0.6116453470E+00
    0.2500000000E+03    0.2873447792E+00    0.2524271129E-01    0.6170807437E+00
    0.2700000000E+03    0.2993040705E+00    0.2629435264E-01    0.6217881099E+00
    0.2900000000E+03    0.3104427755E+00    0.2727395651E-01    0.6259044997E+00
