     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1062425574E-02    0.9327500965E-03    0.1355891435E-01
    0.3000000000E+01    0.3168660780E-02    0.2781921284E-02    0.3913145642E-01
    0.5000000000E+01    0.5250435042E-02    0.4609636422E-02    0.6283216139E-01
    0.7000000000E+01    0.7308172000E-02    0.6416266997E-02    0.8485931994E-01
    0.9000000000E+01    0.9342285568E-02    0.8202175969E-02    0.1053841697E+00
    0.1100000000E+02    0.1135318021E-01    0.9967718013E-02    0.1245553567E+00
    0.1300000000E+02    0.1334125121E-01    0.1171323975E-01    0.1425025421E+00
    0.1500000000E+02    0.1530688492E-01    0.1343907999E-01    0.1593393394E+00
    0.1700000000E+02    0.1725045905E-01    0.1514556992E-01    0.1751657225E+00
    0.1900000000E+02    0.1917234284E-01    0.1683303336E-01    0.1900700129E+00
    0.2100000000E+02    0.2107289736E-01    0.1850178693E-01    0.2041305296E+00
    0.2300000000E+02    0.2295247571E-01    0.2015214026E-01    0.2174169658E+00
    0.2500000000E+02    0.2481142323E-01    0.2178439619E-01    0.2299915448E+00
    0.2700000000E+02    0.2665007772E-01    0.2339885095E-01    0.2419099945E+00
    0.2900000000E+02    0.2846876966E-01    0.2499579433E-01    0.2532223737E+00
    0.3100000000E+02    0.3026782237E-01    0.2657550988E-01    0.2639737748E+00
    0.3300000000E+02    0.3204755224E-01    0.2813827505E-01    0.2742049251E+00
    0.3500000000E+02    0.3380826891E-01    0.2968436135E-01    0.2839527023E+00
    0.3700000000E+02    0.3555027542E-01    0.3121403455E-01    0.2932505790E+00
    0.3900000000E+02    0.3727386840E-01    0.3272755477E-01    0.3021290066E+00
    0.4100000000E+02    0.3897933827E-01    0.3422517669E-01    0.3106157489E+00
    0.4300000000E+02    0.4066696936E-01    0.3570714965E-01    0.3187361723E+00
    0.4500000000E+02    0.4233704007E-01    0.3717371781E-01    0.3265134988E+00
    0.4700000000E+02    0.4398982305E-01    0.3862512025E-01    0.3339690279E+00
    0.4900000000E+02    0.4562558534E-01    0.4006159116E-01    0.3411223320E+00
    0.1000000000E+02    0.1035061034E-01    0.9087471007E-02    0.1151304596E+00
    0.3000000000E+02    0.2937073098E-01    0.2578778811E-01    0.2586655552E+00
    0.5000000000E+02    0.4643716568E-01    0.4077429916E-01    0.3445913362E+00
    0.7000000000E+02    0.6183621090E-01    0.5429807045E-01    0.4017976769E+00
    0.9000000000E+02    0.7580082947E-01    0.6656340470E-01    0.4426234314E+00
    0.1100000000E+03    0.8852251711E-01    0.7773824497E-01    0.4732242543E+00
    0.1300000000E+03    0.1001601358E+00    0.8796191918E-01    0.4970146002E+00
    0.1500000000E+03    0.1108465811E+00    0.9735098596E-01    0.5160407807E+00
    0.1700000000E+03    0.1206938794E+00    0.1060037036E+00    0.5316038525E+00
    0.1900000000E+03    0.1297971294E+00    0.1140034863E+00    0.5445705943E+00
    0.2100000000E+03    0.1382375834E+00    0.1214216053E+00    0.5555407586E+00
    0.2300000000E+03    0.1460850784E+00    0.1283193212E+00    0.5649425537E+00
    0.2500000000E+03    0.1533999729E+00    0.1347495821E+00    0.5730898884E+00
    0.2700000000E+03    0.1602347023E+00    0.1407583873E+00    0.5802181263E+00
    0.2900000000E+03    0.1666350378E+00    0.1463858911E+00    0.5865072088E+00
    0.3100000000E+03    0.1726411120E+00    0.1516673027E+00    0.5920970628E+00
    0.3300000000E+03    0.1782882618E+00    0.1566336248E+00    0.5970981391E+00
    0.3500000000E+03    0.1836077234E+00    0.1613122635E+00    0.6015987867E+00
    0.3700000000E+03    0.1886272110E+00    0.1657275356E+00    0.6056705181E+00
    0.3900000000E+03    0.1933713990E+00    0.1699010915E+00    0.6093718381E+00
    0.4100000000E+03    0.1978623281E+00    0.1738522713E+00    0.6127510731E+00
    0.4300000000E+03    0.2021197473E+00    0.1775984047E+00    0.6158484926E+00
    0.4500000000E+03    0.2061614041E+00    0.1811550661E+00    0.6186979211E+00
    0.4700000000E+03    0.2100032923E+00    0.1845362909E+00    0.6213279783E+00
    0.4900000000E+03    0.2136598627E+00    0.1877547612E+00    0.6237630430E+00
    0.1000000000E+03    0.8230643295E-01    0.7227783422E-01    0.4589457760E+00
    0.3000000000E+03    0.1696850454E+00    0.1490678299E+00    0.5893820441E+00
    0.5000000000E+03    0.2154227932E+00    0.1893065963E+00    0.6249141016E+00
    0.7000000000E+03    0.2435563288E+00    0.2140842972E+00    0.6414832872E+00
    0.9000000000E+03    0.2626077583E+00    0.2308812026E+00    0.6510676870E+00
    0.1100000000E+04    0.2763628453E+00    0.2430214908E+00    0.6573124323E+00
    0.1300000000E+04    0.2867600126E+00    0.2522078599E+00    0.6617024957E+00
    0.1500000000E+04    0.2948946348E+00    0.2594028287E+00    0.6649563275E+00
    0.1700000000E+04    0.3014324089E+00    0.2651915637E+00    0.6674638700E+00
    0.1900000000E+04    0.3068012216E+00    0.2699503247E+00    0.6694550312E+00
    0.2100000000E+04    0.3112886343E+00    0.2739320676E+00    0.6710741293E+00
    0.2300000000E+04    0.3150950478E+00    0.2773131398E+00    0.6724163207E+00
    0.2500000000E+04    0.3183643986E+00    0.2802202470E+00    0.6735468853E+00
    0.2700000000E+04    0.3212027359E+00    0.2827467763E+00    0.6745120948E+00
    0.2900000000E+04    0.3236899179E+00    0.2849630760E+00    0.6753456593E+00
    0.3100000000E+04    0.3258872262E+00    0.2869231492E+00    0.6760727174E+00
    0.3300000000E+04    0.3278424704E+00    0.2886691423E+00    0.6767123963E+00
    0.3500000000E+04    0.3295934972E+00    0.2902344306E+00    0.6772795068E+00
    0.3700000000E+04    0.3311706567E+00    0.2916457880E+00    0.6777856952E+00
    0.3900000000E+04    0.3325985709E+00    0.2929249429E+00    0.6782402451E+00
    0.4100000000E+04    0.3338974237E+00    0.2940897138E+00    0.6786506473E+00
    0.4300000000E+04    0.3350839182E+00    0.2951548513E+00    0.6790230123E+00
    0.4500000000E+04    0.3361719955E+00    0.2961326712E+00    0.6793623743E+00
    0.4700000000E+04    0.3371733831E+00    0.2970335375E+00    0.6796729177E+00
    0.4900000000E+04    0.3380980171E+00    0.2978662344E+00    0.6799581494E+00
    0.1000000000E+04    0.2699990585E+00    0.2374031839E+00    0.6544881855E+00
    0.3000000000E+04    0.3248215497E+00    0.2859722704E+00    0.6757211884E+00
    0.5000000000E+04    0.3385342494E+00    0.2982594052E+00    0.6800922170E+00
    0.7000000000E+04    0.3447524784E+00    0.3038918239E+00    0.6819685921E+00
    0.9000000000E+04    0.3482945774E+00    0.3071346347E+00    0.6830087207E+00
    0.1100000000E+05    0.3505784640E+00    0.3092478049E+00    0.6836684324E+00
    0.1300000000E+05    0.3521711984E+00    0.3107371009E+00    0.6841234778E+00
    0.1500000000E+05    0.3533438415E+00    0.3118451670E+00    0.6844559152E+00
    0.1700000000E+05    0.3542422443E+00    0.3127030359E+00    0.6847091692E+00
    0.1900000000E+05    0.3549518336E+00    0.3133877301E+00    0.6849083578E+00
    0.2100000000E+05    0.3555259513E+00    0.3139475154E+00    0.6850690120E+00
    0.2300000000E+05    0.3559996152E+00    0.3144141900E+00    0.6852012471E+00
    0.2500000000E+05    0.3563967598E+00    0.3148095647E+00    0.6853119315E+00
    0.2700000000E+05    0.3567342955E+00    0.3151491041E+00    0.6854058912E+00
    0.2900000000E+05    0.3570245070E+00    0.3154440822E+00    0.6854866158E+00
    0.3100000000E+05    0.3572765316E+00    0.3157029141E+00    0.6855566899E+00
    0.3300000000E+05    0.3574973055E+00    0.3159320102E+00    0.6856180689E+00
    0.3500000000E+05    0.3576921877E+00    0.3161363409E+00    0.6856722585E+00
    0.3700000000E+05    0.3578653840E+00    0.3163198202E+00    0.6857204372E+00
    0.3900000000E+05    0.3580202402E+00    0.3164855733E+00    0.6857635403E+00
    0.4100000000E+05    0.3581594513E+00    0.3166361259E+00    0.6858023194E+00
    0.4300000000E+05    0.3582852119E+00    0.3167735420E+00    0.6858373853E+00
    0.4500000000E+05    0.3583993269E+00    0.3168995252E+00    0.6858692396E+00
    0.4700000000E+05    0.3585032943E+00    0.3170154941E+00    0.6858982977E+00
    0.4900000000E+05    0.3585983673E+00    0.3171226399E+00    0.6859249068E+00
    0.1000000000E+05    0.3495480615E+00    0.3082916721E+00    0.6833718526E+00
    0.3000000000E+05    0.3571548161E+00    0.3155775765E+00    0.6855228497E+00
    0.5000000000E+05    0.3586429052E+00    0.3171732253E+00    0.6859373861E+00
    0.7000000000E+05    0.3592531731E+00    0.3179006877E+00    0.6861098715E+00
    0.9000000000E+05    0.3595755436E+00    0.3183273113E+00    0.6862032330E+00
    0.1100000000E+06    0.3597697084E+00    0.3186126444E+00    0.6862612401E+00
    0.1300000000E+06    0.3598963846E+00    0.3188195970E+00    0.6863005062E+00
    0.1500000000E+06    0.3599835325E+00    0.3189781878E+00    0.6863286915E+00
    0.1700000000E+06    0.3600457426E+00    0.3191046415E+00    0.6863498055E+00
    0.1900000000E+06    0.3600913349E+00    0.3192085379E+00    0.6863661453E+00
