     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.3067399139E-05    0.2758961768E-05
    0.3000000000E+01    0.9202067916E-05    0.8276778336E-05
    0.5000000000E+01    0.1533656404E-04    0.1379445229E-04
    0.7000000000E+01    0.2147088751E-04    0.1931198363E-04
    0.9000000000E+01    0.2760503835E-04    0.2482937238E-04
    0.1100000000E+02    0.3373901657E-04    0.3034661853E-04
    0.1300000000E+02    0.3987282218E-04    0.3586372210E-04
    0.1500000000E+02    0.4600645520E-04    0.4138068310E-04
    0.1700000000E+02    0.5213991563E-04    0.4689750153E-04
    0.1900000000E+02    0.5827320348E-04    0.5241417740E-04
    0.2100000000E+02    0.6440631877E-04    0.5793071071E-04
    0.2300000000E+02    0.7053926152E-04    0.6344710149E-04
    0.2500000000E+02    0.7667203172E-04    0.6896334973E-04
    0.2700000000E+02    0.8280462940E-04    0.7447945544E-04
    0.2900000000E+02    0.8893705457E-04    0.7999541863E-04
    0.3100000000E+02    0.9506930723E-04    0.8551123931E-04
    0.3300000000E+02    0.1012013874E-03    0.9102691749E-04
    0.3500000000E+02    0.1073332951E-03    0.9654245317E-04
    0.3700000000E+02    0.1134650303E-03    0.1020578464E-03
    0.3900000000E+02    0.1195965931E-03    0.1075730971E-03
    0.4100000000E+02    0.1257279834E-03    0.1130882053E-03
    0.4300000000E+02    0.1318592013E-03    0.1186031711E-03
    0.4500000000E+02    0.1379902468E-03    0.1241179944E-03
    0.4700000000E+02    0.1441211199E-03    0.1296326753E-03
    0.4900000000E+02    0.1502518206E-03    0.1351472138E-03
    0.5100000000E+02    0.1563823489E-03    0.1406616098E-03
    0.5300000000E+02    0.1625127048E-03    0.1461758634E-03
    0.5500000000E+02    0.1686428884E-03    0.1516899745E-03
    0.5700000000E+02    0.1747728996E-03    0.1572039433E-03
    0.5900000000E+02    0.1809027385E-03    0.1627177697E-03
    0.6100000000E+02    0.1870324051E-03    0.1682314536E-03
    0.6300000000E+02    0.1931618993E-03    0.1737449952E-03
    0.6500000000E+02    0.1992912213E-03    0.1792583945E-03
    0.6700000000E+02    0.2054203710E-03    0.1847716513E-03
    0.6900000000E+02    0.2115493484E-03    0.1902847658E-03
    0.7100000000E+02    0.2176781535E-03    0.1957977380E-03
    0.7300000000E+02    0.2238067864E-03    0.2013105678E-03
    0.7500000000E+02    0.2299352470E-03    0.2068232552E-03
    0.7700000000E+02    0.2360635354E-03    0.2123358004E-03
