     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1480816375E-05    0.3341842454E-05
    0.3000000000E+01    0.4442404591E-05    0.1002540643E-04
    0.5000000000E+01    0.7403933432E-05    0.1670880918E-04
    0.7000000000E+01    0.1036540290E-04    0.2339205070E-04
    0.9000000000E+01    0.1332681300E-04    0.3007513100E-04
    0.1100000000E+02    0.1628816374E-04    0.3675805008E-04
    0.1300000000E+02    0.1924945511E-04    0.4344080796E-04
    0.1500000000E+02    0.2221068712E-04    0.5012340463E-04
    0.1700000000E+02    0.2517185978E-04    0.5680584011E-04
    0.1900000000E+02    0.2813297309E-04    0.6348811440E-04
    0.2100000000E+02    0.3109402704E-04    0.7017022751E-04
    0.2300000000E+02    0.3405502166E-04    0.7685217944E-04
    0.2500000000E+02    0.3701595692E-04    0.8353397021E-04
    0.2700000000E+02    0.3997683285E-04    0.9021559981E-04
    0.2900000000E+02    0.4293764945E-04    0.9689706825E-04
    0.3100000000E+02    0.4589840671E-04    0.1035783755E-03
    0.3300000000E+02    0.4885910464E-04    0.1102595217E-03
    0.3500000000E+02    0.5181974324E-04    0.1169405067E-03
    0.3700000000E+02    0.5478032253E-04    0.1236213306E-03
    0.3900000000E+02    0.5774084249E-04    0.1303019933E-03
    0.4100000000E+02    0.6070130313E-04    0.1369824950E-03
    0.4300000000E+02    0.6366170447E-04    0.1436628355E-03
    0.4500000000E+02    0.6662204649E-04    0.1503430149E-03
    0.4700000000E+02    0.6958232921E-04    0.1570230332E-03
    0.4900000000E+02    0.7254255262E-04    0.1637028905E-03
    0.5100000000E+02    0.7550271673E-04    0.1703825866E-03
    0.5300000000E+02    0.7846282155E-04    0.1770621217E-03
    0.5500000000E+02    0.8142286707E-04    0.1837414956E-03
    0.5700000000E+02    0.8438285330E-04    0.1904207086E-03
    0.5900000000E+02    0.8734278024E-04    0.1970997604E-03
    0.6100000000E+02    0.9030264790E-04    0.2037786512E-03
    0.6300000000E+02    0.9326245628E-04    0.2104573810E-03
    0.6500000000E+02    0.9622220539E-04    0.2171359497E-03
    0.6700000000E+02    0.9918189522E-04    0.2238143574E-03
    0.6900000000E+02    0.1021415258E-03    0.2304926040E-03
    0.7100000000E+02    0.1051010971E-03    0.2371706896E-03
    0.7300000000E+02    0.1080606091E-03    0.2438486142E-03
    0.7500000000E+02    0.1110200619E-03    0.2505263778E-03
    0.7700000000E+02    0.1139794554E-03    0.2572039804E-03
    0.7900000000E+02    0.1169387896E-03    0.2638814220E-03
    0.8100000000E+02    0.1198980646E-03    0.2705587026E-03
    0.8300000000E+02    0.1228572804E-03    0.2772358222E-03
    0.8500000000E+02    0.1258164369E-03    0.2839127809E-03
    0.8700000000E+02    0.1287755341E-03    0.2905895785E-03
    0.8900000000E+02    0.1317345722E-03    0.2972662152E-03
    0.9100000000E+02    0.1346935510E-03    0.3039426910E-03
    0.9300000000E+02    0.1376524705E-03    0.3106190058E-03
    0.9500000000E+02    0.1406113309E-03    0.3172951596E-03
    0.9700000000E+02    0.1435701320E-03    0.3239711525E-03
    0.9900000000E+02    0.1465288739E-03    0.3306469845E-03
    0.1000000000E+02    0.1480749579E-04    0.3341661069E-04
    0.3000000000E+02    0.4441803549E-04    0.1002377420E-03
    0.5000000000E+02    0.7402264209E-04    0.1670427587E-03
    0.7000000000E+02    0.1036213188E-03    0.2338316669E-03
    0.9000000000E+02    0.1332140690E-03    0.3006044732E-03
    0.1100000000E+03    0.1628008958E-03    0.3673611839E-03
    0.1300000000E+03    0.1923818025E-03    0.4341018053E-03
    0.1500000000E+03    0.2219567924E-03    0.5008263439E-03
    0.1700000000E+03    0.2515258687E-03    0.5675348059E-03
    0.1900000000E+03    0.2810890347E-03    0.6342271976E-03
    0.2100000000E+03    0.3106462936E-03    0.7009035256E-03
    0.2300000000E+03    0.3401976486E-03    0.7675637960E-03
    0.2500000000E+03    0.3697431030E-03    0.8342080153E-03
    0.2700000000E+03    0.3992826601E-03    0.9008361898E-03
    0.2900000000E+03    0.4288163230E-03    0.9674483257E-03
