     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1057726553E-05    0.3497277388E-05
    0.3000000000E+01    0.3173151275E-05    0.1049170802E-04
    0.5000000000E+01    0.5288538153E-05    0.1748597314E-04
    0.7000000000E+01    0.7403887189E-05    0.2448007274E-04
    0.9000000000E+01    0.9519198384E-05    0.3147400683E-04
    0.1100000000E+02    0.1163447174E-04    0.3846777543E-04
    0.1300000000E+02    0.1374970726E-04    0.4546137852E-04
    0.1500000000E+02    0.1586490495E-04    0.5245481613E-04
    0.1700000000E+02    0.1798006480E-04    0.5944808826E-04
    0.1900000000E+02    0.2009518683E-04    0.6644119491E-04
    0.2100000000E+02    0.2221027102E-04    0.7343413609E-04
    0.2300000000E+02    0.2432531739E-04    0.8042691181E-04
    0.2500000000E+02    0.2644032593E-04    0.8741952206E-04
    0.2700000000E+02    0.2855529665E-04    0.9441196687E-04
    0.2900000000E+02    0.3067022955E-04    0.1014042462E-03
    0.3100000000E+02    0.3278512463E-04    0.1083963601E-03
    0.3300000000E+02    0.3489998189E-04    0.1153883086E-03
    0.3500000000E+02    0.3701480133E-04    0.1223800917E-03
    0.3700000000E+02    0.3912958296E-04    0.1293717093E-03
    0.3900000000E+02    0.4124432678E-04    0.1363631615E-03
    0.4100000000E+02    0.4335903279E-04    0.1433544484E-03
    0.4300000000E+02    0.4547370099E-04    0.1503455698E-03
    0.4500000000E+02    0.4758833139E-04    0.1573365258E-03
    0.4700000000E+02    0.4970292397E-04    0.1643273164E-03
    0.4900000000E+02    0.5181747876E-04    0.1713179416E-03
    0.5100000000E+02    0.5393199575E-04    0.1783084015E-03
    0.5300000000E+02    0.5604647493E-04    0.1852986960E-03
    0.5500000000E+02    0.5816091632E-04    0.1922888251E-03
    0.5700000000E+02    0.6027531992E-04    0.1992787888E-03
    0.5900000000E+02    0.6238968572E-04    0.2062685872E-03
    0.6100000000E+02    0.6450401373E-04    0.2132582203E-03
    0.6300000000E+02    0.6661830395E-04    0.2202476880E-03
    0.6500000000E+02    0.6873255638E-04    0.2272369904E-03
    0.6700000000E+02    0.7084677103E-04    0.2342261274E-03
    0.6900000000E+02    0.7296094789E-04    0.2412150991E-03
    0.7100000000E+02    0.7507508698E-04    0.2482039055E-03
    0.7300000000E+02    0.7718918828E-04    0.2551925466E-03
    0.7500000000E+02    0.7930325180E-04    0.2621810224E-03
    0.7700000000E+02    0.8141727754E-04    0.2691693329E-03
    0.7900000000E+02    0.8353126552E-04    0.2761574781E-03
    0.8100000000E+02    0.8564521571E-04    0.2831454580E-03
    0.8300000000E+02    0.8775912814E-04    0.2901332726E-03
    0.8500000000E+02    0.8987300280E-04    0.2971209219E-03
    0.8700000000E+02    0.9198683969E-04    0.3041084060E-03
    0.8900000000E+02    0.9410063882E-04    0.3110957248E-03
    0.9100000000E+02    0.9621440018E-04    0.3180828784E-03
    0.9300000000E+02    0.9832812378E-04    0.3250698667E-03
    0.9500000000E+02    0.1004418096E-03    0.3320566897E-03
    0.9700000000E+02    0.1025554577E-03    0.3390433475E-03
    0.9900000000E+02    0.1046690680E-03    0.3460298401E-03
    0.1000000000E+02    0.1057683979E-04    0.3497091182E-04
    0.3000000000E+02    0.3172768182E-04    0.1049003239E-03
    0.5000000000E+02    0.5287474198E-04    0.1748131922E-03
    0.7000000000E+02    0.7401802216E-04    0.2447095230E-03
    0.9000000000E+02    0.9515752422E-04    0.3145893222E-03
    0.1100000000E+03    0.1162932500E-03    0.3844525961E-03
    0.1300000000E+03    0.1374252015E-03    0.4542993505E-03
