     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.9942516892E-05    0.2331512635E-06
    0.3000000000E+01    0.2982660768E-04    0.6994421409E-06
    0.5000000000E+01    0.4970944123E-04    0.1165717488E-05
    0.7000000000E+01    0.6959101767E-04    0.1631977309E-05
    0.9000000000E+01    0.8947133713E-04    0.2098221606E-05
    0.1100000000E+02    0.1093503997E-03    0.2564450383E-05
    0.1300000000E+02    0.1292282056E-03    0.3030663643E-05
    0.1500000000E+02    0.1491047548E-03    0.3496861390E-05
    0.1700000000E+02    0.1689800475E-03    0.3963043627E-05
    0.1900000000E+02    0.1888540839E-03    0.4429210358E-05
    0.2100000000E+02    0.2087268640E-03    0.4895361585E-05
    0.2300000000E+02    0.2285983880E-03    0.5361497312E-05
    0.2500000000E+02    0.2484686560E-03    0.5827617543E-05
    0.2700000000E+02    0.2683376681E-03    0.6293722280E-05
    0.2900000000E+02    0.2882054245E-03    0.6759811527E-05
    0.3100000000E+02    0.3080719252E-03    0.7225885287E-05
    0.3300000000E+02    0.3279371704E-03    0.7691943565E-05
    0.3500000000E+02    0.3478011603E-03    0.8157986362E-05
    0.3700000000E+02    0.3676638948E-03    0.8624013682E-05
    0.3900000000E+02    0.3875253743E-03    0.9090025530E-05
    0.4100000000E+02    0.4073855987E-03    0.9556021907E-05
    0.4300000000E+02    0.4272445682E-03    0.1002200282E-04
    0.4500000000E+02    0.4471022829E-03    0.1048796827E-04
    0.4700000000E+02    0.4669587430E-03    0.1095391825E-04
    0.4900000000E+02    0.4868139485E-03    0.1141985278E-04
    0.5100000000E+02    0.5066678997E-03    0.1188577186E-04
    0.5300000000E+02    0.5265205965E-03    0.1235167549E-04
    0.5500000000E+02    0.5463720392E-03    0.1281756367E-04
    0.5700000000E+02    0.5662222279E-03    0.1328343641E-04
    0.5900000000E+02    0.5860711626E-03    0.1374929370E-04
    0.6100000000E+02    0.6059188436E-03    0.1421513557E-04
    0.6300000000E+02    0.6257652709E-03    0.1468096199E-04
    0.6500000000E+02    0.6456104446E-03    0.1514677299E-04
    0.6700000000E+02    0.6654543649E-03    0.1561256856E-04
    0.6900000000E+02    0.6852970319E-03    0.1607834871E-04
    0.7100000000E+02    0.7051384458E-03    0.1654411344E-04
    0.7300000000E+02    0.7249786065E-03    0.1700986275E-04
    0.7500000000E+02    0.7448175144E-03    0.1747559664E-04
    0.7700000000E+02    0.7646551694E-03    0.1794131513E-04
    0.7900000000E+02    0.7844915717E-03    0.1840701821E-04
    0.8100000000E+02    0.8043267215E-03    0.1887270589E-04
    0.8300000000E+02    0.8241606188E-03    0.1933837817E-04
    0.8500000000E+02    0.8439932639E-03    0.1980403505E-04
    0.8700000000E+02    0.8638246567E-03    0.2026967653E-04
    0.8900000000E+02    0.8836547974E-03    0.2073530263E-04
    0.9100000000E+02    0.9034836862E-03    0.2120091334E-04
    0.9300000000E+02    0.9233113231E-03    0.2166650867E-04
    0.9500000000E+02    0.9431377083E-03    0.2213208861E-04
    0.9700000000E+02    0.9629628420E-03    0.2259765318E-04
    0.9900000000E+02    0.9827867242E-03    0.2306320238E-04
    0.1000000000E+02    0.9941102552E-04    0.2331337934E-05
    0.3000000000E+02    0.2981388318E-03    0.6992850343E-05
    0.5000000000E+02    0.4967410809E-03    0.1165281425E-04
    0.7000000000E+02    0.6952178955E-03    0.1631123300E-04
    0.9000000000E+02    0.8935693983E-03    0.2096810991E-04
    0.1100000000E+03    0.1091795712E-02    0.2562344830E-04
    0.1300000000E+03    0.1289896958E-02    0.3027725150E-04
    0.1500000000E+03    0.1487873259E-02    0.3492952280E-04
    0.1700000000E+03    0.1685724738E-02    0.3958026553E-04
    0.1900000000E+03    0.1883451515E-02    0.4422948297E-04
    0.2100000000E+03    0.2081053713E-02    0.4887717842E-04
    0.2300000000E+03    0.2278531453E-02    0.5352335518E-04
    0.2500000000E+03    0.2475884856E-02    0.5816801652E-04
    0.2700000000E+03    0.2673114043E-02    0.6281116572E-04
