     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5605918201E-05    0.1826353714E-05
    0.3000000000E+01    0.1681740900E-04    0.5478982783E-05
    0.5000000000E+01    0.2802843902E-04    0.9131507381E-05
    0.7000000000E+01    0.3923900831E-04    0.1278392752E-04
    0.9000000000E+01    0.5044911690E-04    0.1643624321E-04
    0.1100000000E+02    0.6165876484E-04    0.2008845446E-04
    0.1300000000E+02    0.7286795215E-04    0.2374056128E-04
    0.1500000000E+02    0.8407667888E-04    0.2739256368E-04
    0.1700000000E+02    0.9528494507E-04    0.3104446168E-04
    0.1900000000E+02    0.1064927508E-03    0.3469625527E-04
    0.2100000000E+02    0.1177000960E-03    0.3834794449E-04
    0.2300000000E+02    0.1289069807E-03    0.4199952932E-04
    0.2500000000E+02    0.1401134051E-03    0.4565100980E-04
    0.2700000000E+02    0.1513193692E-03    0.4930238592E-04
    0.2900000000E+02    0.1625248729E-03    0.5295365769E-04
    0.3100000000E+02    0.1737299163E-03    0.5660482513E-04
    0.3300000000E+02    0.1849344995E-03    0.6025588825E-04
    0.3500000000E+02    0.1961386225E-03    0.6390684706E-04
    0.3700000000E+02    0.2073422854E-03    0.6755770156E-04
    0.3900000000E+02    0.2185454881E-03    0.7120845177E-04
    0.4100000000E+02    0.2297482307E-03    0.7485909771E-04
    0.4300000000E+02    0.2409505133E-03    0.7850963937E-04
    0.4500000000E+02    0.2521523359E-03    0.8216007678E-04
    0.4700000000E+02    0.2633536985E-03    0.8581040993E-04
    0.4900000000E+02    0.2745546011E-03    0.8946063885E-04
    0.5100000000E+02    0.2857550439E-03    0.9311076354E-04
    0.5300000000E+02    0.2969550268E-03    0.9676078401E-04
    0.5500000000E+02    0.3081545499E-03    0.1004107003E-03
    0.5700000000E+02    0.3193536132E-03    0.1040605124E-03
    0.5900000000E+02    0.3305522168E-03    0.1077102202E-03
    0.6100000000E+02    0.3417503606E-03    0.1113598239E-03
