     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5394375573E-05    0.1904071003E-05
    0.3000000000E+01    0.1618280289E-04    0.5712131970E-05
    0.5000000000E+01    0.2697079847E-04    0.9520084896E-05
    0.7000000000E+01    0.3775836235E-04    0.1332792979E-04
    0.9000000000E+01    0.4854549456E-04    0.1713566666E-04
    0.1100000000E+02    0.5933219513E-04    0.2094329552E-04
    0.1300000000E+02    0.7011846410E-04    0.2475081638E-04
    0.1500000000E+02    0.8090430151E-04    0.2855822926E-04
    0.1700000000E+02    0.9168970739E-04    0.3236553415E-04
    0.1900000000E+02    0.1024746818E-03    0.3617273107E-04
    0.2100000000E+02    0.1132592247E-03    0.3997982003E-04
    0.2300000000E+02    0.1240433362E-03    0.4378680105E-04
    0.2500000000E+02    0.1348270164E-03    0.4759367413E-04
    0.2700000000E+02    0.1456102651E-03    0.5140043928E-04
    0.2900000000E+02    0.1563930826E-03    0.5520709652E-04
    0.3100000000E+02    0.1671754688E-03    0.5901364585E-04
    0.3300000000E+02    0.1779574237E-03    0.6282008728E-04
    0.3500000000E+02    0.1887389474E-03    0.6662642083E-04
    0.3700000000E+02    0.1995200400E-03    0.7043264650E-04
    0.3900000000E+02    0.2103007014E-03    0.7423876431E-04
    0.4100000000E+02    0.2210809317E-03    0.7804477426E-04
    0.4300000000E+02    0.2318607309E-03    0.8185067637E-04
    0.4500000000E+02    0.2426400991E-03    0.8565647065E-04
    0.4700000000E+02    0.2534190363E-03    0.8946215711E-04
    0.4900000000E+02    0.2641975425E-03    0.9326773575E-04
    0.5100000000E+02    0.2749756179E-03    0.9707320659E-04
    0.5300000000E+02    0.2857532623E-03    0.1008785696E-03
    0.5500000000E+02    0.2965304758E-03    0.1046838249E-03
    0.5700000000E+02    0.3073072586E-03    0.1084889724E-03
    0.5900000000E+02    0.3180836105E-03    0.1122940121E-03
    0.6100000000E+02    0.3288595317E-03    0.1160989441E-03
    0.6300000000E+02    0.3396350222E-03    0.1199037684E-03
    0.6500000000E+02    0.3504100820E-03    0.1237084849E-03
    0.6700000000E+02    0.3611847112E-03    0.1275130937E-03
    0.6900000000E+02    0.3719589097E-03    0.1313175948E-03
    0.7100000000E+02    0.3827326777E-03    0.1351219882E-03
    0.7300000000E+02    0.3935060151E-03    0.1389262739E-03
    0.7500000000E+02    0.4042789220E-03    0.1427304519E-03
    0.7700000000E+02    0.4150513985E-03    0.1465345223E-03
    0.7900000000E+02    0.4258234445E-03    0.1503384850E-03
    0.8100000000E+02    0.4365950601E-03    0.1541423401E-03
    0.8300000000E+02    0.4473662454E-03    0.1579460875E-03
