     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.8250191405E-05    0.8548883590E-06
    0.3000000000E+01    0.2474989860E-04    0.2564624717E-05
    0.5000000000E+01    0.4124870504E-04    0.4274307269E-05
    0.7000000000E+01    0.5774661081E-04    0.5983936024E-05
    0.9000000000E+01    0.7424361600E-04    0.7693510991E-05
    0.1100000000E+02    0.9073972069E-04    0.9403032180E-05
    0.1300000000E+02    0.1072349250E-03    0.1111249960E-04
    0.1500000000E+02    0.1237292289E-03    0.1282191326E-04
    0.1700000000E+02    0.1402226326E-03    0.1453127316E-04
    0.1900000000E+02    0.1567151361E-03    0.1624057932E-04
    0.2100000000E+02    0.1732067395E-03    0.1794983175E-04
    0.2300000000E+02    0.1896974429E-03    0.1965903045E-04
    0.2500000000E+02    0.2061872465E-03    0.2136817544E-04
    0.2700000000E+02    0.2226761501E-03    0.2307726672E-04
    0.2900000000E+02    0.2391641541E-03    0.2478630430E-04
    0.3100000000E+02    0.2556512583E-03    0.2649528819E-04
    0.3300000000E+02    0.2721374630E-03    0.2820421840E-04
    0.3500000000E+02    0.2886227681E-03    0.2991309494E-04
    0.3700000000E+02    0.3051071739E-03    0.3162191781E-04
    0.3900000000E+02    0.3215906803E-03    0.3333068703E-04
    0.4100000000E+02    0.3380732875E-03    0.3503940261E-04
    0.4300000000E+02    0.3545549955E-03    0.3674806455E-04
    0.4500000000E+02    0.3710358044E-03    0.3845667286E-04
    0.4700000000E+02    0.3875157143E-03    0.4016522756E-04
    0.4900000000E+02    0.4039947253E-03    0.4187372864E-04
    0.5100000000E+02    0.4204728374E-03    0.4358217613E-04
    0.5300000000E+02    0.4369500509E-03    0.4529057002E-04
    0.5500000000E+02    0.4534263656E-03    0.4699891033E-04
    0.5700000000E+02    0.4699017817E-03    0.4870719707E-04
    0.5900000000E+02    0.4863762994E-03    0.5041543024E-04
    0.6100000000E+02    0.5028499186E-03    0.5212360986E-04
    0.6300000000E+02    0.5193226395E-03    0.5383173593E-04
    0.6500000000E+02    0.5357944621E-03    0.5553980846E-04
    0.6700000000E+02    0.5522653866E-03    0.5724782746E-04
    0.6900000000E+02    0.5687354130E-03    0.5895579295E-04
    0.7100000000E+02    0.5852045414E-03    0.6066370492E-04
    0.7300000000E+02    0.6016727718E-03    0.6237156339E-04
    0.7500000000E+02    0.6181401044E-03    0.6407936836E-04
    0.7700000000E+02    0.6346065393E-03    0.6578711985E-04
    0.7900000000E+02    0.6510720765E-03    0.6749481787E-04
    0.8100000000E+02    0.6675367161E-03    0.6920246241E-04
    0.8300000000E+02    0.6840004582E-03    0.7091005350E-04
    0.8500000000E+02    0.7004633029E-03    0.7261759115E-04
    0.8700000000E+02    0.7169252502E-03    0.7432507535E-04
    0.8900000000E+02    0.7333863003E-03    0.7603250612E-04
    0.9100000000E+02    0.7498464532E-03    0.7773988346E-04
    0.9300000000E+02    0.7663057090E-03    0.7944720740E-04
    0.9500000000E+02    0.7827640678E-03    0.8115447793E-04
    0.9700000000E+02    0.7992215297E-03    0.8286169506E-04
    0.9900000000E+02    0.8156780947E-03    0.8456885880E-04
    0.1000000000E+02    0.8249178090E-04    0.8548278307E-05
    0.3000000000E+02    0.2474078186E-03    0.2564080295E-04
    0.5000000000E+02    0.4122338937E-03    0.4272795908E-04
    0.7000000000E+02    0.5769700894E-03    0.5980975562E-04
    0.9000000000E+02    0.7416164889E-03    0.7688620147E-04
    0.1100000000E+03    0.9061731752E-03    0.9395730552E-04
    0.1300000000E+03    0.1070640231E-02    0.1110230767E-03
    0.1500000000E+03    0.1235017740E-02    0.1280835237E-03
    0.1700000000E+03    0.1399305784E-02    0.1451386556E-03
    0.1900000000E+03    0.1563504446E-02    0.1621884811E-03
    0.2100000000E+03    0.1727613808E-02    0.1792330091E-03
    0.2300000000E+03    0.1891633953E-02    0.1962722484E-03
    0.2500000000E+03    0.2055564964E-02    0.2133062078E-03
    0.2700000000E+03    0.2219406922E-02    0.2303348960E-03
    0.2900000000E+03    0.2383159910E-02    0.2473583218E-03
    0.3100000000E+03    0.2546824009E-02    0.2643764941E-03
    0.3300000000E+03    0.2710399301E-02    0.2813894215E-03
    0.3500000000E+03    0.2873885869E-02    0.2983971127E-03
    0.3700000000E+03    0.3037283794E-02    0.3153995766E-03
    0.3900000000E+03    0.3200593158E-02    0.3323968217E-03
    0.4100000000E+03    0.3363814042E-02    0.3493888569E-03
    0.4300000000E+03    0.3526946527E-02    0.3663756907E-03
    0.4500000000E+03    0.3689990695E-02    0.3833573318E-03
    0.4700000000E+03    0.3852946627E-02    0.4003337890E-03
    0.4900000000E+03    0.4015814404E-02    0.4173050708E-03
    0.5100000000E+03    0.4178594107E-02    0.4342711858E-03
    0.5300000000E+03    0.4341285817E-02    0.4512321427E-03
    0.5500000000E+03    0.4503889615E-02    0.4681879501E-03
    0.5700000000E+03    0.4666405582E-02    0.4851386165E-03
    0.5900000000E+03    0.4828833797E-02    0.5020841506E-03
    0.6100000000E+03    0.4991174342E-02    0.5190245609E-03
    0.6300000000E+03    0.5153427297E-02    0.5359598559E-03
    0.6500000000E+03    0.5315592742E-02    0.5528900442E-03
    0.6700000000E+03    0.5477670757E-02    0.5698151343E-03
    0.6900000000E+03    0.5639661423E-02    0.5867351347E-03
    0.7100000000E+03    0.5801564819E-02    0.6036500539E-03
    0.7300000000E+03    0.5963381025E-02    0.6205599004E-03
    0.7500000000E+03    0.6125110122E-02    0.6374646827E-03
    0.7700000000E+03    0.6286752188E-02    0.6543644091E-03
