     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.6452087567E-05    0.1515484649E-05
    0.3000000000E+01    0.1935582314E-04    0.4546386836E-05
    0.5000000000E+01    0.3225897267E-04    0.7577199552E-05
    0.7000000000E+01    0.4516153622E-04    0.1060792281E-04
    0.9000000000E+01    0.5806351383E-04    0.1363855661E-04
    0.1100000000E+02    0.7096490555E-04    0.1666910098E-04
    0.1300000000E+02    0.8386571143E-04    0.1969955592E-04
    0.1500000000E+02    0.9676593152E-04    0.2272992144E-04
    0.1700000000E+02    0.1096655659E-03    0.2576019756E-04
    0.1900000000E+02    0.1225646146E-03    0.2879038428E-04
    0.2100000000E+02    0.1354630776E-03    0.3182048161E-04
    0.2300000000E+02    0.1483609550E-03    0.3485048957E-04
    0.2500000000E+02    0.1612582470E-03    0.3788040817E-04
    0.2700000000E+02    0.1741549534E-03    0.4091023741E-04
    0.2900000000E+02    0.1870510744E-03    0.4393997732E-04
    0.3100000000E+02    0.1999466100E-03    0.4696962789E-04
    0.3300000000E+02    0.2128415603E-03    0.4999918914E-04
    0.3500000000E+02    0.2257359253E-03    0.5302866108E-04
    0.3700000000E+02    0.2386297051E-03    0.5605804372E-04
    0.3900000000E+02    0.2515228997E-03    0.5908733707E-04
    0.4100000000E+02    0.2644155091E-03    0.6211654115E-04
    0.4300000000E+02    0.2773075335E-03    0.6514565596E-04
    0.4500000000E+02    0.2901989729E-03    0.6817468151E-04
    0.4700000000E+02    0.3030898272E-03    0.7120361782E-04
    0.4900000000E+02    0.3159800967E-03    0.7423246489E-04
    0.5100000000E+02    0.3288697813E-03    0.7726122274E-04
    0.5300000000E+02    0.3417588810E-03    0.8028989137E-04
    0.5500000000E+02    0.3546473960E-03    0.8331847081E-04
    0.5700000000E+02    0.3675353262E-03    0.8634696105E-04
    0.5900000000E+02    0.3804226717E-03    0.8937536211E-04
    0.6100000000E+02    0.3933094327E-03    0.9240367400E-04
    0.6300000000E+02    0.4061956090E-03    0.9543189673E-04
    0.6500000000E+02    0.4190812009E-03    0.9846003031E-04
    0.6700000000E+02    0.4319662082E-03    0.1014880748E-03
    0.6900000000E+02    0.4448506311E-03    0.1045160301E-03
    0.7100000000E+02    0.4577344697E-03    0.1075438963E-03
    0.7300000000E+02    0.4706177239E-03    0.1105716734E-03
    0.7500000000E+02    0.4835003939E-03    0.1135993614E-03
    0.7700000000E+02    0.4963824796E-03    0.1166269603E-03
    0.7900000000E+02    0.5092639812E-03    0.1196544701E-03
    0.8100000000E+02    0.5221448986E-03    0.1226818909E-03
    0.8300000000E+02    0.5350252320E-03    0.1257092226E-03
    0.8500000000E+02    0.5479049813E-03    0.1287364653E-03
    0.8700000000E+02    0.5607841467E-03    0.1317636190E-03
    0.8900000000E+02    0.5736627282E-03    0.1347906836E-03
    0.9100000000E+02    0.5865407257E-03    0.1378176592E-03
    0.9300000000E+02    0.5994181395E-03    0.1408445459E-03
    0.9500000000E+02    0.6122949695E-03    0.1438713435E-03
    0.9700000000E+02    0.6251712157E-03    0.1468980522E-03
    0.9900000000E+02    0.6380468783E-03    0.1499246718E-03
    0.1000000000E+02    0.6451428292E-04    0.1515383998E-04
    0.3000000000E+02    0.1934989154E-03    0.4545481377E-04
    0.5000000000E+02    0.3224250121E-03    0.7574685496E-04
    0.7000000000E+02    0.4512926235E-03    0.1060299743E-03
    0.9000000000E+02    0.5801017999E-03    0.1363041825E-03
    0.1100000000E+03    0.7088525918E-03    0.1665694904E-03
    0.1300000000E+03    0.8375450493E-03    0.1968259085E-03
    0.1500000000E+03    0.9661792227E-03    0.2270734476E-03
    0.1700000000E+03    0.1094755162E-02    0.2573121183E-03
    0.1900000000E+03    0.1223272918E-02    0.2875419314E-03
    0.2100000000E+03    0.1351732539E-02    0.3177628974E-03
    0.2300000000E+03    0.1480134077E-02    0.3479750269E-03
    0.2500000000E+03    0.1608477581E-02    0.3781783307E-03
    0.2700000000E+03    0.1736763101E-02    0.4083728193E-03
    0.2900000000E+03    0.1864990686E-02    0.4385585032E-03
