     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1027548543E-02    0.3739895500E-03    0.2334671482E-01
    0.3000000000E+01    0.2877302663E-02    0.1120718507E-02    0.6539702296E-01
    0.5000000000E+01    0.4495899336E-02    0.1865785259E-02    0.1022190239E+00
    0.7000000000E+01    0.5924006269E-02    0.2609195368E-02    0.1347310460E+00
    0.9000000000E+01    0.7193286209E-02    0.3350954369E-02    0.1636482392E+00
    0.1100000000E+02    0.8328758011E-02    0.4091067771E-02    0.1895358211E+00
    0.1300000000E+02    0.9350451930E-02    0.4829541059E-02    0.2128464128E+00
    0.1500000000E+02    0.1027459359E-01    0.5566379691E-02    0.2339467471E+00
    0.1700000000E+02    0.1111446606E-01    0.6301589104E-02    0.2531371184E+00
    0.1900000000E+02    0.1188104778E-01    0.7035174708E-02    0.2706657760E+00
    0.2100000000E+02    0.1258349140E-01    0.7767141889E-02    0.2867397318E+00
    0.2300000000E+02    0.1322948802E-01    0.8497496010E-02    0.3015329811E+00
    0.2500000000E+02    0.1382554766E-01    0.9226242409E-02    0.3151928330E+00
    0.2700000000E+02    0.1437721743E-01    0.9953386402E-02    0.3278448373E+00
    0.2900000000E+02    0.1488925320E-01    0.1067893328E-01    0.3395966596E+00
    0.3100000000E+02    0.1536575570E-01    0.1140288831E-01    0.3505411563E+00
    0.3300000000E+02    0.1581027957E-01    0.1212525674E-01    0.3607588357E+00
    0.3500000000E+02    0.1622592123E-01    0.1284604379E-01    0.3703198452E+00
    0.3700000000E+02    0.1661539043E-01    0.1356525465E-01    0.3792855857E+00
    0.3900000000E+02    0.1698106870E-01    0.1428289451E-01    0.3877100339E+00
    0.4100000000E+02    0.1732505758E-01    0.1499896852E-01    0.3956408315E+00
    0.4300000000E+02    0.1764921855E-01    0.1571348181E-01    0.4031201878E+00
    0.4500000000E+02    0.1795520637E-01    0.1642643948E-01    0.4101856329E+00
    0.4700000000E+02    0.1824449694E-01    0.1713784663E-01    0.4168706486E+00
    0.4900000000E+02    0.1851841084E-01    0.1784770831E-01    0.4232051998E+00
    0.1000000000E+02    0.7776395059E-02    0.3721216427E-02    0.1769401588E+00
    0.3000000000E+02    0.1513171227E-01    0.1104110945E-01    0.3451645278E+00
    0.5000000000E+02    0.1864997671E-01    0.1820206118E-01    0.4262495658E+00
    0.7000000000E+02    0.2070587148E-01    0.2520920398E-01    0.4740020796E+00
    0.9000000000E+02    0.2205075089E-01    0.3206745126E-01    0.5054891176E+00
    0.1100000000E+03    0.2299700197E-01    0.3878150919E-01    0.5278237632E+00
    0.1300000000E+03    0.2369764365E-01    0.4535588756E-01    0.5444986132E+00
    0.1500000000E+03    0.2423640547E-01    0.5179490990E-01    0.5574293125E+00
    0.1700000000E+03    0.2466293025E-01    0.5810272302E-01    0.5677543394E+00
    0.1900000000E+03    0.2500850214E-01    0.6428330598E-01    0.5761928542E+00
    0.2100000000E+03    0.2529380573E-01    0.7034047842E-01    0.5832214906E+00
    0.2300000000E+03    0.2553305884E-01    0.7627790854E-01    0.5891686542E+00
    0.2500000000E+03    0.2573635268E-01    0.8209912048E-01    0.5942679963E+00
    0.2700000000E+03    0.2591104520E-01    0.8780750137E-01    0.5986902954E+00
    0.2900000000E+03    0.2606262601E-01    0.9340630788E-01    0.6025632773E+00
    0.3100000000E+03    0.2619527275E-01    0.9889867248E-01    0.6059843815E+00
    0.3300000000E+03    0.2631222003E-01    0.1042876093E+00    0.6090292393E+00
    0.3500000000E+03    0.2641601058E-01    0.1095760196E+00    0.6117574538E+00
    0.3700000000E+03    0.2650867039E-01    0.1147666971E+00    0.6142166350E+00
    0.3900000000E+03    0.2659183322E-01    0.1198623330E+00    0.6164452731E+00
    0.4100000000E+03    0.2666683082E-01    0.1248655203E+00    0.6184748245E+00
    0.4300000000E+03    0.2673475940E-01    0.1297787585E+00    0.6203312492E+00
    0.4500000000E+03    0.2679652932E-01    0.1346044580E+00    0.6220361622E+00
    0.4700000000E+03    0.2685290271E-01    0.1393449435E+00    0.6236077072E+00
    0.4900000000E+03    0.2690452233E-01    0.1440024581E+00    0.6250612271E+00
    0.1000000000E+03    0.2256187731E-01    0.3544221755E-01    0.5175307107E+00
    0.3000000000E+03    0.2613109527E-01    0.9616560433E-01    0.6043251541E+00
    0.5000000000E+03    0.2692872332E-01    0.1463007808E+00    0.6257478872E+00
    0.7000000000E+03    0.2726053174E-01    0.1884000396E+00    0.6356270600E+00
    0.9000000000E+03    0.2743404344E-01    0.2242559670E+00    0.6413774425E+00
    0.1100000000E+04    0.2753628139E-01    0.2551645772E+00    0.6451658294E+00
    0.1300000000E+04    0.2760095957E-01    0.2820861578E+00    0.6478607035E+00
    0.1500000000E+04    0.2764373311E-01    0.3057473938E+00    0.6498800962E+00
    0.1700000000E+04    0.2767279483E-01    0.3267083485E+00    0.6514511435E+00
    0.1900000000E+04    0.2769281398E-01    0.3454076447E+00    0.6527084165E+00
    0.2100000000E+04    0.2770662774E-01    0.3621936990E+00    0.6537369974E+00
    0.2300000000E+04    0.2771604823E-01    0.3773467861E+00    0.6545934697E+00
    0.2500000000E+04    0.2772228008E-01    0.3910949276E+00    0.6553170169E+00
    0.2700000000E+04    0.2772615063E-01    0.4036255323E+00    0.6559356846E+00
    0.2900000000E+04    0.2772824382E-01    0.4150940570E+00    0.6564701061E+00
    0.3100000000E+04    0.2772898132E-01    0.4256305414E+00    0.6569358170E+00
    0.3300000000E+04    0.2772867366E-01    0.4353446007E+00    0.6573447497E+00
