     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6302216993E-02    0.5608346356E-03    0.3408949929E-02
    0.3000000000E+01    0.1838254014E-01    0.1679734263E-02    0.9944715311E-02
    0.5000000000E+01    0.2981112332E-01    0.2794956210E-02    0.1612960278E-01
    0.7000000000E+01    0.4063926960E-01    0.3906518582E-02    0.2199118861E-01
    0.9000000000E+01    0.5091303650E-01    0.5014439370E-02    0.2755423174E-01
    0.1100000000E+02    0.6067388967E-01    0.6118736444E-02    0.3284102466E-01
    0.1300000000E+02    0.6995926114E-01    0.7219427558E-02    0.3787169315E-01
    0.1500000000E+02    0.7880302812E-01    0.8316530350E-02    0.4266445333E-01
    0.1700000000E+02    0.8723592512E-01    0.9410062344E-02    0.4723583294E-01
    0.1900000000E+02    0.9528590012E-01    0.1050004095E-01    0.5160086257E-01
    0.2100000000E+02    0.1029784233E+00    0.1158648346E-01    0.5577324149E-01
    0.2300000000E+02    0.1103367557E+00    0.1266940706E-01    0.5976548186E-01
    0.2500000000E+02    0.1173821834E+00    0.1374882883E-01    0.6358903461E-01
    0.2700000000E+02    0.1241342231E+00    0.1482476572E-01    0.6725439969E-01
    0.2900000000E+02    0.1306108021E+00    0.1589723459E-01    0.7077122276E-01
    0.3100000000E+02    0.1368284164E+00    0.1696625218E-01    0.7414838038E-01
    0.3300000000E+02    0.1428022715E+00    0.1803183513E-01    0.7739405520E-01
    0.3500000000E+02    0.1485464054E+00    0.1909399998E-01    0.8051580246E-01
    0.3700000000E+02    0.1540737991E+00    0.2015276314E-01    0.8352060901E-01
    0.3900000000E+02    0.1593964740E+00    0.2120814093E-01    0.8641494581E-01
    0.4100000000E+02    0.1645255788E+00    0.2226014957E-01    0.8920481470E-01
    0.4300000000E+02    0.1694714676E+00    0.2330880517E-01    0.9189579011E-01
    0.4500000000E+02    0.1742437692E+00    0.2435412374E-01    0.9449305653E-01
    0.4700000000E+02    0.1788514494E+00    0.2539612119E-01    0.9700144196E-01
    0.4900000000E+02    0.1833028676E+00    0.2643481331E-01    0.9942544811E-01
    0.1000000000E+02    0.5585514922E-01    0.5567039759E-02    0.3023085403E-01
    0.3000000000E+02    0.1337510007E+00    0.1643217375E-01    0.7247673289E-01
    0.5000000000E+02    0.1854724373E+00    0.2695292480E-01    0.1006071332E+00
    0.7000000000E+02    0.2223034404E+00    0.3714541447E-01    0.1206961776E+00
    0.9000000000E+02    0.2498581257E+00    0.4702477336E-01    0.1357687192E+00
    0.1100000000E+03    0.2712442115E+00    0.5660521610E-01    0.1475007181E+00
    0.1300000000E+03    0.2883211475E+00    0.6590010973E-01    0.1568958755E+00
    0.1500000000E+03    0.3022695767E+00    0.7492203592E-01    0.1645920673E+00
    0.1700000000E+03    0.3138751361E+00    0.8368284783E-01    0.1710141448E+00
    0.1900000000E+03    0.3236808708E+00    0.9219372210E-01    0.1764560418E+00
    0.2100000000E+03    0.3320741394E+00    0.1004652064E+00    0.1811276166E+00
    0.2300000000E+03    0.3393386616E+00    0.1085072632E+00    0.1851827207E+00
    0.2500000000E+03    0.3456869969E+00    0.1163293096E+00    0.1887367246E+00
    0.2700000000E+03    0.3512815312E+00    0.1239402543E+00    0.1918778481E+00
    0.2900000000E+03    0.3562484514E+00    0.1313485312E+00    0.1946747086E+00
    0.3100000000E+03    0.3606872955E+00    0.1385621312E+00    0.1971814833E+00
    0.3300000000E+03    0.3646776327E+00    0.1455886302E+00    0.1994415211E+00
    0.3500000000E+03    0.3682838289E+00    0.1524352161E+00    0.2014899215E+00
    0.3700000000E+03    0.3715585112E+00    0.1591087133E+00    0.2033554095E+00
    0.3900000000E+03    0.3745451260E+00    0.1656156053E+00    0.2050617218E+00
    0.4100000000E+03    0.3772798559E+00    0.1719620557E+00    0.2066286454E+00
    0.4300000000E+03    0.3797930764E+00    0.1781539279E+00    0.2080728074E+00
    0.4500000000E+03    0.3821104750E+00    0.1841968029E+00    0.2094082824E+00
    0.4700000000E+03    0.3842539218E+00    0.1900959962E+00    0.2106470648E+00
    0.4900000000E+03    0.3862421523E+00    0.1958565734E+00    0.2117994399E+00
