     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4214496538E-02    0.9342117214E-03    0.3419460902E-02
    0.3000000000E+01    0.1236645293E-01    0.2794963270E-02    0.1003468602E-01
    0.5000000000E+01    0.2016880103E-01    0.4645555448E-02    0.1636759057E-01
    0.7000000000E+01    0.2764352906E-01    0.6486071244E-02    0.2243590247E-01
    0.9000000000E+01    0.3481081984E-01    0.8316592743E-02    0.2825589515E-01
    0.1100000000E+02    0.4168923227E-01    0.1013720114E-01    0.3384253378E-01
    0.1300000000E+02    0.4829586147E-01    0.1194797676E-01    0.3920960413E-01
    0.1500000000E+02    0.5464648027E-01    0.1374899905E-01    0.4436982656E-01
    0.1700000000E+02    0.6075566459E-01    0.1554034662E-01    0.4933495699E-01
    0.1900000000E+02    0.6663690487E-01    0.1732209722E-01    0.5411587662E-01
    0.2100000000E+02    0.7230270525E-01    0.1909432777E-01    0.5872267186E-01
    0.2300000000E+02    0.7776467207E-01    0.2085711439E-01    0.6316470552E-01
    0.2500000000E+02    0.8303359300E-01    0.2261053238E-01    0.6745068067E-01
    0.2700000000E+02    0.8811950800E-01    0.2435465622E-01    0.7158869767E-01
    0.2900000000E+02    0.9303177294E-01    0.2608955964E-01    0.7558630553E-01
    0.3100000000E+02    0.9777911692E-01    0.2781531556E-01    0.7945054800E-01
    0.3300000000E+02    0.1023696938E+00    0.2953199616E-01    0.8318800518E-01
    0.3500000000E+02    0.1068111291E+00    0.3123967284E-01    0.8680483104E-01
    0.3700000000E+02    0.1111105615E+00    0.3293841626E-01    0.9030678741E-01
    0.3900000000E+02    0.1152746818E+00    0.3462829635E-01    0.9369927468E-01
    0.4100000000E+02    0.1193097670E+00    0.3630938231E-01    0.9698735975E-01
    0.4300000000E+02    0.1232217119E+00    0.3798174261E-01    0.1001758014E+00
    0.4500000000E+02    0.1270160579E+00    0.3964544502E-01    0.1032690732E+00
    0.4700000000E+02    0.1306980189E+00    0.4130055662E-01    0.1062713850E+00
    0.4900000000E+02    0.1342725052E+00    0.4294714377E-01    0.1091867015E+00
    0.1000000000E+02    0.3828503484E-01    0.9228131039E-02    0.3107749587E-01
    0.3000000000E+02    0.9542553752E-01    0.2695357651E-01    0.7753467578E-01
    0.5000000000E+02    0.1360209023E+00    0.4376726124E-01    0.1106129130E+00
    0.7000000000E+02    0.1663405221E+00    0.5973777862E-01    0.1353727484E+00
    0.9000000000E+02    0.1898423280E+00    0.7492700949E-01    0.1546073852E+00
    0.1100000000E+03    0.2085897277E+00    0.8939092371E-01    0.1699847824E+00
    0.1300000000E+03    0.2238901134E+00    0.1031802695E+00    0.1825625377E+00
    0.1500000000E+03    0.2366120010E+00    0.1163411685E+00    0.1930437352E+00
    0.1700000000E+03    0.2473548947E+00    0.1289156314E+00    0.2019140403E+00
    0.1900000000E+03    0.2565459332E+00    0.1409420058E+00    0.2095197353E+00
    0.2100000000E+03    0.2644976677E+00    0.1524553671E+00    0.2161143911E+00
    0.2300000000E+03    0.2714440611E+00    0.1634878601E+00    0.2218879600E+00
    0.2500000000E+03    0.2775637207E+00    0.1740689990E+00    0.2269855580E+00
    0.2700000000E+03    0.2829953496E+00    0.1842259310E+00    0.2315199627E+00
    0.2900000000E+03    0.2878482976E+00    0.1939836688E+00    0.2355801508E+00
    0.3100000000E+03    0.2922099328E+00    0.2033652965E+00    0.2392372654E+00
    0.3300000000E+03    0.2961508986E+00    0.2123921522E+00    0.2425488737E+00
    0.3500000000E+03    0.2997289311E+00    0.2210839893E+00    0.2455620599E+00
    0.3700000000E+03    0.3029916765E+00    0.2294591218E+00    0.2483157089E+00
    0.3900000000E+03    0.3059788023E+00    0.2375345525E+00    0.2508422183E+00
    0.4100000000E+03    0.3087235991E+00    0.2453260884E+00    0.2531687979E+00
    0.4300000000E+03    0.3112542120E+00    0.2528484440E+00    0.2553184691E+00
    0.4500000000E+03    0.3135945968E+00    0.2601153344E+00    0.2573108417E+00
    0.4700000000E+03    0.3157652714E+00    0.2671395581E+00    0.2591627237E+00
    0.4900000000E+03    0.3177839105E+00    0.2739330730E+00    0.2608886050E+00
    0.1000000000E+03    0.1997156003E+00    0.8224634443E-01    0.1627016269E+00
    0.3000000000E+03    0.2900857726E+00    0.1987201239E+00    0.2374552170E+00
    0.5000000000E+03    0.3187410817E+00    0.2772468383E+00    0.2617082864E+00
