     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2072192679E-02    0.5608318115E-03    0.1681426193E-01
    0.3000000000E+01    0.5890745177E-02    0.1679708937E-02    0.4781162445E-01
    0.5000000000E+01    0.9328808425E-02    0.2794886112E-02    0.7573579262E-01
    0.7000000000E+01    0.1244041006E-01    0.3906381682E-02    0.1010224427E+00
    0.9000000000E+01    0.1526981745E-01    0.5014213872E-02    0.1240286076E+00
    0.1100000000E+02    0.1785364590E-01    0.6118400784E-02    0.1450496559E+00
    0.1300000000E+02    0.2022244321E-01    0.7218960403E-02    0.1643320540E+00
    0.1500000000E+02    0.2240189610E-01    0.8315910593E-02    0.1820830850E+00
    0.1700000000E+02    0.2441375989E-01    0.9409269103E-02    0.1984783378E+00
    0.1900000000E+02    0.2627658266E-01    0.1049905356E-01    0.2136675419E+00
    0.2100000000E+02    0.2800627512E-01    0.1158528149E-01    0.2277791594E+00
    0.2300000000E+02    0.2961656308E-01    0.1266797029E-01    0.2409240312E+00
    0.2500000000E+02    0.3111934995E-01    0.1374713724E-01    0.2531982987E+00
    0.2700000000E+02    0.3252500935E-01    0.1482279952E-01    0.2646857622E+00
    0.2900000000E+02    0.3384262313E-01    0.1589497420E-01    0.2754598000E+00
    0.3100000000E+02    0.3508017627E-01    0.1696367822E-01    0.2855849393E+00
    0.3300000000E+02    0.3624471759E-01    0.1802892843E-01    0.2951181523E+00
    0.3500000000E+02    0.3734249294E-01    0.1909074157E-01    0.3041099301E+00
    0.3700000000E+02    0.3837905636E-01    0.2014913426E-01    0.3126051791E+00
    0.3900000000E+02    0.3935936319E-01    0.2120412301E-01    0.3206439723E+00
    0.4100000000E+02    0.4028784865E-01    0.2225572425E-01    0.3282621826E+00
    0.4300000000E+02    0.4116849423E-01    0.2330395428E-01    0.3354920192E+00
    0.4500000000E+02    0.4200488430E-01    0.2434882929E-01    0.3423624836E+00
    0.4700000000E+02    0.4280025434E-01    0.2539036540E-01    0.3488997589E+00
    0.4900000000E+02    0.4355753242E-01    0.2642857860E-01    0.3551275449E+00
    0.1000000000E+02    0.1659039329E-01    0.5566761860E-02    0.1347708475E+00
    0.3000000000E+02    0.3447094646E-01    0.1642975898E-01    0.2805997577E+00
    0.5000000000E+02    0.4392272679E-01    0.2694644407E-01    0.3581321779E+00
    0.7000000000E+02    0.4975663763E-01    0.3713313488E-01    0.4062675747E+00
    0.9000000000E+02    0.5370944159E-01    0.4700513934E-01    0.4390753700E+00
    0.1100000000E+03    0.5656048974E-01    0.5657683264E-01    0.4628807265E+00
    0.1300000000E+03    0.5871133616E-01    0.6586172730E-01    0.4809486117E+00
    0.1500000000E+03    0.6038981867E-01    0.7487253689E-01    0.4951349262E+00
    0.1700000000E+03    0.6173477666E-01    0.8362123428E-01    0.5065726868E+00
    0.1900000000E+03    0.6283561045E-01    0.9211910479E-01    0.5159927957E+00
    0.2100000000E+03    0.6375246983E-01    0.1003767948E+00    0.5238879213E+00
    0.2300000000E+03    0.6452730079E-01    0.1084043566E+00    0.5306022667E+00
    0.2500000000E+03    0.6519023988E-01    0.1162112887E+00    0.5363835900E+00
    0.2700000000E+03    0.6576349171E-01    0.1238065743E+00    0.5414147818E+00
    0.2900000000E+03    0.6626377375E-01    0.1311987147E+00    0.5458337977E+00
    0.3100000000E+03    0.6670390999E-01    0.1383957623E+00    0.5497466656E+00
    0.3300000000E+03    0.6709390014E-01    0.1454053491E+00    0.5532362207E+00
    0.3500000000E+03    0.6744165509E-01    0.1522347139E+00    0.5563681223E+00
    0.3700000000E+03    0.6775351414E-01    0.1588907277E+00    0.5591950882E+00
    0.3900000000E+03    0.6803461597E-01    0.1653799161E+00    0.5617599360E+00
    0.4100000000E+03    0.6828916936E-01    0.1717084814E+00    0.5640978046E+00
    0.4300000000E+03    0.6852065389E-01    0.1778823221E+00    0.5662378030E+00
    0.4500000000E+03    0.6873197091E-01    0.1839070511E+00    0.5682042518E+00
    0.4700000000E+03    0.6892555850E-01    0.1897880130E+00    0.5700176301E+00
    0.4900000000E+03    0.6910348014E-01    0.1955302999E+00    0.5716953058E+00
    0.1000000000E+03    0.5524200952E-01    0.5182766091E-01    0.4518540673E+00
    0.3000000000E+03    0.6649067882E-01    0.1348211386E+00    0.5478478604E+00
    0.5000000000E+03    0.6918712595E-01    0.1983509662E+00    0.5724879747E+00
    0.7000000000E+03    0.7035283827E-01    0.2485510881E+00    0.5838863370E+00
    0.9000000000E+03    0.7098396457E-01    0.2892223930E+00    0.5904922063E+00
    0.1100000000E+04    0.7136953808E-01    0.3228457188E+00    0.5948162495E+00
    0.1300000000E+04    0.7162343301E-01    0.3511092000E+00    0.5978718654E+00
    0.1500000000E+04    0.7179924952E-01    0.3752015036E+00    0.6001479129E+00
    0.1700000000E+04    0.7192537742E-01    0.3959838568E+00    0.6019098027E+00
    0.1900000000E+04    0.7201817978E-01    0.4140955513E+00    0.6033143449E+00
    0.2100000000E+04    0.7208770798E-01    0.4300211203E+00    0.6044602723E+00
    0.2300000000E+04    0.7214045141E-01    0.4441345063E+00    0.6054129156E+00
    0.2500000000E+04    0.7218077074E-01    0.4567289171E+00    0.6062172623E+00
    0.2700000000E+04    0.7221169409E-01    0.4680375038E+00    0.6069053215E+00
    0.2900000000E+04    0.7223538273E-01    0.4782479932E+00    0.6075004996E+00
    0.3100000000E+04    0.7225341559E-01    0.4875132390E+00    0.6080203137E+00
    0.3300000000E+04    0.7226696940E-01    0.4959589632E+00    0.6084781378E+00
    0.3500000000E+04    0.7227693652E-01    0.5036895222E+00    0.6088843607E+00
    0.3700000000E+04    0.7228400393E-01    0.5107922616E+00    0.6092471759E+00
