     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2113798005E-02    0.1307179457E-02    0.3430037118E-02
    0.3000000000E+01    0.6239961979E-02    0.3906538281E-02    0.1012630532E-01
    0.5000000000E+01    0.1023619627E-01    0.6486087527E-02    0.1661273202E-01
    0.7000000000E+01    0.1410853146E-01    0.9046052808E-02    0.2289904116E-01
    0.9000000000E+01    0.1786263076E-01    0.1158665632E-01    0.2899436482E-01
    0.1100000000E+02    0.2150381760E-01    0.1410811692E-01    0.3490728756E-01
    0.1300000000E+02    0.2503710070E-01    0.1661065017E-01    0.4064588691E-01
    0.1500000000E+02    0.2846719701E-01    0.1909446842E-01    0.4621777023E-01
    0.1700000000E+02    0.3179855262E-01    0.2155978082E-01    0.5163010841E-01
    0.1900000000E+02    0.3503536194E-01    0.2400679346E-01    0.5688966678E-01
    0.2100000000E+02    0.3818158525E-01    0.2643570936E-01    0.6200283335E-01
    0.2300000000E+02    0.4124096482E-01    0.2884672855E-01    0.6697564480E-01
    0.2500000000E+02    0.4421703967E-01    0.3124004811E-01    0.7181381025E-01
    0.2700000000E+02    0.4711315923E-01    0.3361586226E-01    0.7652273323E-01
    0.2900000000E+02    0.4993249583E-01    0.3597436237E-01    0.8110753183E-01
    0.3100000000E+02    0.5267805627E-01    0.3831573705E-01    0.8557305733E-01
    0.3300000000E+02    0.5535269244E-01    0.4064017216E-01    0.8992391135E-01
    0.3500000000E+02    0.5795911123E-01    0.4294785088E-01    0.9416446171E-01
    0.3700000000E+02    0.6049988356E-01    0.4523895378E-01    0.9829885711E-01
    0.3900000000E+02    0.6297745286E-01    0.4751365883E-01    0.1023310407E+00
    0.4100000000E+02    0.6539414284E-01    0.4977214146E-01    0.1062647625E+00
    0.4300000000E+02    0.6775216475E-01    0.5201457461E-01    0.1101035915E+00
    0.4500000000E+02    0.7005362410E-01    0.5424112877E-01    0.1138509260E+00
    0.4700000000E+02    0.7230052691E-01    0.5645197202E-01    0.1175100038E+00
    0.4900000000E+02    0.7449478549E-01    0.5864727008E-01    0.1210839119E+00
    0.1000000000E+02    0.1969701810E-01    0.1284976594E-01    0.3197311002E-01
    0.3000000000E+02    0.5131431632E-01    0.3714717871E-01    0.8335491046E-01
    0.5000000000E+02    0.7557274651E-01    0.5973914082E-01    0.1228398528E+00
    0.7000000000E+02    0.9476962067E-01    0.8079913934E-01    0.1541354265E+00
    0.9000000000E+02    0.1103365018E+00    0.1004779018E+00    0.1795531604E+00
    0.1100000000E+03    0.1232118542E+00    0.1189070101E+00    0.2006091823E+00
    0.1300000000E+03    0.1340364814E+00    0.1362018467E+00    0.2183392843E+00
    0.1500000000E+03    0.1432628464E+00    0.1524640131E+00    0.2334752133E+00
    0.1700000000E+03    0.1512195139E+00    0.1677833280E+00    0.2465486234E+00
    0.1900000000E+03    0.1581508309E+00    0.1822394869E+00    0.2579551054E+00
    0.2100000000E+03    0.1642422773E+00    0.1959034494E+00    0.2679951061E+00
    0.2300000000E+03    0.1696371807E+00    0.2088386042E+00    0.2769009162E+00
    0.2500000000E+03    0.1744480430E+00    0.2211017529E+00    0.2848549649E+00
    0.2700000000E+03    0.1787644013E+00    0.2327439434E+00    0.2920025201E+00
    0.2900000000E+03    0.1826584010E+00    0.2438111808E+00    0.2984606955E+00
    0.3100000000E+03    0.1861888209E+00    0.2543450352E+00    0.3043249579E+00
    0.3300000000E+03    0.1894040304E+00    0.2643831633E+00    0.3096739095E+00
    0.3500000000E+03    0.1923441950E+00    0.2739597585E+00    0.3145728559E+00
    0.3700000000E+03    0.1950429437E+00    0.2831059399E+00    0.3190765044E+00
    0.3900000000E+03    0.1975286464E+00    0.2918500904E+00    0.3232310312E+00
    0.4100000000E+03    0.1998254020E+00    0.3002181512E+00    0.3270756825E+00
    0.4300000000E+03    0.2019538134E+00    0.3082338781E+00    0.3306440283E+00
    0.4500000000E+03    0.2039315978E+00    0.3159190678E+00    0.3339649529E+00
    0.4700000000E+03    0.2057740755E+00    0.3232937550E+00    0.3370634456E+00
