     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7304864881E-02    0.1870472898E-03    0.6773864957E-02
    0.3000000000E+01    0.2104522316E-01    0.5608310954E-03    0.1951930237E-01
    0.5000000000E+01    0.3373684126E-01    0.9342011109E-03    0.3129676158E-01
    0.7000000000E+01    0.4549520827E-01    0.1307158025E-02    0.4221266880E-01
    0.9000000000E+01    0.5641946229E-01    0.1679702524E-02    0.5235839438E-01
    0.1100000000E+02    0.6659518490E-01    0.2051835295E-02    0.6181282460E-01
    0.1300000000E+02    0.7609664138E-01    0.2423557020E-02    0.7064442374E-01
    0.1500000000E+02    0.8498859107E-01    0.2794868381E-02    0.7891290044E-01
    0.1700000000E+02    0.9332776089E-01    0.3165770059E-02    0.8667056422E-01
    0.1900000000E+02    0.1011640530E+00    0.3536262734E-02    0.9396343737E-01
    0.2100000000E+02    0.1085415413E+00    0.3906347082E-02    0.1008321722E+00
    0.2300000000E+02    0.1154992974E+00    0.4276023779E-02    0.1073128120E+00
    0.2500000000E+02    0.1220720814E+00    0.4645293500E-02    0.1134374268E+00
    0.2700000000E+02    0.1282909199E+00    0.5014156918E-02    0.1192346459E+00
    0.2900000000E+02    0.1341835944E+00    0.5382614703E-02    0.1247301073E+00
    0.3100000000E+02    0.1397750545E+00    0.5750667526E-02    0.1299468390E+00
    0.3300000000E+02    0.1450877697E+00    0.6118316055E-02    0.1349055823E+00
    0.3500000000E+02    0.1501420302E+00    0.6485560957E-02    0.1396250695E+00
    0.3700000000E+02    0.1549562045E+00    0.6852402896E-02    0.1441222608E+00
    0.3900000000E+02    0.1595469620E+00    0.7218842537E-02    0.1484125497E+00
    0.4100000000E+02    0.1639294645E+00    0.7584880543E-02    0.1525099392E+00
    0.4300000000E+02    0.1681175332E+00    0.7950517574E-02    0.1564271959E+00
    0.4500000000E+02    0.1721237936E+00    0.8315754289E-02    0.1601759835E+00
    0.4700000000E+02    0.1759598017E+00    0.8680591347E-02    0.1637669791E+00
    0.4900000000E+02    0.1796361553E+00    0.9045029404E-02    0.1672099755E+00
    0.1000000000E+02    0.6159600627E-01    0.1865820333E-02    0.5716751935E-01
    0.3000000000E+02    0.1370155175E+00    0.5566691693E-02    0.1273719679E+00
    0.5000000000E+02    0.1814175356E+00    0.9227099012E-02    0.1688788148E+00
