     Pressure (Pa)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3103560428E-02    0.3739904919E-03    0.1678880874E-01
    0.3000000000E+01    0.8798005931E-02    0.1120726963E-02    0.4760643976E-01
    0.5000000000E+01    0.1389785837E-01    0.1865808690E-02    0.7522234335E-01
    0.7000000000E+01    0.1849140423E-01    0.2609241181E-02    0.1001111541E+00
    0.9000000000E+01    0.2265028584E-01    0.3351029916E-02    0.1226580984E+00
    0.1100000000E+02    0.2643324622E-01    0.4091180351E-02    0.1431791007E+00
    0.1300000000E+02    0.2988890652E-01    0.4829697920E-02    0.1619356983E+00
    0.1500000000E+02    0.3305785549E-01    0.5566588028E-02    0.1791462620E+00
    0.1700000000E+02    0.3597424197E-01    0.6301856060E-02    0.1949945497E+00
    0.1900000000E+02    0.3866700302E-01    0.7035507375E-02    0.2096363033E+00
    0.2100000000E+02    0.4116082131E-01    0.7767547309E-02    0.2232043920E+00
    0.2300000000E+02    0.4347687906E-01    0.8497981174E-02    0.2358128629E+00
    0.2500000000E+02    0.4563345708E-01    0.9226814258E-02    0.2475601602E+00
    0.2700000000E+02    0.4764641496E-01    0.9954051828E-02    0.2585317052E+00
    0.2900000000E+02    0.4952957887E-01    0.1067969912E-01    0.2688019810E+00
    0.3100000000E+02    0.5129505725E-01    0.1140376137E-01    0.2784362295E+00
    0.3300000000E+02    0.5295349943E-01    0.1212624375E-01    0.2874918410E+00
    0.3500000000E+02    0.5451430885E-01    0.1284715146E-01    0.2960195015E+00
    0.3700000000E+02    0.5598582005E-01    0.1356648963E-01    0.3040641434E+00
    0.3900000000E+02    0.5737544627E-01    0.1428426339E-01    0.3116657400E+00
    0.4100000000E+02    0.5868980326E-01    0.1500047786E-01    0.3188599710E+00
    0.4300000000E+02    0.5993481367E-01    0.1571513811E-01    0.3256787842E+00
    0.4500000000E+02    0.6111579545E-01    0.1642824921E-01    0.3321508706E+00
    0.4700000000E+02    0.6223753706E-01    0.1713981620E-01    0.3383020697E+00
    0.4900000000E+02    0.6330436175E-01    0.1784984409E-01    0.3441557147E+00
    0.1000000000E+02    0.2458550743E-01    0.3721309581E-02    0.1331543681E+00
    0.3000000000E+02    0.5042633167E-01    0.1104192805E-01    0.2736948523E+00
    0.5000000000E+02    0.6381841778E-01    0.1820428244E-01    0.3469776348E+00
    0.7000000000E+02    0.7199378949E-01    0.2521345816E-01    0.3919925420E+00
