pressure,muc,muc_err,molkg,molkg_err,_
1000,0.6537300000,0.0162644108,0.1133355391,0.0028197203,
10000,5.0366850000,0.0972233851,0.8731975121,0.0168553757,
100000,10.9303200000,0.0425638262,1.8949623076,0.0073791844,
1e+06,13.2259300000,0.1975194452,2.2929464858,0.0342434534,
2000,1.2686550000,0.0206077852,0.2199435521,0.0035727203,
20000,7.4734400000,0.0433287138,1.2956516468,0.0075117910,
200000,11.6766550000,0.0993545884,2.0243525445,0.0172248571,
2e+06,13.9577600000,0.1459566505,2.4198220270,0.0253041403,
