3mC5 	 [3.60006590e-14 2.13430332e+04 8.18449116e-06 6.85645115e-01] 
2mC5 	 [1.35502746e-05 6.90653266e-01 8.61679707e-14 1.89810059e+03]
3eC5 	 [1.18550197e-06 5.21568191e+01 1.70186412e-05 6.56987538e-01] 
3eC5 	 [1.70196903e-05 4.72130114e-01 1.70194979e-05 2.19246940e-01] 
24mC5 	 [3.49731192e-13 1.55973914e+03 2.68847734e-06 6.56621553e-01]
3mC6 	 [2.76987397e-07 3.14930725e+01 2.57772819e-05 6.86628060e-01] 
22mC4 	 [4.21622317e-06 6.69807614e-01 2.67044319e-07 9.51197550e-02] 
2mC6 	 [3.19862659e-05 4.52291373e-01 3.19860356e-05 2.40380118e-01] 
