     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.0000000000E+00    0.1049121351E-01
    0.3000000000E+01    0.0000000000E+00    0.3053165561E-01
    0.5000000000E+01    0.0000000000E+00    0.4940736351E-01
    0.7000000000E+01    0.0000000000E+00    0.6721700995E-01
    0.9000000000E+01    0.0000000000E+00    0.8404842810E-01
    0.1100000000E+02    0.0000000000E+00    0.9998006022E-01
    0.1300000000E+02    0.0000000000E+00    0.1150821801E+00
    0.1500000000E+02    0.0000000000E+00    0.1294179292E+00
    0.1700000000E+02    0.0000000000E+00    0.1430441994E+00
    0.1900000000E+02    0.0000000000E+00    0.1560123872E+00
    0.2100000000E+02    0.0000000000E+00    0.1683690419E+00
    0.2300000000E+02    0.0000000000E+00    0.1801564235E+00
    0.2500000000E+02    0.0000000000E+00    0.1914129861E+00
    0.2700000000E+02    0.0000000000E+00    0.2021737966E+00
    0.2900000000E+02    0.0000000000E+00    0.2124708995E+00
    0.3100000000E+02    0.0000000000E+00    0.2223336360E+00
    0.3300000000E+02    0.0000000000E+00    0.2317889229E+00
    0.3500000000E+02    0.0000000000E+00    0.2408614981E+00
    0.3700000000E+02    0.0000000000E+00    0.2495741366E+00
    0.3900000000E+02    0.0000000000E+00    0.2579478416E+00
    0.4100000000E+02    0.0000000000E+00    0.2660020130E+00
    0.4300000000E+02    0.0000000000E+00    0.2737545982E+00
    0.4500000000E+02    0.0000000000E+00    0.2812222252E+00
    0.4700000000E+02    0.0000000000E+00    0.2884203214E+00
    0.4900000000E+02    0.0000000000E+00    0.2953632207E+00
    0.1000000000E+02    0.0000000000E+00    0.9212214682E-01
    0.3000000000E+02    0.0000000000E+00    0.2174548274E+00
    0.5000000000E+02    0.0000000000E+00    0.2987431752E+00
    0.7000000000E+02    0.0000000000E+00    0.3557344596E+00
    0.9000000000E+02    0.0000000000E+00    0.3979058957E+00
    0.1100000000E+03    0.0000000000E+00    0.4303729482E+00
    0.1300000000E+03    0.0000000000E+00    0.4561396971E+00
    0.1500000000E+03    0.0000000000E+00    0.4770862779E+00
    0.1700000000E+03    0.0000000000E+00    0.4944495610E+00
    0.1900000000E+03    0.0000000000E+00    0.5090765815E+00
    0.2100000000E+03    0.0000000000E+00    0.5215669058E+00
    0.2300000000E+03    0.0000000000E+00    0.5323568555E+00
    0.2500000000E+03    0.0000000000E+00    0.5417715252E+00
    0.2700000000E+03    0.0000000000E+00    0.5500581012E+00
    0.2900000000E+03    0.0000000000E+00    0.5574078810E+00
    0.3100000000E+03    0.0000000000E+00    0.5639712235E+00
    0.3300000000E+03    0.0000000000E+00    0.5698679442E+00
    0.3500000000E+03    0.0000000000E+00    0.5751946961E+00
    0.3700000000E+03    0.0000000000E+00    0.5800303085E+00
    0.3900000000E+03    0.0000000000E+00    0.5844397150E+00
    0.4100000000E+03    0.0000000000E+00    0.5884768858E+00
    0.4300000000E+03    0.0000000000E+00    0.5921870477E+00
    0.4500000000E+03    0.0000000000E+00    0.5956083860E+00
    0.4700000000E+03    0.0000000000E+00    0.5987733636E+00
    0.4900000000E+03    0.0000000000E+00    0.6017097540E+00
    0.1000000000E+03    0.0000000000E+00    0.4151303325E+00
    0.3000000000E+03    0.0000000000E+00    0.5607797510E+00
    0.5000000000E+03    0.0000000000E+00    0.6030998306E+00
    0.7000000000E+03    0.0000000000E+00    0.6232579577E+00
    0.9000000000E+03    0.0000000000E+00    0.6350503963E+00
    0.1100000000E+04    0.0000000000E+00    0.6427900090E+00
    0.1300000000E+04    0.0000000000E+00    0.6482597937E+00
    0.1500000000E+04    0.0000000000E+00    0.6523306263E+00
    0.1700000000E+04    0.0000000000E+00    0.6554783884E+00
    0.1900000000E+04    0.0000000000E+00    0.6579851023E+00
    0.2100000000E+04    0.0000000000E+00    0.6600285222E+00
    0.2300000000E+04    0.0000000000E+00    0.6617262443E+00
    0.2500000000E+04    0.0000000000E+00    0.6631591706E+00
    0.2700000000E+04    0.0000000000E+00    0.6643847858E+00
    0.2900000000E+04    0.0000000000E+00    0.6654450581E+00
    0.3100000000E+04    0.0000000000E+00    0.6663713438E+00
    0.3300000000E+04    0.0000000000E+00    0.6671875420E+00
    0.3500000000E+04    0.0000000000E+00    0.6679121867E+00
    0.3700000000E+04    0.0000000000E+00    0.6685598728E+00
    0.3900000000E+04    0.0000000000E+00    0.6691422494E+00
    0.4100000000E+04    0.0000000000E+00    0.6696687274E+00
    0.4300000000E+04    0.0000000000E+00    0.6701469926E+00
    0.4500000000E+04    0.0000000000E+00    0.6705833835E+00
    0.4700000000E+04    0.0000000000E+00    0.6709831741E+00
    0.4900000000E+04    0.0000000000E+00    0.6713507884E+00
    0.1000000000E+04    0.0000000000E+00    0.6392839430E+00
    0.3000000000E+04    0.0000000000E+00    0.6659233093E+00
    0.5000000000E+04    0.0000000000E+00    0.6715237209E+00
    0.7000000000E+04    0.0000000000E+00    0.6739556296E+00
    0.9000000000E+04    0.0000000000E+00    0.6753164964E+00
    0.1100000000E+05    0.0000000000E+00    0.6761871558E+00
    0.1300000000E+05    0.0000000000E+00    0.6767927520E+00
    0.1500000000E+05    0.0000000000E+00    0.6772388610E+00
    0.1700000000E+05    0.0000000000E+00    0.6775815618E+00
    0.1900000000E+05    0.0000000000E+00    0.6778534004E+00
    0.2100000000E+05    0.0000000000E+00    0.6780745617E+00
    0.2300000000E+05    0.0000000000E+00    0.6782582293E+00
    0.2500000000E+05    0.0000000000E+00    0.6784133787E+00
    0.2700000000E+05    0.0000000000E+00    0.6785463324E+00
    0.2900000000E+05    0.0000000000E+00    0.6786616724E+00
    0.3100000000E+05    0.0000000000E+00    0.6787628009E+00
    0.3300000000E+05    0.0000000000E+00    0.6788522968E+00
    0.3500000000E+05    0.0000000000E+00    0.6789321506E+00
    0.3700000000E+05    0.0000000000E+00    0.6790039231E+00
    0.3900000000E+05    0.0000000000E+00    0.6790688556E+00
    0.4100000000E+05    0.0000000000E+00    0.6791279476E+00
    0.4300000000E+05    0.0000000000E+00    0.6791820127E+00
    0.4500000000E+05    0.0000000000E+00    0.6792317203E+00
    0.4700000000E+05    0.0000000000E+00    0.6792776258E+00
