     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.6322633733E-02    0.6285642546E-02
    0.3000000000E+01    0.1835744557E-01    0.1824421304E-01
    0.5000000000E+01    0.2964386565E-01    0.2945407918E-01
    0.7000000000E+01    0.4025171088E-01    0.3998774461E-01
    0.9000000000E+01    0.5024213110E-01    0.4990851647E-01
    0.1100000000E+02    0.5966893533E-01    0.5927192538E-01
    0.1300000000E+02    0.6857967965E-01    0.6812688963E-01
    0.1500000000E+02    0.7701656549E-01    0.7651667599E-01
    0.1700000000E+02    0.8501718594E-01    0.8447969730E-01
    0.1900000000E+02    0.9261514937E-01    0.9205017835E-01
    0.2100000000E+02    0.9984060347E-01    0.9925871493E-01
    0.2300000000E+02    0.1067206777E+00    0.1061327453E+00
    0.2500000000E+02    0.1132798592E+00    0.1126969499E+00
    0.2700000000E+02    0.1195403123E+00    0.1189735917E+00
    0.2900000000E+02    0.1255221536E+00    0.1249828072E+00
    0.3100000000E+02    0.1312436872E+00    0.1307428560E+00
    0.3300000000E+02    0.1367216084E+00    0.1362703364E+00
    0.3500000000E+02    0.1419711801E+00    0.1415803716E+00
    0.3700000000E+02    0.1470063861E+00    0.1466867712E+00
    0.3900000000E+02    0.1518400649E+00    0.1516021718E+00
    0.4100000000E+02    0.1564840271E+00    0.1563381605E+00
    0.4300000000E+02    0.1609491579E+00    0.1609053822E+00
    0.4500000000E+02    0.1652455080E+00    0.1653136344E+00
    0.4700000000E+02    0.1693823733E+00    0.1695719508E+00
    0.4900000000E+02    0.1733683660E+00    0.1736886751E+00
    0.1000000000E+02    0.5502287776E-01    0.5465669107E-01
    0.3000000000E+02    0.1284143799E+00    0.1278929034E+00
    0.5000000000E+02    0.1753073051E+00    0.1756963750E+00
    0.7000000000E+02    0.2078298973E+00    0.2100148540E+00
    0.9000000000E+02    0.2316233021E+00    0.2362346537E+00
    0.1100000000E+03    0.2496991029E+00    0.2571612947E+00
    0.1300000000E+03    0.2638223304E+00    0.2744098051E+00
    0.1500000000E+03    0.2750997784E+00    0.2889809799E+00
    0.1700000000E+03    0.2842620630E+00    0.3015311215E+00
    0.1900000000E+03    0.2918113888E+00    0.3125103955E+00
    0.2100000000E+03    0.2981044497E+00    0.3222390588E+00
    0.2300000000E+03    0.3034015496E+00    0.3309519499E+00
    0.2500000000E+03    0.3078970358E+00    0.3388257175E+00
    0.2700000000E+03    0.3117388709E+00    0.3459961617E+00
    0.2900000000E+03    0.3150416206E+00    0.3525696593E+00
    0.3100000000E+03    0.3178953107E+00    0.3586309142E+00
    0.3300000000E+03    0.3203716111E+00    0.3642483509E+00
    0.3500000000E+03    0.3225282424E+00    0.3694779524E+00
    0.3700000000E+03    0.3244121751E+00    0.3743660457E+00
    0.3900000000E+03    0.3260619901E+00    0.3789513605E+00
    0.4100000000E+03    0.3275096459E+00    0.3832665737E+00
    0.4300000000E+03    0.3287818196E+00    0.3873394859E+00
    0.4500000000E+03    0.3299009367E+00    0.3911939293E+00
    0.4700000000E+03    0.3308859700E+00    0.3948504756E+00
    0.4900000000E+03    0.3317530670E+00    0.3983269955E+00
    0.1000000000E+03    0.2412454215E+00    0.2472397040E+00
    0.3000000000E+03    0.3165197471E+00    0.3556597101E+00
    0.5000000000E+03    0.3321467872E+00    0.4000027030E+00
    0.7000000000E+03    0.3363183060E+00    0.4269952450E+00
    0.9000000000E+03    0.3368440532E+00    0.4460527384E+00
    0.1100000000E+04    0.3359584400E+00    0.4606065631E+00
    0.1300000000E+04    0.3344858662E+00    0.4722771437E+00
    0.1500000000E+04    0.3327773955E+00    0.4819536131E+00
    0.1700000000E+04    0.3309958543E+00    0.4901745043E+00
    0.1900000000E+04    0.3292203313E+00    0.4972897293E+00
    0.2100000000E+04    0.3274896615E+00    0.5035389215E+00
    0.2300000000E+04    0.3258222605E+00    0.5090930447E+00
    0.2500000000E+04    0.3242258143E+00    0.5140781336E+00
    0.2700000000E+04    0.3227022669E+00    0.5185896287E+00
    0.2900000000E+04    0.3212504895E+00    0.5227014414E+00
    0.3100000000E+04    0.3198677524E+00    0.5264719079E+00
    0.3300000000E+04    0.3185505501E+00    0.5299478292E+00
    0.3500000000E+04    0.3172950701E+00    0.5331672872E+00
    0.3700000000E+04    0.3160974576E+00    0.5361616572E+00
    0.3900000000E+04    0.3149539616E+00    0.5389570740E+00
    0.4100000000E+04    0.3138610129E+00    0.5415755215E+00
    0.4300000000E+04    0.3128152610E+00    0.5440356547E+00
    0.4500000000E+04    0.3118135871E+00    0.5463534295E+00
    0.4700000000E+04    0.3108531031E+00    0.5485425917E+00
    0.4900000000E+04    0.3099311431E+00    0.5506150601E+00
    0.1000000000E+04    0.3365093888E+00    0.4537670700E+00
    0.3000000000E+04    0.3205506986E+00    0.5246261852E+00
    0.5000000000E+04    0.3094838340E+00    0.5516108356E+00
    0.7000000000E+04    0.3020601952E+00    0.5673449080E+00
    0.9000000000E+04    0.2966415917E+00    0.5780705793E+00
    0.1100000000E+05    0.2924512262E+00    0.5860252069E+00
    0.1300000000E+05    0.2890777119E+00    0.5922476223E+00
    0.1500000000E+05    0.2862808695E+00    0.5972979566E+00
    0.1700000000E+05    0.2839097396E+00    0.6015096534E+00
    0.1900000000E+05    0.2818639274E+00    0.6050957867E+00
    0.2100000000E+05    0.2800736390E+00    0.6081999861E+00
    0.2300000000E+05    0.2784885926E+00    0.6109232043E+00
    0.2500000000E+05    0.2770714874E+00    0.6133388275E+00
    0.2700000000E+05    0.2757939673E+00    0.6155017014E+00
    0.2900000000E+05    0.2746340242E+00    0.6174537783E+00
    0.3100000000E+05    0.2735742705E+00    0.6192277882E+00
    0.3300000000E+05    0.2726007544E+00    0.6208497043E+00
    0.3500000000E+05    0.2717021293E+00    0.6223404453E+00
