     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.3000000000E+06    0.2392761417E+00    0.6725800241E+00
    0.5000000000E+06    0.2382813031E+00    0.6742222184E+00
    0.7000000000E+06    0.2377345378E+00    0.6751061818E+00
    0.9000000000E+06    0.2373748852E+00    0.6756814891E+00
    0.1100000000E+07    0.2371145714E+00    0.6760953147E+00
    0.1300000000E+07    0.2369145374E+00    0.6764121084E+00
    0.1500000000E+07    0.2367543728E+00    0.6766651788E+00
    0.1700000000E+07    0.2366222216E+00    0.6768737172E+00
    0.1900000000E+07    0.2365106565E+00    0.6770496696E+00
    0.2100000000E+07    0.2364147533E+00    0.6772009157E+00
    0.2300000000E+07    0.2363310989E+00    0.6773328938E+00
    0.2500000000E+07    0.2362572425E+00    0.6774494954E+00
    0.2700000000E+07    0.2361913717E+00    0.6775535894E+00
    0.2900000000E+07    0.2361321131E+00    0.6776473441E+00
    0.3100000000E+07    0.2360784043E+00    0.6777324330E+00
    0.3300000000E+07    0.2360294084E+00    0.6778101717E+00
    0.3500000000E+07    0.2359844561E+00    0.6778816107E+00
    0.3700000000E+07    0.2359430046E+00    0.6779476003E+00
    0.3900000000E+07    0.2359046084E+00    0.6780088375E+00
    0.4100000000E+07    0.2358688981E+00    0.6780658997E+00
    0.4300000000E+07    0.2358355641E+00    0.6781192701E+00
    0.4500000000E+07    0.2358043449E+00    0.6781693565E+00
    0.4700000000E+07    0.2357750179E+00    0.6782165056E+00
    0.4900000000E+07    0.2357473919E+00    0.6782610149E+00
    0.1000000000E+07    0.2372353815E+00    0.6759035031E+00
    0.3000000000E+07    0.2361046218E+00    0.6776908824E+00
    0.5000000000E+07    0.2357341645E+00    0.6782823611E+00
    0.7000000000E+07    0.2355286159E+00    0.6786177772E+00
    0.9000000000E+07    0.2353912109E+00    0.6788474608E+00
    0.1100000000E+08    0.2352898482E+00    0.6790210841E+00
    0.1300000000E+08    0.2352103409E+00    0.6791605794E+00
    0.1500000000E+08    0.2351453040E+00    0.6792773708E+00
    0.1700000000E+08    0.2350904560E+00    0.6793780907E+00
    0.1900000000E+08    0.2350431172E+00    0.6794668988E+00
    0.2100000000E+08    0.2350015110E+00    0.6795465592E+00
    0.2300000000E+08    0.2349644055E+00    0.6796189938E+00
    0.2500000000E+08    0.2349309152E+00    0.6796855882E+00
    0.2700000000E+08    0.2349003845E+00    0.6797473714E+00
    0.2900000000E+08    0.2348723159E+00    0.6798051267E+00
    0.3100000000E+08    0.2348463237E+00    0.6798594634E+00
    0.3300000000E+08    0.2348221036E+00    0.6799108639E+00
    0.3500000000E+08    0.2347994116E+00    0.6799597161E+00
    0.3700000000E+08    0.2347780496E+00    0.6800063366E+00
    0.3900000000E+08    0.2347578545E+00    0.6800509866E+00
    0.4100000000E+08    0.2347386906E+00    0.6800938841E+00
    0.4300000000E+08    0.2347204440E+00    0.6801352129E+00
    0.4500000000E+08    0.2347030183E+00    0.6801751293E+00
    0.4700000000E+08    0.2346863311E+00    0.6802137672E+00
    0.4900000000E+08    0.2346703115E+00    0.6802512422E+00
    0.1000000000E+08    0.2353371410E+00    0.6789395536E+00
    0.3000000000E+08    0.2348590809E+00    0.6798326897E+00
    0.5000000000E+08    0.2346625326E+00    0.6802695755E+00
    0.7000000000E+08    0.2345306679E+00    0.6805938865E+00
    0.9000000000E+08    0.2344271660E+00    0.6808657686E+00
    0.1100000000E+09    0.2343395664E+00    0.6811066873E+00
    0.1300000000E+09    0.2342621711E+00    0.6813268211E+00
    0.1500000000E+09    0.2341919110E+00    0.6815318387E+00
    0.1700000000E+09    0.2341269454E+00    0.6817252462E+00
    0.1900000000E+09    0.2340660832E+00    0.6819093777E+00
    0.2100000000E+09    0.2340085086E+00    0.6820858747E+00
    0.2300000000E+09    0.2339536372E+00    0.6822559415E+00
    0.2500000000E+09    0.2339010355E+00    0.6824204918E+00
    0.2700000000E+09    0.2338503726E+00    0.6825802377E+00
    0.2900000000E+09    0.2338013896E+00    0.6827357473E+00
    0.3100000000E+09    0.2337538799E+00    0.6828874821E+00
    0.3300000000E+09    0.2337076757E+00    0.6830358232E+00
    0.3500000000E+09    0.2336626388E+00    0.6831810898E+00
    0.3700000000E+09    0.2336186535E+00    0.6833235525E+00
    0.3900000000E+09    0.2335756223E+00    0.6834634428E+00
    0.4100000000E+09    0.2335334619E+00    0.6836009612E+00
    0.4300000000E+09    0.2334921004E+00    0.6837362824E+00
    0.4500000000E+09    0.2334514756E+00    0.6838695596E+00
    0.4700000000E+09    0.2334115330E+00    0.6840009287E+00
    0.4900000000E+09    0.2333722244E+00    0.6841305102E+00
    0.1000000000E+09    0.2343818227E+00    0.6809893125E+00
