     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.3500000000E+08    0.2344142625E+00    0.6806646879E+00
    0.3700000000E+08    0.2343979683E+00    0.6807095554E+00
    0.3900000000E+08    0.2343822719E+00    0.6807531940E+00
    0.4100000000E+08    0.2343671102E+00    0.6807957226E+00
    0.4300000000E+08    0.2343524295E+00    0.6808372424E+00
    0.4500000000E+08    0.2343381840E+00    0.6808778403E+00
    0.4700000000E+08    0.2343243345E+00    0.6809175919E+00
    0.4900000000E+08    0.2343108467E+00    0.6809565630E+00
    0.1000000000E+08    0.2347444498E+00    0.6798635264E+00
    0.3000000000E+08    0.2344581483E+00    0.6805461509E+00
    0.5000000000E+08    0.2343042291E+00    0.6809757742E+00
    0.7000000000E+08    0.2341852939E+00    0.6813300087E+00
    0.9000000000E+08    0.2340833439E+00    0.6816445751E+00
    0.1100000000E+09    0.2339917329E+00    0.6819335570E+00
    0.1300000000E+09    0.2339072251E+00    0.6822041803E+00
    0.1500000000E+09    0.2338279787E+00    0.6824607375E+00
    0.1700000000E+09    0.2337528339E+00    0.6827060300E+00
    0.1900000000E+09    0.2336810062E+00    0.6829420098E+00
    0.2100000000E+09    0.2336119365E+00    0.6831701043E+00
    0.2300000000E+09    0.2335452098E+00    0.6833913967E+00
    0.2500000000E+09    0.2334805080E+00    0.6836067333E+00
    0.2700000000E+09    0.2334175807E+00    0.6838167914E+00
    0.2900000000E+09    0.2333562267E+00    0.6840221236E+00
    0.3100000000E+09    0.2332962814E+00    0.6842231879E+00
    0.3300000000E+09    0.2332376077E+00    0.6844203701E+00
    0.3500000000E+09    0.2331800904E+00    0.6846139982E+00
    0.3700000000E+09    0.2331236311E+00    0.6848043546E+00
    0.3900000000E+09    0.2330681452E+00    0.6849916845E+00
    0.4100000000E+09    0.2330135593E+00    0.6851762024E+00
    0.4300000000E+09    0.2329598091E+00    0.6853580976E+00
    0.4500000000E+09    0.2329068379E+00    0.6855375380E+00
    0.4700000000E+09    0.2328545952E+00    0.6857146736E+00
    0.4900000000E+09    0.2328030363E+00    0.6858896390E+00
    0.1000000000E+09    0.2340364943E+00    0.6817917172E+00
