     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.4746795602E-02    0.7335896757E-02
    0.3000000000E+01    0.1380940330E-01    0.2130666203E-01
    0.5000000000E+01    0.2234240960E-01    0.3441835945E-01
    0.7000000000E+01    0.3039391207E-01    0.4675168370E-01
    0.9000000000E+01    0.3800615047E-01    0.5837741838E-01
    0.1100000000E+02    0.4521638465E-01    0.6935791765E-01
    0.1300000000E+02    0.5205761850E-01    0.7974832951E-01
    0.1500000000E+02    0.5855920044E-01    0.8959761166E-01
    0.1700000000E+02    0.6474732450E-01    0.9894938008E-01
    0.1900000000E+02    0.7064545056E-01    0.1078426214E+00
    0.2100000000E+02    0.7627465879E-01    0.1163122940E+00
    0.2300000000E+02    0.8165394980E-01    0.1243898379E+00
    0.2500000000E+02    0.8680050020E-01    0.1321036087E+00
    0.2700000000E+02    0.9172988100E-01    0.1394792486E+00
    0.2900000000E+02    0.9645624506E-01    0.1465400054E+00
    0.3100000000E+02    0.1009924886E+00    0.1533070074E+00
    0.3300000000E+02    0.1053503911E+00    0.1597995003E+00
    0.3500000000E+02    0.1095407362E+00    0.1660350546E+00
    0.3700000000E+02    0.1135734177E+00    0.1720297443E+00
    0.3900000000E+02    0.1174575317E+00    0.1777983044E+00
    0.4100000000E+02    0.1212014572E+00    0.1833542685E+00
    0.4300000000E+02    0.1248129279E+00    0.1887100894E+00
    0.4500000000E+02    0.1282990941E+00    0.1938772459E+00
    0.4700000000E+02    0.1316665788E+00    0.1988663367E+00
    0.4900000000E+02    0.1349215264E+00    0.2036871641E+00
    0.1000000000E+02    0.4165936317E-01    0.6394471961E-01
    0.3000000000E+02    0.9874737102E-01    0.1499589813E+00
    0.5000000000E+02    0.1365085989E+00    0.2060373428E+00
    0.7000000000E+02    0.1635349038E+00    0.2460914056E+00
    0.9000000000E+02    0.1838833621E+00    0.2764832658E+00
    0.1100000000E+03    0.1997554021E+00    0.3005538380E+00
    0.1300000000E+03    0.2124638620E+00    0.3202354111E+00
