     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.1000000000E+01    0.1259431904E-01    0.2092194284E-02
    0.3000000000E+01    0.3628589939E-01    0.6056672057E-02
    0.5000000000E+01    0.5817027038E-01    0.9755332190E-02
    0.7000000000E+01    0.7844511369E-01    0.1321681646E-01
    0.9000000000E+01    0.9728027112E-01    0.1646570650E-01
    0.1100000000E+02    0.1148224879E+00    0.1952322437E-01
    0.1300000000E+02    0.1311992163E+00    0.2240779233E-01
    0.1500000000E+02    0.1465216899E+00    0.2513548386E-01
    0.1700000000E+02    0.1608874276E+00    0.2772038984E-01
    0.1900000000E+02    0.1743822863E+00    0.3017491803E-01
    0.2100000000E+02    0.1870821559E+00    0.3251003954E-01
    0.2300000000E+02    0.1990543653E+00    0.3473549306E-01
    0.2500000000E+02    0.2103588584E+00    0.3685995503E-01
    0.2700000000E+02    0.2210491794E+00    0.3889118225E-01
    0.2900000000E+02    0.2311733056E+00    0.4083613193E-01
    0.3100000000E+02    0.2407743527E+00    0.4270106338E-01
    0.3300000000E+02    0.2498911753E+00    0.4449162444E-01
    0.3500000000E+02    0.2585588811E+00    0.4621292531E-01
    0.3700000000E+02    0.2668092718E+00    0.4786960183E-01
    0.3900000000E+02    0.2746712233E+00    0.4946587008E-01
    0.4100000000E+02    0.2821710143E+00    0.5100557341E-01
    0.4300000000E+02    0.2893326124E+00    0.5249222338E-01
    0.4500000000E+02    0.2961779219E+00    0.5392903530E-01
    0.4700000000E+02    0.3027270017E+00    0.5531895927E-01
    0.4900000000E+02    0.3089982552E+00    0.5666470744E-01
    0.1000000000E+02    0.1062046183E+00    0.1801717570E-01
    0.3000000000E+02    0.2360366922E+00    0.4177823353E-01
    0.5000000000E+02    0.3120350371E+00    0.5732180400E-01
    0.7000000000E+02    0.3616421889E+00    0.6865752225E-01
    0.9000000000E+02    0.3963834644E+00    0.7750464137E-01
    0.1100000000E+03    0.4219421477E+00    0.8473388565E-01
    0.1300000000E+03    0.4414420946E+00    0.9083842744E-01
    0.1500000000E+03    0.4567410971E+00    0.9612107951E-01
    0.1700000000E+03    0.4690122878E+00    0.1007794934E+00
    0.1900000000E+03    0.4790323104E+00    0.1049490165E+00
    0.2100000000E+03    0.4873353674E+00    0.1087259817E+00
    0.2300000000E+03    0.4943007002E+00    0.1121811669E+00
    0.2500000000E+03    0.5002047895E+00    0.1153679757E+00
    0.2700000000E+03    0.5052538182E+00    0.1183276224E+00
    0.2900000000E+03    0.5096045802E+00    0.1210925369E+00
    0.3100000000E+03    0.5133783605E+00    0.1236886702E+00
    0.3300000000E+03    0.5166703937E+00    0.1261370971E+00
    0.3500000000E+03    0.5195564598E+00    0.1284551568E+00
    0.3700000000E+03    0.5220975774E+00    0.1306572806E+00
    0.3900000000E+03    0.5243434051E+00    0.1327556046E+00
    0.4100000000E+03    0.5263347472E+00    0.1347604299E+00
    0.4300000000E+03    0.5281054261E+00    0.1366805741E+00
    0.4500000000E+03    0.5296837007E+00    0.1385236424E+00
    0.4700000000E+03    0.5310933539E+00    0.1402962402E+00
    0.4900000000E+03    0.5323545362E+00    0.1420041410E+00
    0.1000000000E+03    0.4100756792E+00    0.8128475128E-01
    0.3000000000E+03    0.5115571188E+00    0.1224102849E+00
    0.5000000000E+03    0.5329349198E+00    0.1428354404E+00
