     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.2300000000E+05    0.3347595565E+00    0.5280174939E+00
    0.2500000000E+05    0.3320236453E+00    0.5323528975E+00
    0.2700000000E+05    0.3295346913E+00    0.5362823201E+00
    0.2900000000E+05    0.3272559477E+00    0.5398682232E+00
    0.3100000000E+05    0.3251580624E+00    0.5431600989E+00
    0.3300000000E+05    0.3232172440E+00    0.5461977840E+00
    0.3500000000E+05    0.3214139595E+00    0.5490137848E+00
    0.3700000000E+05    0.3197319894E+00    0.5516349476E+00
    0.3900000000E+05    0.3181577292E+00    0.5540836815E+00
    0.4100000000E+05    0.3166796642E+00    0.5563788713E+00
    0.4300000000E+05    0.3152879688E+00    0.5585365678E+00
    0.4500000000E+05    0.3139741971E+00    0.5605705195E+00
    0.4700000000E+05    0.3127310398E+00    0.5624925854E+00
    0.4900000000E+05    0.3115521325E+00    0.5643130605E+00
    0.1000000000E+05    0.3638745339E+00    0.4805324225E+00
    0.3000000000E+05    0.3261859977E+00    0.5415482295E+00
    0.5000000000E+05    0.3109850038E+00    0.5651880558E+00
    0.7000000000E+05    0.3019666476E+00    0.5790388739E+00
    0.9000000000E+05    0.2957600177E+00    0.5885079340E+00
    0.1100000000E+06    0.2911273893E+00    0.5955453624E+00
    0.1300000000E+06    0.2874864068E+00    0.6010595357E+00
    0.1500000000E+06    0.2845202866E+00    0.6055413023E+00
    0.1700000000E+06    0.2820392217E+00    0.6092833449E+00
    0.1900000000E+06    0.2799213071E+00    0.6124729448E+00
    0.2100000000E+06    0.2780840287E+00    0.6152364924E+00
    0.2300000000E+06    0.2764691888E+00    0.6176629148E+00
    0.2500000000E+06    0.2750343557E+00    0.6198169159E+00
    0.2700000000E+06    0.2737477355E+00    0.6217468933E+00
    0.2900000000E+06    0.2725849530E+00    0.6234898955E+00
    0.3100000000E+06    0.2715269523E+00    0.6250748476E+00
    0.3300000000E+06    0.2705585836E+00    0.6265247182E+00
    0.3500000000E+06    0.2696676247E+00    0.6278580180E+00
    0.3700000000E+06    0.2688440880E+00    0.6290898592E+00
    0.3900000000E+06    0.2680797180E+00    0.6302327219E+00
    0.4100000000E+06    0.2673676213E+00    0.6312970193E+00
    0.4300000000E+06    0.2667019892E+00    0.6322915197E+00
    0.4500000000E+06    0.2660778862E+00    0.6332236681E+00
    0.4700000000E+06    0.2654910876E+00    0.6340998336E+00
    0.4900000000E+06    0.2649379520E+00    0.6349255025E+00
    0.1000000000E+06    0.2932921635E+00    0.5922599300E+00
    0.3000000000E+06    0.2720438802E+00    0.6243005728E+00
    0.5000000000E+06    0.2646730045E+00    0.6353209119E+00
    0.7000000000E+06    0.2605565135E+00    0.6414579984E+00
    0.9000000000E+06    0.2578240805E+00    0.6455253841E+00
    0.1100000000E+07    0.2558349647E+00    0.6484834094E+00
    0.1300000000E+07    0.2543006054E+00    0.6507636324E+00
    0.1500000000E+07    0.2530688946E+00    0.6525932017E+00
    0.1700000000E+07    0.2520508747E+00    0.6541048145E+00
    0.1900000000E+07    0.2511905144E+00    0.6553819806E+00
    0.2100000000E+07    0.2504504953E+00    0.6564802809E+00
    0.2300000000E+07    0.2498048551E+00    0.6574383609E+00
    0.2500000000E+07    0.2492348875E+00    0.6582840516E+00
    0.2700000000E+07    0.2487267207E+00    0.6590379828E+00
    0.2900000000E+07    0.2482698167E+00    0.6597158206E+00
    0.3100000000E+07    0.2478560047E+00    0.6603297081E+00
    0.3300000000E+07    0.2474788366E+00    0.6608892253E+00
    0.3500000000E+07    0.2471331455E+00    0.6614020470E+00
    0.3700000000E+07    0.2468147348E+00    0.6618744052E+00
    0.3900000000E+07    0.2465201554E+00    0.6623114208E+00
    0.4100000000E+07    0.2462465422E+00    0.6627173469E+00
    0.4300000000E+07    0.2459914926E+00    0.6630957494E+00
    0.4500000000E+07    0.2457529742E+00    0.6634496441E+00
    0.4700000000E+07    0.2455292548E+00    0.6637816013E+00
    0.4900000000E+07    0.2453188472E+00    0.6640938272E+00
    0.1000000000E+07    0.2567592315E+00    0.6471092162E+00
    0.3000000000E+07    0.2480579616E+00    0.6600301082E+00
    0.5000000000E+07    0.2452182268E+00    0.6642431468E+00
    0.7000000000E+07    0.2436681590E+00    0.6665444342E+00
    0.9000000000E+07    0.2426524914E+00    0.6680540368E+00
    0.1100000000E+08    0.2419193381E+00    0.6691452016E+00
    0.1300000000E+08    0.2413571401E+00    0.6699831699E+00
    0.1500000000E+08    0.2409077850E+00    0.6706539981E+00
    0.1700000000E+08    0.2405375929E+00    0.6712075557E+00
    0.1900000000E+08    0.2402255019E+00    0.6716750271E+00
    0.2100000000E+08    0.2399575672E+00    0.6720770590E+00
    0.2300000000E+08    0.2397241356E+00    0.6724279444E+00
    0.2500000000E+08    0.2395182814E+00    0.6727379385E+00
    0.2700000000E+08    0.2393348875E+00    0.6730146189E+00
    0.2900000000E+08    0.2391700797E+00    0.6732637236E+00
    0.3100000000E+08    0.2390208622E+00    0.6734896896E+00
    0.3300000000E+08    0.2388848774E+00    0.6736960096E+00
    0.3500000000E+08    0.2387602401E+00    0.6738854764E+00
    0.3700000000E+08    0.2386454226E+00    0.6740603539E+00
    0.3900000000E+08    0.2385391716E+00    0.6742224995E+00
    0.4100000000E+08    0.2384404479E+00    0.6743734535E+00
    0.4300000000E+08    0.2383483813E+00    0.6745145060E+00
    0.4500000000E+08    0.2382622371E+00    0.6746467464E+00
    0.4700000000E+08    0.2381813896E+00    0.6747711025E+00
    0.4900000000E+08    0.2381053025E+00    0.6748883700E+00
    0.1000000000E+08    0.2422593791E+00    0.6686389200E+00
    0.3000000000E+08    0.2390936822E+00    0.6733793618E+00
    0.5000000000E+08    0.2380688969E+00    0.6749445638E+00
    0.7000000000E+08    0.2375056636E+00    0.6758224966E+00
    0.9000000000E+08    0.2371325172E+00    0.6764161417E+00
    0.1100000000E+09    0.2368596330E+00    0.6768591496E+00
    0.1300000000E+09    0.2366473920E+00    0.6772106138E+00
    0.1500000000E+09    0.2364752048E+00    0.6775013226E+00
    0.1700000000E+09    0.2363311535E+00    0.6777491436E+00
    0.1900000000E+09    0.2362077900E+00    0.6779652734E+00
    0.2100000000E+09    0.2361001833E+00    0.6781571444E+00
    0.2300000000E+09    0.2360049191E+00    0.6783299174E+00
    0.2500000000E+09    0.2359195465E+00    0.6784873070E+00
    0.2700000000E+09    0.2358422534E+00    0.6786320679E+00
    0.2900000000E+09    0.2357716663E+00    0.6787662935E+00
    0.3100000000E+09    0.2357067221E+00    0.6788916088E+00
    0.3300000000E+09    0.2356465832E+00    0.6790092981E+00
    0.3500000000E+09    0.2355905789E+00    0.6791203926E+00
    0.3700000000E+09    0.2355381648E+00    0.6792257317E+00
    0.3900000000E+09    0.2354888938E+00    0.6793260067E+00
    0.4100000000E+09    0.2354423944E+00    0.6794217939E+00
    0.4300000000E+09    0.2353983551E+00    0.6795135777E+00
    0.4500000000E+09    0.2353565125E+00    0.6796017692E+00
    0.4700000000E+09    0.2353166418E+00    0.6796867200E+00
    0.4900000000E+09    0.2352785500E+00    0.6797687329E+00
    0.1000000000E+09    0.2369866624E+00    0.6766518247E+00
