     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)
    0.3500000000E+03    0.4702659626E+00    0.1911592314E+00
    0.3700000000E+03    0.4724064743E+00    0.1942730277E+00
    0.3900000000E+03    0.4742720807E+00    0.1972309764E+00
    0.4100000000E+03    0.4759014106E+00    0.2000487728E+00
    0.4300000000E+03    0.4773264665E+00    0.2027398376E+00
    0.4500000000E+03    0.4785739678E+00    0.2053157343E+00
    0.4700000000E+03    0.4796663823E+00    0.2077864958E+00
    0.4900000000E+03    0.4806227270E+00    0.2101608824E+00
    0.1000000000E+03    0.3705768360E+00    0.1224144227E+00
    0.3000000000E+03    0.4633761031E+00    0.1825625383E+00
    0.5000000000E+03    0.4810550293E+00    0.2113143764E+00
    0.7000000000E+03    0.4854529275E+00    0.2307826229E+00
    0.9000000000E+03    0.4856687170E+00    0.2456823290E+00
    0.1100000000E+04    0.4842445656E+00    0.2578247287E+00
    0.1300000000E+04    0.4821180916E+00    0.2681060559E+00
    0.1500000000E+04    0.4796934198E+00    0.2770390905E+00
    0.1700000000E+04    0.4771620678E+00    0.2849464043E+00
    0.1900000000E+04    0.4746200604E+00    0.2920449681E+00
    0.2100000000E+04    0.4721167970E+00    0.2984881810E+00
    0.2300000000E+04    0.4696775159E+00    0.3043887618E+00
    0.2500000000E+04    0.4673144004E+00    0.3098321225E+00
    0.2700000000E+04    0.4650323845E+00    0.3148846277E+00
    0.2900000000E+04    0.4628323229E+00    0.3195989290E+00
    0.3100000000E+04    0.4607127806E+00    0.3240175412E+00
    0.3300000000E+04    0.4586710678E+00    0.3281753158E+00
    0.3500000000E+04    0.4567038499E+00    0.3321011979E+00
    0.3700000000E+04    0.4548075095E+00    0.3358195035E+00
    0.3900000000E+04    0.4529783618E+00    0.3393508666E+00
    0.4100000000E+04    0.4512127810E+00    0.3427129541E+00
    0.4300000000E+04    0.4495072722E+00    0.3459210144E+00
    0.4500000000E+04    0.4478585108E+00    0.3489883033E+00
    0.4700000000E+04    0.4462633594E+00    0.3519264203E+00
    0.4900000000E+04    0.4447188742E+00    0.3547455754E+00
    0.1000000000E+04    0.4850841386E+00    0.2520296182E+00
    0.3000000000E+04    0.4617626342E+00    0.3218428618E+00
    0.5000000000E+04    0.4439647636E+00    0.3561134069E+00
    0.7000000000E+04    0.4309675102E+00    0.3789594850E+00
    0.9000000000E+04    0.4208547895E+00    0.3960198765E+00
    0.1100000000E+05    0.4126295063E+00    0.4095706861E+00
    0.1300000000E+05    0.4057276889E+00    0.4207651122E+00
    0.1500000000E+05    0.3998023358E+00    0.4302695519E+00
    0.1700000000E+05    0.3946255515E+00    0.4385041442E+00
    0.1900000000E+05    0.3900399308E+00    0.4457508209E+00
    0.2100000000E+05    0.3859323500E+00    0.4522078843E+00
    0.2300000000E+05    0.3822188642E+00    0.4580200479E+00
    0.2500000000E+05    0.3788355192E+00    0.4632960979E+00
    0.2700000000E+05    0.3757325059E+00    0.4681198353E+00
    0.2900000000E+05    0.3728703005E+00    0.4725571503E+00
    0.3100000000E+05    0.3702170329E+00    0.4766607615E+00
    0.3300000000E+05    0.3677466442E+00    0.4804734875E+00
    0.3500000000E+05    0.3654375647E+00    0.4840305641E+00
    0.3700000000E+05    0.3632717471E+00    0.4873613226E+00
    0.3900000000E+05    0.3612339452E+00    0.4904904295E+00
    0.4100000000E+05    0.3593111677E+00    0.4934388181E+00
    0.4300000000E+05    0.3574922584E+00    0.4962243991E+00
    0.4500000000E+05    0.3557675694E+00    0.4988626109E+00
    0.4700000000E+05    0.3541287036E+00    0.5013668501E+00
    0.4900000000E+05    0.3525683094E+00    0.5037488130E+00
    0.1000000000E+05    0.4165482412E+00    0.4031461063E+00
    0.3000000000E+05    0.3715192968E+00    0.4746477916E+00
    0.5000000000E+05    0.3518154865E+00    0.5048971994E+00
    0.7000000000E+05    0.3396497018E+00    0.5233880215E+00
    0.9000000000E+05    0.3310563954E+00    0.5363808547E+00
    0.1100000000E+06    0.3245196119E+00    0.5462315192E+00
    0.1300000000E+06    0.3193058646E+00    0.5540700902E+00
    0.1500000000E+06    0.3150075580E+00    0.5605210316E+00
    0.1700000000E+06    0.3113762505E+00    0.5659634468E+00
    0.1900000000E+06    0.3082500873E+00    0.5706435628E+00
    0.2100000000E+06    0.3055181743E+00    0.5747296738E+00
    0.2300000000E+06    0.3031014687E+00    0.5783415009E+00
    0.2500000000E+06    0.3009418035E+00    0.5815670010E+00
    0.2700000000E+06    0.2989952333E+00    0.5844725335E+00
    0.2900000000E+06    0.2972278155E+00    0.5871092916E+00
    0.3100000000E+06    0.2956128357E+00    0.5895175241E+00
    0.3300000000E+06    0.2941289248E+00    0.5917293967E+00
    0.3500000000E+06    0.2927587459E+00    0.5937709839E+00
    0.3700000000E+06    0.2914880579E+00    0.5956636885E+00
    0.3900000000E+06    0.2903050325E+00    0.5974252748E+00
    0.4100000000E+06    0.2891997491E+00    0.5990706334E+00
    0.4300000000E+06    0.2881638127E+00    0.6006123577E+00
    0.4500000000E+06    0.2871900626E+00    0.6020611840E+00
    0.4700000000E+06    0.2862723465E+00    0.6034263324E+00
    0.4900000000E+06    0.2854053433E+00    0.6047157736E+00
    0.1000000000E+06    0.3275875038E+00    0.5416116472E+00
    0.3000000000E+06    0.2964027141E+00    0.5883398004E+00
    0.5000000000E+06    0.2849893885E+00    0.6053343062E+00
    0.7000000000E+06    0.2784704860E+00    0.6150205533E+00
    0.9000000000E+06    0.2740840211E+00    0.6215308160E+00
    0.1100000000E+07    0.2708603878E+00    0.6263117209E+00
    0.1300000000E+07    0.2683559694E+00    0.6300240578E+00
    0.1500000000E+07    0.2663342193E+00    0.6330197857E+00
    0.1700000000E+07    0.2646555554E+00    0.6355064188E+00
    0.1900000000E+07    0.2632314217E+00    0.6376155284E+00
    0.2100000000E+07    0.2620024810E+00    0.6394352284E+00
    0.2300000000E+07    0.2609272397E+00    0.6410271095E+00
    0.2500000000E+07    0.2599756680E+00    0.6424357302E+00
    0.2700000000E+07    0.2591254095E+00    0.6436942526E+00
    0.2900000000E+07    0.2583594222E+00    0.6448279495E+00
    0.3100000000E+07    0.2576644509E+00    0.6458564728E+00
    0.3300000000E+07    0.2570300059E+00    0.6467953711E+00
    0.3500000000E+07    0.2564476600E+00    0.6476571338E+00
    0.3700000000E+07    0.2559105527E+00    0.6484519262E+00
    0.3900000000E+07    0.2554130334E+00    0.6491881202E+00
    0.4100000000E+07    0.2549503988E+00    0.6498726825E+00
    0.4300000000E+07    0.2545186977E+00    0.6505114656E+00
    0.4500000000E+07    0.2541145821E+00    0.6511094276E+00
    0.4700000000E+07    0.2537351936E+00    0.6516708011E+00
    0.4900000000E+07    0.2533780747E+00    0.6521992251E+00
    0.1000000000E+07    0.2723615068E+00    0.6240857976E+00
    0.3000000000E+07    0.2580037705E+00    0.6453543039E+00
    0.5000000000E+07    0.2532071904E+00    0.6524520817E+00
    0.7000000000E+07    0.2505663149E+00    0.6563601319E+00
    0.9000000000E+07    0.2488276579E+00    0.6589339114E+00
    0.1100000000E+08    0.2475688521E+00    0.6607982292E+00
    0.1300000000E+08    0.2466016317E+00    0.6622314909E+00
    0.1500000000E+08    0.2458274806E+00    0.6633793496E+00
    0.1700000000E+08    0.2451891040E+00    0.6643265019E+00
    0.1900000000E+08    0.2446505741E+00    0.6651260535E+00
    0.2100000000E+08    0.2441880498E+00    0.6658132423E+00
    0.2300000000E+08    0.2437849959E+00    0.6664125073E+00
    0.2500000000E+08    0.2434295299E+00    0.6669414100E+00
    0.2700000000E+08    0.2431128605E+00    0.6674129435E+00
    0.2900000000E+08    0.2428283231E+00    0.6678369583E+00
    0.3100000000E+08    0.2425707590E+00    0.6682210784E+00
    0.3300000000E+08    0.2423361042E+00    0.6685713110E+00
    0.3500000000E+08    0.2421211066E+00    0.6688924629E+00
    0.3700000000E+08    0.2419231284E+00    0.6691884329E+00
    0.3900000000E+08    0.2417400043E+00    0.6694624219E+00
    0.4100000000E+08    0.2415699376E+00    0.6697170860E+00
    0.4300000000E+08    0.2414114232E+00    0.6699546502E+00
    0.4500000000E+08    0.2412631891E+00    0.6701769951E+00
    0.4700000000E+08    0.2411241522E+00    0.6703857222E+00
    0.4900000000E+08    0.2409933832E+00    0.6705822056E+00
    0.1000000000E+08    0.2481530675E+00    0.6599328744E+00
    0.3000000000E+08    0.2426964452E+00    0.6680335975E+00
    0.5000000000E+08    0.2409308442E+00    0.6706762330E+00
    0.7000000000E+08    0.2399666414E+00    0.6721321035E+00
    0.9000000000E+08    0.2393330025E+00    0.6730976029E+00
    0.1100000000E+09    0.2388737283E+00    0.6738039607E+00
    0.1300000000E+09    0.2385198454E+00    0.6743533794E+00
    0.1500000000E+09    0.2382354936E+00    0.6747990503E+00
    0.1700000000E+09    0.2379999156E+00    0.6751717947E+00
    0.1900000000E+09    0.2378001418E+00    0.6754908914E+00
    0.2100000000E+09    0.2376275904E+00    0.6757691117E+00
    0.2300000000E+09    0.2374763223E+00    0.6760153037E+00
    0.2500000000E+09    0.2373420776E+00    0.6762358215E+00
    0.2700000000E+09    0.2372217088E+00    0.6764353651E+00
    0.2900000000E+09    0.2371128329E+00    0.6766174979E+00
    0.3100000000E+09    0.2370136069E+00    0.6767849784E+00
    0.3300000000E+09    0.2369225799E+00    0.6769399813E+00
    0.3500000000E+09    0.2368385918E+00    0.6770842475E+00
    0.3700000000E+09    0.2367607018E+00    0.6772191906E+00
    0.3900000000E+09    0.2366881379E+00    0.6773459718E+00
    0.4100000000E+09    0.2366202599E+00    0.6774655558E+00
    0.4300000000E+09    0.2365565312E+00    0.6775787516E+00
    0.4500000000E+09    0.2364964987E+00    0.6776862437E+00
    0.4700000000E+09    0.2364397762E+00    0.6777886159E+00
    0.4900000000E+09    0.2363860326E+00    0.6778863697E+00
    0.1000000000E+09    0.2390870007E+00    0.6734751294E+00
