     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.4862186433E-02    0.5753688300E-03
    0.3000000000E+01    0.1435643733E-01    0.1698935031E-02
    0.5000000000E+01    0.2355577075E-01    0.2787678063E-02
    0.7000000000E+01    0.3247371588E-01    0.3843194233E-02
    0.9000000000E+01    0.4112298687E-01    0.4866983717E-02
    0.1100000000E+02    0.4951554331E-01    0.5860457693E-02
    0.1300000000E+02    0.5766264538E-01    0.6824944842E-02
    0.1500000000E+02    0.6557490422E-01    0.7761697292E-02
    0.1700000000E+02    0.7326232808E-01    0.8671896053E-02
    0.1900000000E+02    0.8073436449E-01    0.9556655999E-02
    0.2100000000E+02    0.8799993900E-01    0.1041703043E-01
    0.2300000000E+02    0.9506749073E-01    0.1125401527E-01
    0.2500000000E+02    0.1019450051E+00    0.1206855291E-01
    0.2700000000E+02    0.1086400439E+00    0.1286153578E-01
    0.2900000000E+02    0.1151597729E+00    0.1363380960E-01
    0.3100000000E+02    0.1215109876E+00    0.1438617639E-01
    0.3300000000E+02    0.1277001369E+00    0.1511939729E-01
    0.3500000000E+02    0.1337333445E+00    0.1583419509E-01
    0.3700000000E+02    0.1396164298E+00    0.1653125664E-01
    0.3900000000E+02    0.1453549260E+00    0.1721123507E-01
    0.4100000000E+02    0.1509540977E+00    0.1787475179E-01
    0.4300000000E+02    0.1564189569E+00    0.1852239845E-01
    0.4500000000E+02    0.1617542784E+00    0.1915473864E-01
    0.4700000000E+02    0.1669646130E+00    0.1977230958E-01
    0.4900000000E+02    0.1720543010E+00    0.2037562364E-01
    0.5100000000E+02    0.1770274839E+00    0.2096516973E-01
    0.5300000000E+02    0.1818881158E+00    0.2154141467E-01
    0.5500000000E+02    0.1866399742E+00    0.2210480439E-01
    0.5700000000E+02    0.1912866690E+00    0.2265576509E-01
    0.5900000000E+02    0.1958316523E+00    0.2319470434E-01
    0.6100000000E+02    0.2002782269E+00    0.2372201207E-01
    0.6300000000E+02    0.2046295539E+00    0.2423806153E-01
    0.6500000000E+02    0.2088886605E+00    0.2474321013E-01
    0.6700000000E+02    0.2130584472E+00    0.2523780035E-01
    0.6900000000E+02    0.2171416938E+00    0.2572216042E-01
    0.7100000000E+02    0.2211410661E+00    0.2619660513E-01
    0.7300000000E+02    0.2250591217E+00    0.2666143645E-01
    0.7500000000E+02    0.2288983149E+00    0.2711694424E-01
    0.7700000000E+02    0.2326610025E+00    0.2756340680E-01
    0.7900000000E+02    0.2363494482E+00    0.2800109144E-01
    0.8100000000E+02    0.2399658274E+00    0.2843025506E-01
    0.8300000000E+02    0.2435122311E+00    0.2885114462E-01
