     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.2190836396E-02    0.1284389243E-02
    0.3000000000E+01    0.6505898178E-02    0.3814203022E-02
    0.5000000000E+01    0.1073437180E-01    0.6293365322E-02
    0.7000000000E+01    0.1487883627E-01    0.8723383662E-02
    0.9000000000E+01    0.1894176918E-01    0.1110570631E-01
    0.1100000000E+02    0.2292555168E-01    0.1344172517E-01
    0.1300000000E+02    0.2683247307E-01    0.1573277848E-01
    0.1500000000E+02    0.3066473525E-01    0.1798015342E-01
    0.1700000000E+02    0.3442445681E-01    0.2018508846E-01
    0.1900000000E+02    0.3811367694E-01    0.2234877571E-01
    0.2100000000E+02    0.4173435913E-01    0.2447236299E-01
    0.2300000000E+02    0.4528839463E-01    0.2655695597E-01
    0.2500000000E+02    0.4877760575E-01    0.2860361998E-01
    0.2700000000E+02    0.5220374898E-01    0.3061338191E-01
    0.2900000000E+02    0.5556851793E-01    0.3258723191E-01
    0.3100000000E+02    0.5887354610E-01    0.3452612499E-01
    0.3300000000E+02    0.6212040956E-01    0.3643098260E-01
    0.3500000000E+02    0.6531062943E-01    0.3830269407E-01
    0.3700000000E+02    0.6844567424E-01    0.4014211802E-01
    0.3900000000E+02    0.7152696222E-01    0.4195008364E-01
    0.4100000000E+02    0.7455586340E-01    0.4372739198E-01
    0.4300000000E+02    0.7753370165E-01    0.4547481711E-01
    0.4500000000E+02    0.8046175664E-01    0.4719310724E-01
    0.4700000000E+02    0.8334126561E-01    0.4888298582E-01
    0.4900000000E+02    0.8617342517E-01    0.5054515251E-01
    0.5100000000E+02    0.8895939291E-01    0.5218028420E-01
    0.5300000000E+02    0.9170028900E-01    0.5378903591E-01
    0.5500000000E+02    0.9439719770E-01    0.5537204166E-01
    0.5700000000E+02    0.9705116877E-01    0.5692991528E-01
    0.5900000000E+02    0.9966321883E-01    0.5846325128E-01
    0.6100000000E+02    0.1022343327E+00    0.5997262553E-01
    0.6300000000E+02    0.1047654645E+00    0.6145859602E-01
    0.6500000000E+02    0.1072575390E+00    0.6292170356E-01
    0.6700000000E+02    0.1097114527E+00    0.6436247239E-01
    0.6900000000E+02    0.1121280749E+00    0.6578141086E-01
    0.7100000000E+02    0.1145082485E+00    0.6717901201E-01
    0.7300000000E+02    0.1168527915E+00    0.6855575413E-01
    0.7500000000E+02    0.1191624974E+00    0.6991210131E-01
    0.7700000000E+02    0.1214381363E+00    0.7124850399E-01
    0.7900000000E+02    0.1236804559E+00    0.7256539942E-01
    0.8100000000E+02    0.1258901820E+00    0.7386321216E-01
    0.8300000000E+02    0.1280680198E+00    0.7514235455E-01
    0.8500000000E+02    0.1302146539E+00    0.7640322712E-01
    0.8700000000E+02    0.1323307498E+00    0.7764621901E-01
    0.8900000000E+02    0.1344169539E+00    0.7887170840E-01
    0.9100000000E+02    0.1364738948E+00    0.8008006288E-01
    0.9300000000E+02    0.1385021833E+00    0.8127163979E-01
    0.9500000000E+02    0.1405024136E+00    0.8244678662E-01
    0.9700000000E+02    0.1424751634E+00    0.8360584132E-01
    0.9900000000E+02    0.1444209947E+00    0.8474913263E-01
    0.1000000000E+02    0.2094340905E-01    0.1227941884E-01
    0.3000000000E+02    0.5722839979E-01    0.3356098970E-01
    0.5000000000E+02    0.8757211214E-01    0.5136605629E-01
