     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.2754520967E-02    0.1134778808E-02
    0.3000000000E+01    0.8169931807E-02    0.3365848520E-02
    0.5000000000E+01    0.1346399642E-01    0.5547036711E-02
    0.7000000000E+01    0.1864074650E-01    0.7679999454E-02
    0.9000000000E+01    0.2370403714E-01    0.9766320300E-02
    0.1100000000E+02    0.2865755635E-01    0.1180751420E-01
    0.1300000000E+02    0.3350483405E-01    0.1380503118E-01
    0.1500000000E+02    0.3824925041E-01    0.1576025979E-01
    0.1700000000E+02    0.4289404374E-01    0.1767453031E-01
    0.1900000000E+02    0.4744231786E-01    0.1954911781E-01
    0.2100000000E+02    0.5189704896E-01    0.2138524495E-01
    0.2300000000E+02    0.5626109217E-01    0.2318408465E-01
    0.2500000000E+02    0.6053718757E-01    0.2494676262E-01
    0.2700000000E+02    0.6472796599E-01    0.2667435968E-01
    0.2900000000E+02    0.6883595437E-01    0.2836791401E-01
    0.3100000000E+02    0.7286358085E-01    0.3002842320E-01
    0.3300000000E+02    0.7681317956E-01    0.3165684621E-01
    0.3500000000E+02    0.8068699508E-01    0.3325410528E-01
    0.3700000000E+02    0.8448718675E-01    0.3482108761E-01
    0.3900000000E+02    0.8821583267E-01    0.3635864701E-01
    0.4100000000E+02    0.9187493343E-01    0.3786760552E-01
    0.4300000000E+02    0.9546641577E-01    0.3934875479E-01
    0.4500000000E+02    0.9899213589E-01    0.4080285754E-01
    0.4700000000E+02    0.1024538827E+00    0.4223064882E-01
    0.4900000000E+02    0.1058533808E+00    0.4363283729E-01
    0.5100000000E+02    0.1091922933E+00    0.4501010638E-01
    0.5300000000E+02    0.1124722248E+00    0.4636311539E-01
    0.5500000000E+02    0.1156947234E+00    0.4769250057E-01
    0.5700000000E+02    0.1188612839E+00    0.4899887610E-01
    0.5900000000E+02    0.1219733493E+00    0.5028283505E-01
    0.6100000000E+02    0.1250323137E+00    0.5154495027E-01
    0.6300000000E+02    0.1280395239E+00    0.5278577526E-01
    0.6500000000E+02    0.1309962816E+00    0.5400584495E-01
    0.6700000000E+02    0.1339038451E+00    0.5520567652E-01
    0.6900000000E+02    0.1367634314E+00    0.5638577008E-01
    0.7100000000E+02    0.1395762175E+00    0.5754660940E-01
    0.7300000000E+02    0.1423433424E+00    0.5868866257E-01
    0.7500000000E+02    0.1450659083E+00    0.5981238260E-01
    0.7700000000E+02    0.1477449822E+00    0.6091820807E-01
    0.7900000000E+02    0.1503815975E+00    0.6200656368E-01
    0.8100000000E+02    0.1529767549E+00    0.6307786076E-01
    0.8300000000E+02    0.1555314241E+00    0.6413249784E-01
    0.8500000000E+02    0.1580465446E+00    0.6517086115E-01
    0.8700000000E+02    0.1605230272E+00    0.6619332503E-01
    0.8900000000E+02    0.1629617548E+00    0.6720025245E-01
    0.9100000000E+02    0.1653635839E+00    0.6819199539E-01
    0.9300000000E+02    0.1677293450E+00    0.6916889528E-01
    0.9500000000E+02    0.1700598440E+00    0.7013128341E-01
    0.9700000000E+02    0.1723558628E+00    0.7107948124E-01
    0.9900000000E+02    0.1746181607E+00    0.7201380083E-01
    0.1000000000E+02    0.2619429395E-01    0.1079246601E-01
    0.3000000000E+02    0.7085966482E-01    0.2920223843E-01
    0.5000000000E+02    0.1075303086E+00    0.4432454500E-01
    0.7000000000E+02    0.1381756024E+00    0.5696856691E-01
    0.9000000000E+02    0.1641672292E+00    0.6769800039E-01
    0.1100000000E+03    0.1864899249E+00    0.7691759427E-01
    0.1300000000E+03    0.2058689300E+00    0.8492548976E-01
    0.1500000000E+03    0.2228501793E+00    0.9194615530E-01
    0.1700000000E+03    0.2378524876E+00    0.9815182151E-01
    0.1900000000E+03    0.2512025116E+00    0.1036768436E+00
    0.2100000000E+03    0.2631587757E+00    0.1086275716E+00
    0.2300000000E+03    0.2739285534E+00    0.1130892872E+00
    0.2500000000E+03    0.2836799674E+00    0.1171311751E+00
    0.2700000000E+03    0.2925508158E+00    0.1208099509E+00
    0.2900000000E+03    0.3006551133E+00    0.1241725494E+00
    0.3100000000E+03    0.3080880104E+00    0.1272581463E+00
    0.3300000000E+03    0.3149295386E+00    0.1300996982E+00
    0.3500000000E+03    0.3212474994E+00    0.1327251300E+00
    0.3700000000E+03    0.3270997133E+00    0.1351582602E+00
    0.3900000000E+03    0.3325357916E+00    0.1374195289E+00
    0.4100000000E+03    0.3375985430E+00    0.1395265764E+00
    0.4300000000E+03    0.3423251011E+00    0.1414947073E+00
    0.4500000000E+03    0.3467478339E+00    0.1433372640E+00
    0.4700000000E+03    0.3508950852E+00    0.1450659324E+00
    0.4900000000E+03    0.3547917803E+00    0.1466909905E+00
    0.5100000000E+03    0.3584599270E+00    0.1482215150E+00
    0.5300000000E+03    0.3619190297E+00    0.1496655512E+00
    0.5500000000E+03    0.3651864356E+00    0.1510302562E+00
    0.5700000000E+03    0.3682776251E+00    0.1523220177E+00
    0.5900000000E+03    0.3712064559E+00    0.1535465548E+00
