     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.2895333953E-02    0.1097404843E-02
    0.3000000000E+01    0.8584993505E-02    0.3254014416E-02
    0.5000000000E+01    0.1414384408E-01    0.5361152574E-02
    0.7000000000E+01    0.1957634370E-01    0.7420504068E-02
    0.9000000000E+01    0.2488675012E-01    0.9433677994E-02
    0.1100000000E+02    0.3007913190E-01    0.1140221198E-01
    0.1300000000E+02    0.3515737888E-01    0.1332757613E-01
    0.1500000000E+02    0.4012521181E-01    0.1521117667E-01
    0.1700000000E+02    0.4498619148E-01    0.1705435939E-01
    0.1900000000E+02    0.4974372721E-01    0.1885841287E-01
    0.2100000000E+02    0.5440108481E-01    0.2062457144E-01
    0.2300000000E+02    0.5896139409E-01    0.2235401809E-01
    0.2500000000E+02    0.6342765582E-01    0.2404788701E-01
    0.2700000000E+02    0.6780274834E-01    0.2570726618E-01
    0.2900000000E+02    0.7208943373E-01    0.2733319962E-01
    0.3100000000E+02    0.7629036364E-01    0.2892668964E-01
    0.3300000000E+02    0.8040808470E-01    0.3048869887E-01
    0.3500000000E+02    0.8444504375E-01    0.3202015223E-01
    0.3700000000E+02    0.8840359260E-01    0.3352193875E-01
    0.3900000000E+02    0.9228599267E-01    0.3499491327E-01
    0.4100000000E+02    0.9609441922E-01    0.3643989812E-01
    0.4300000000E+02    0.9983096547E-01    0.3785768460E-01
    0.4500000000E+02    0.1034976464E+00    0.3924903447E-01
    0.4700000000E+02    0.1070964024E+00    0.4061468126E-01
    0.4900000000E+02    0.1106291027E+00    0.4195533165E-01
    0.5100000000E+02    0.1140975485E+00    0.4327166660E-01
    0.5300000000E+02    0.1175034762E+00    0.4456434259E-01
    0.5500000000E+02    0.1208485601E+00    0.4583399263E-01
    0.5700000000E+02    0.1241344153E+00    0.4708122736E-01
    0.5900000000E+02    0.1273626003E+00    0.4830663602E-01
    0.6100000000E+02    0.1305346194E+00    0.4951078736E-01
    0.6300000000E+02    0.1336519248E+00    0.5069423051E-01
    0.6500000000E+02    0.1367159195E+00    0.5185749588E-01
    0.6700000000E+02    0.1397279585E+00    0.5300109590E-01
    0.6900000000E+02    0.1426893516E+00    0.5412552576E-01
    0.7100000000E+02    0.1456013649E+00    0.5523126420E-01
    0.7300000000E+02    0.1484652224E+00    0.5631877411E-01
    0.7500000000E+02    0.1512821082E+00    0.5738850325E-01
    0.7700000000E+02    0.1540531679E+00    0.5844088478E-01
    0.7900000000E+02    0.1567795102E+00    0.5947633795E-01
    0.8100000000E+02    0.1594622081E+00    0.6049526856E-01
    0.8300000000E+02    0.1621023008E+00    0.6149806958E-01
    0.8500000000E+02    0.1647007946E+00    0.6248512157E-01
    0.8700000000E+02    0.1672586644E+00    0.6345679323E-01
    0.8900000000E+02    0.1697768550E+00    0.6441344184E-01
    0.9100000000E+02    0.1722562819E+00    0.6535541368E-01
    0.9300000000E+02    0.1746978329E+00    0.6628304448E-01
