     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5352582242E-02    0.4452086923E-03
    0.3000000000E+01    0.1578789690E-01    0.1313230471E-02
    0.5000000000E+01    0.2587827637E-01    0.2152624190E-02
    0.7000000000E+01    0.3564054328E-01    0.2964785010E-02
    0.9000000000E+01    0.4509044384E-01    0.3751018858E-02
    0.1100000000E+02    0.5424273259E-01    0.4512549445E-02
    0.1300000000E+02    0.6311124927E-01    0.5250524640E-02
    0.1500000000E+02    0.7170898866E-01    0.5966022256E-02
    0.1700000000E+02    0.8004816401E-01    0.6660055315E-02
    0.1900000000E+02    0.8814026503E-01    0.7333576844E-02
    0.2100000000E+02    0.9599611060E-01    0.7987484255E-02
    0.2300000000E+02    0.1036258971E+00    0.8622623340E-02
    0.2500000000E+02    0.1110392424E+00    0.9239791933E-02
    0.2700000000E+02    0.1182452265E+00    0.9839743265E-02
    0.2900000000E+02    0.1252524286E+00    0.1042318903E-01
    0.3100000000E+02    0.1320689610E+00    0.1099080222E-01
    0.3300000000E+02    0.1387025004E+00    0.1154321972E-01
    0.3500000000E+02    0.1451603171E+00    0.1208104467E-01
    0.3700000000E+02    0.1514493012E+00    0.1260484873E-01
    0.3900000000E+02    0.1575759873E+00    0.1311517405E-01
    0.4100000000E+02    0.1635465769E+00    0.1361253517E-01
    0.4300000000E+02    0.1693669598E+00    0.1409742077E-01
    0.4500000000E+02    0.1750427331E+00    0.1457029527E-01
    0.4700000000E+02    0.1805792190E+00    0.1503160028E-01
    0.4900000000E+02    0.1859814820E+00    0.1548175606E-01
    0.5100000000E+02    0.1912543439E+00    0.1592116270E-01
    0.5300000000E+02    0.1964023984E+00    0.1635020139E-01
    0.5500000000E+02    0.2014300241E+00    0.1676923551E-01
    0.5700000000E+02    0.2063413973E+00    0.1717861163E-01
    0.5900000000E+02    0.2111405034E+00    0.1757866049E-01
    0.6100000000E+02    0.2158311477E+00    0.1796969788E-01
    0.6300000000E+02    0.2204169654E+00    0.1835202552E-01
    0.6500000000E+02    0.2249014311E+00    0.1872593177E-01
    0.6700000000E+02    0.2292878675E+00    0.1909169241E-01
    0.6900000000E+02    0.2335794537E+00    0.1944957130E-01
    0.7100000000E+02    0.2377792327E+00    0.1979982101E-01
    0.7300000000E+02    0.2418901187E+00    0.2014268343E-01
    0.7500000000E+02    0.2459149042E+00    0.2047839035E-01
    0.7700000000E+02    0.2498562654E+00    0.2080716392E-01
    0.7900000000E+02    0.2537167691E+00    0.2112921721E-01
    0.8100000000E+02    0.2574988778E+00    0.2144475464E-01
    0.8300000000E+02    0.2612049551E+00    0.2175397241E-01
    0.8500000000E+02    0.2648372703E+00    0.2205705891E-01
    0.8700000000E+02    0.2683980034E+00    0.2235419513E-01
    0.8900000000E+02    0.2718892495E+00    0.2264555500E-01
    0.9100000000E+02    0.2753130225E+00    0.2293130572E-01
    0.9300000000E+02    0.2786712594E+00    0.2321160810E-01
    0.9500000000E+02    0.2819658236E+00    0.2348661686E-01
    0.9700000000E+02    0.2851985086E+00    0.2375648091E-01
    0.9900000000E+02    0.2883710412E+00    0.2402134363E-01
    0.1000000000E+02    0.4970290411E-01    0.4134798611E-02
    0.3000000000E+02    0.1286840388E+00    0.1070893408E-01
    0.5000000000E+02    0.1886337958E+00    0.1570277876E-01
    0.7000000000E+02    0.2356906340E+00    0.1962563444E-01
    0.9000000000E+02    0.2736094473E+00    0.2278912131E-01
    0.1100000000E+03    0.3048161077E+00    0.2539461528E-01
    0.1300000000E+03    0.3309476575E+00    0.2757804502E-01
    0.1500000000E+03    0.3531488337E+00    0.2943448591E-01
    0.1700000000E+03    0.3722441872E+00    0.3103243800E-01
    0.1900000000E+03    0.3888427111E+00    0.3242250669E-01
    0.2100000000E+03    0.4034039583E+00    0.3364288913E-01
    0.2300000000E+03    0.4162812299E+00    0.3472295847E-01
    0.2500000000E+03    0.4277506039E+00    0.3568567351E-01
    0.2700000000E+03    0.4380309410E+00    0.3654923942E-01
    0.2900000000E+03    0.4472979763E+00    0.3732827787E-01
    0.3100000000E+03    0.4556944430E+00    0.3803466768E-01
    0.3300000000E+03    0.4633374714E+00    0.3867815939E-01
    0.3500000000E+03    0.4703240831E+00    0.3926683163E-01
    0.3700000000E+03    0.4767353286E+00    0.3980743489E-01
    0.3900000000E+03    0.4826394437E+00    0.4030565380E-01
    0.4100000000E+03    0.4880942853E+00    0.4076630960E-01
    0.4300000000E+03    0.4931492331E+00    0.4119351810E-01
    0.4500000000E+03    0.4978466865E+00    0.4159081426E-01
    0.4700000000E+03    0.5022232565E+00    0.4196125118E-01
    0.4900000000E+03    0.5063107203E+00    0.4230747956E-01
    0.5100000000E+03    0.5101367942E+00    0.4263181190E-01
    0.5300000000E+03    0.5137257614E+00    0.4293627483E-01
    0.5500000000E+03    0.5170989882E+00    0.4322265197E-01
    0.5700000000E+03    0.5202753490E+00    0.4349251929E-01
    0.5900000000E+03    0.5232715789E+00    0.4374727454E-01
    0.6100000000E+03    0.5261025691E+00    0.4398816174E-01
    0.6300000000E+03    0.5287816135E+00    0.4421629177E-01
    0.6500000000E+03    0.5313206173E+00    0.4443265972E-01
    0.6700000000E+03    0.5337302741E+00    0.4463815963E-01
    0.6900000000E+03    0.5360202158E+00    0.4483359698E-01
