     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.3036103717E-02    0.1060042324E-02
    0.3000000000E+01    0.8999677553E-02    0.3142281843E-02
    0.5000000000E+01    0.1482267295E-01    0.5175546388E-02
    0.7000000000E+01    0.2051000092E-01    0.7161545588E-02
    0.9000000000E+01    0.2606634634E-01    0.9101910396E-02
    0.1100000000E+02    0.3149618089E-01    0.1099819756E-01
    0.1300000000E+02    0.3680377501E-01    0.1285189379E-01
    0.1500000000E+02    0.4199320907E-01    0.1466441967E-01
    0.1700000000E+02    0.4706838388E-01    0.1643713328E-01
    0.1900000000E+02    0.5203303043E-01    0.1817133360E-01
    0.2100000000E+02    0.5689071902E-01    0.1986826370E-01
    0.2300000000E+02    0.6164486783E-01    0.2152911369E-01
    0.2500000000E+02    0.6629875097E-01    0.2315502354E-01
    0.2700000000E+02    0.7085550593E-01    0.2474708569E-01
    0.2900000000E+02    0.7531814066E-01    0.2630634748E-01
    0.3100000000E+02    0.7968954021E-01    0.2783381348E-01
    0.3300000000E+02    0.8397247290E-01    0.2933044764E-01
    0.3500000000E+02    0.8816959621E-01    0.3079717530E-01
    0.3700000000E+02    0.9228346222E-01    0.3223488515E-01
    0.3900000000E+02    0.9631652284E-01    0.3364443100E-01
    0.4100000000E+02    0.1002711346E+00    0.3502663347E-01
    0.4300000000E+02    0.1041495634E+00    0.3638228161E-01
    0.4500000000E+02    0.1079539886E+00    0.3771213436E-01
    0.4700000000E+02    0.1116865072E+00    0.3901692205E-01
    0.4900000000E+02    0.1153491379E+00    0.4029734764E-01
    0.5100000000E+02    0.1189438245E+00    0.4155408807E-01
    0.5300000000E+02    0.1224724391E+00    0.4278779540E-01
    0.5500000000E+02    0.1259367861E+00    0.4399909799E-01
    0.5700000000E+02    0.1293386045E+00    0.4518860151E-01
    0.5900000000E+02    0.1326795712E+00    0.4635689002E-01
    0.6100000000E+02    0.1359613036E+00    0.4750452687E-01
    0.6300000000E+02    0.1391853626E+00    0.4863205564E-01
    0.6500000000E+02    0.1423532543E+00    0.4974000098E-01
    0.6700000000E+02    0.1454664332E+00    0.5082886947E-01
    0.6900000000E+02    0.1485263038E+00    0.5189915032E-01
    0.7100000000E+02    0.1515342229E+00    0.5295131617E-01
    0.7300000000E+02    0.1544915018E+00    0.5398582378E-01
    0.7500000000E+02    0.1573994081E+00    0.5500311464E-01
    0.7700000000E+02    0.1602591672E+00    0.5600361567E-01
    0.7900000000E+02    0.1630719645E+00    0.5698773977E-01
    0.8100000000E+02    0.1658389466E+00    0.5795588641E-01
    0.8300000000E+02    0.1685612234E+00    0.5890844216E-01
    0.8500000000E+02    0.1712398690E+00    0.5984578123E-01
    0.8700000000E+02    0.1738759233E+00    0.6076826594E-01
    0.8900000000E+02    0.1764703936E+00    0.6167624717E-01
    0.9100000000E+02    0.1790242557E+00    0.6257006487E-01
    0.9300000000E+02    0.1815384550E+00    0.6345004841E-01
    0.9500000000E+02    0.1840139078E+00    0.6431651705E-01
    0.9700000000E+02    0.1864515025E+00    0.6516978026E-01
    0.9900000000E+02    0.1888521003E+00    0.6601013818E-01
    0.1000000000E+02    0.2879680599E-01    0.1005546917E-01
    0.3000000000E+02    0.7751506915E-01    0.2707399378E-01
    0.5000000000E+02    0.1171548556E+00    0.4092863717E-01
    0.7000000000E+02    0.1500366742E+00    0.5242746871E-01
    0.9000000000E+02    0.1777523409E+00    0.6212490563E-01
    0.1100000000E+03    0.2014301817E+00    0.7041400626E-01
    0.1300000000E+03    0.2218922740E+00    0.7758119714E-01
    0.1500000000E+03    0.2397517418E+00    0.8384014032E-01
    0.1700000000E+03    0.2554751758E+00    0.8935346291E-01
    0.1900000000E+03    0.2694239385E+00    0.9424713818E-01
    0.2100000000E+03    0.2818822443E+00    0.9862026288E-01
    0.2300000000E+03    0.2930767034E+00    0.1025518631E+00
    0.2500000000E+03    0.3031902105E+00    0.1061057315E+00
    0.2700000000E+03    0.3123720013E+00    0.1093339299E+00
    0.2900000000E+03    0.3207450539E+00    0.1122793679E+00
    0.3100000000E+03    0.3284116202E+00    0.1149777295E+00
    0.3300000000E+03    0.3354574153E+00    0.1174589332E+00
    0.3500000000E+03    0.3419548305E+00    0.1197482512E+00
    0.3700000000E+03    0.3479654250E+00    0.1218671782E+00
    0.3900000000E+03    0.3535418786E+00    0.1238341117E+00
    0.4100000000E+03    0.3587295371E+00    0.1256648908E+00
    0.4300000000E+03    0.3635676451E+00    0.1273732259E+00
    0.4500000000E+03    0.3680903390E+00    0.1289710449E+00
    0.4700000000E+03    0.3723274518E+00    0.1304687740E+00
    0.4900000000E+03    0.3763051700E+00    0.1318755666E+00
    0.5100000000E+03    0.3800465749E+00    0.1331994920E+00
    0.5300000000E+03    0.3835720889E+00    0.1344476915E+00
    0.5500000000E+03    0.3868998480E+00    0.1356265076E+00
