     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.0000000000E+00    0.1865866613E-02
    0.3000000000E+01    0.0000000000E+00    0.5567107423E-02
    0.5000000000E+01    0.0000000000E+00    0.9228242361E-02
    0.7000000000E+01    0.0000000000E+00    0.1284991978E-01
    0.9000000000E+01    0.0000000000E+00    0.1643277414E-01
    0.1100000000E+02    0.0000000000E+00    0.1997742637E-01
    0.1300000000E+02    0.0000000000E+00    0.2348448422E-01
    0.1500000000E+02    0.0000000000E+00    0.2695454262E-01
    0.1700000000E+02    0.0000000000E+00    0.3038818401E-01
    0.1900000000E+02    0.0000000000E+00    0.3378597869E-01
    0.2100000000E+02    0.0000000000E+00    0.3714848507E-01
    0.2300000000E+02    0.0000000000E+00    0.4047625007E-01
    0.2500000000E+02    0.0000000000E+00    0.4376980934E-01
    0.2700000000E+02    0.0000000000E+00    0.4702968758E-01
    0.2900000000E+02    0.0000000000E+00    0.5025639880E-01
    0.3100000000E+02    0.0000000000E+00    0.5345044663E-01
    0.3300000000E+02    0.0000000000E+00    0.5661232454E-01
    0.3500000000E+02    0.0000000000E+00    0.5974251610E-01
    0.3700000000E+02    0.0000000000E+00    0.6284149525E-01
    0.3900000000E+02    0.0000000000E+00    0.6590972652E-01
    0.4100000000E+02    0.0000000000E+00    0.6894766528E-01
    0.4300000000E+02    0.0000000000E+00    0.7195575793E-01
    0.4500000000E+02    0.0000000000E+00    0.7493444216E-01
    0.4700000000E+02    0.0000000000E+00    0.7788414713E-01
    0.4900000000E+02    0.0000000000E+00    0.8080529370E-01
    0.5100000000E+02    0.0000000000E+00    0.8369829462E-01
    0.5300000000E+02    0.0000000000E+00    0.8656355472E-01
    0.5500000000E+02    0.0000000000E+00    0.8940147110E-01
    0.5700000000E+02    0.0000000000E+00    0.9221243332E-01
    0.5900000000E+02    0.0000000000E+00    0.9499682358E-01
    0.6100000000E+02    0.0000000000E+00    0.9775501688E-01
    0.6300000000E+02    0.0000000000E+00    0.1004873812E+00
    0.6500000000E+02    0.0000000000E+00    0.1031942777E+00
    0.6700000000E+02    0.0000000000E+00    0.1058760607E+00
    0.6900000000E+02    0.0000000000E+00    0.1085330782E+00
    0.7100000000E+02    0.0000000000E+00    0.1111656716E+00
    0.7300000000E+02    0.0000000000E+00    0.1137741761E+00
    0.7500000000E+02    0.0000000000E+00    0.1163589209E+00
    0.7700000000E+02    0.0000000000E+00    0.1189202291E+00
    0.7900000000E+02    0.0000000000E+00    0.1214584181E+00
    0.8100000000E+02    0.0000000000E+00    0.1239737994E+00
    0.8300000000E+02    0.0000000000E+00    0.1264666791E+00
    0.8500000000E+02    0.0000000000E+00    0.1289373579E+00
    0.8700000000E+02    0.0000000000E+00    0.1313861309E+00
    0.8900000000E+02    0.0000000000E+00    0.1338132881E+00
    0.9100000000E+02    0.0000000000E+00    0.1362191147E+00
    0.9300000000E+02    0.0000000000E+00    0.1386038904E+00
    0.9500000000E+02    0.0000000000E+00    0.1409678905E+00
    0.9700000000E+02    0.0000000000E+00    0.1433113852E+00
    0.9900000000E+02    0.0000000000E+00    0.1456346401E+00
    0.1000000000E+02    0.0000000000E+00    0.1820983724E-01
    0.3000000000E+02    0.0000000000E+00    0.5185747457E-01
    0.5000000000E+02    0.0000000000E+00    0.8225528688E-01
    0.7000000000E+02    0.0000000000E+00    0.1098524068E+00
    0.9000000000E+02    0.0000000000E+00    0.1350188501E+00
    0.1100000000E+03    0.0000000000E+00    0.1580622022E+00
    0.1300000000E+03    0.0000000000E+00    0.1792402518E+00
    0.1500000000E+03    0.0000000000E+00    0.1987706761E+00
    0.1700000000E+03    0.0000000000E+00    0.2168385509E+00
    0.1900000000E+03    0.0000000000E+00    0.2336022329E+00
    0.2100000000E+03    0.0000000000E+00    0.2491980141E+00
    0.2300000000E+03    0.0000000000E+00    0.2637438351E+00
    0.2500000000E+03    0.0000000000E+00    0.2773422733E+00
    0.2700000000E+03    0.0000000000E+00    0.2900829657E+00
    0.2900000000E+03    0.0000000000E+00    0.3020445869E+00
    0.3100000000E+03    0.0000000000E+00    0.3132964752E+00
    0.3300000000E+03    0.0000000000E+00    0.3238999779E+00
    0.3500000000E+03    0.0000000000E+00    0.3339095699E+00
    0.3700000000E+03    0.0000000000E+00    0.3433737902E+00
    0.3900000000E+03    0.0000000000E+00    0.3523360285E+00
    0.4100000000E+03    0.0000000000E+00    0.3608351908E+00
    0.4300000000E+03    0.0000000000E+00    0.3689062638E+00
    0.4500000000E+03    0.0000000000E+00    0.3765807962E+00
    0.4700000000E+03    0.0000000000E+00    0.3838873112E+00
    0.4900000000E+03    0.0000000000E+00    0.3908516603E+00
    0.5100000000E+03    0.0000000000E+00    0.3974973292E+00
    0.5300000000E+03    0.0000000000E+00    0.4038457024E+00
    0.5500000000E+03    0.0000000000E+00    0.4099162929E+00
    0.5700000000E+03    0.0000000000E+00    0.4157269425E+00
    0.5900000000E+03    0.0000000000E+00    0.4212939972E+00
    0.6100000000E+03    0.0000000000E+00    0.4266324606E+00
