     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.2331822473E-02    0.1246969438E-02
    0.3000000000E+01    0.6922475648E-02    0.3701961405E-02
    0.5000000000E+01    0.1141831767E-01    0.6106363100E-02
    0.7000000000E+01    0.1582225425E-01    0.8461723833E-02
    0.9000000000E+01    0.2013707360E-01    0.1076953027E-01
    0.1100000000E+02    0.2436545225E-01    0.1303120959E-01
    0.1300000000E+02    0.2850996066E-01    0.1524813239E-01
    0.1500000000E+02    0.3257306837E-01    0.1742161551E-01
    0.1700000000E+02    0.3655714893E-01    0.1955292460E-01
    0.1900000000E+02    0.4046448451E-01    0.2164327662E-01
    0.2100000000E+02    0.4429727025E-01    0.2369384212E-01
    0.2300000000E+02    0.4805761838E-01    0.2570574748E-01
    0.2500000000E+02    0.5174756209E-01    0.2768007694E-01
    0.2700000000E+02    0.5536905919E-01    0.2961787455E-01
    0.2900000000E+02    0.5892399560E-01    0.3152014605E-01
    0.3100000000E+02    0.6241418856E-01    0.3338786055E-01
    0.3300000000E+02    0.6584138979E-01    0.3522195225E-01
    0.3500000000E+02    0.6920728838E-01    0.3702332197E-01
    0.3700000000E+02    0.7251351358E-01    0.3879283862E-01
    0.3900000000E+02    0.7576163741E-01    0.4053134059E-01
    0.4100000000E+02    0.7895317719E-01    0.4223963711E-01
    0.4300000000E+02    0.8208959783E-01    0.4391850951E-01
    0.4500000000E+02    0.8517231413E-01    0.4556871237E-01
    0.4700000000E+02    0.8820269291E-01    0.4719097468E-01
    0.4900000000E+02    0.9118205498E-01    0.4878600093E-01
    0.5100000000E+02    0.9411167708E-01    0.5035447210E-01
    0.5300000000E+02    0.9699279373E-01    0.5189704668E-01
    0.5500000000E+02    0.9982659891E-01    0.5341436152E-01
    0.5700000000E+02    0.1026142478E+00    0.5490703278E-01
    0.5900000000E+02    0.1053568581E+00    0.5637565672E-01
    0.6100000000E+02    0.1080555121E+00    0.5782081052E-01
    0.6300000000E+02    0.1107112572E+00    0.5924305304E-01
    0.6500000000E+02    0.1133251082E+00    0.6064292551E-01
    0.6700000000E+02    0.1158980478E+00    0.6202095226E-01
    0.6900000000E+02    0.1184310287E+00    0.6337764133E-01
    0.7100000000E+02    0.1209249737E+00    0.6471348516E-01
    0.7300000000E+02    0.1233807777E+00    0.6602896111E-01
    0.7500000000E+02    0.1257993086E+00    0.6732453210E-01
    0.7700000000E+02    0.1281814078E+00    0.6860064710E-01
    0.7900000000E+02    0.1305278918E+00    0.6985774169E-01
    0.8100000000E+02    0.1328395529E+00    0.7109623854E-01
    0.8300000000E+02    0.1351171599E+00    0.7231654787E-01
    0.8500000000E+02    0.1373614594E+00    0.7351906793E-01
    0.8700000000E+02    0.1395731762E+00    0.7470418543E-01
    0.8900000000E+02    0.1417530141E+00    0.7587227593E-01
    0.9100000000E+02    0.1439016570E+00    0.7702370427E-01
    0.9300000000E+02    0.1460197692E+00    0.7815882492E-01
    0.9500000000E+02    0.1481079964E+00    0.7927798240E-01
    0.9700000000E+02    0.1501669662E+00    0.8038151156E-01
    0.9900000000E+02    0.1521972888E+00    0.8146973794E-01
    0.1000000000E+02    0.2226190493E-01    0.1190604887E-01
    0.3000000000E+02    0.6067707402E-01    0.3245826373E-01
    0.5000000000E+02    0.9265300540E-01    0.4957351423E-01
    0.7000000000E+02    0.1196828241E+00    0.6404813872E-01
    0.9000000000E+02    0.1428311929E+00    0.7645005047E-01
    0.1100000000E+03    0.1628777064E+00    0.8719516681E-01
    0.1300000000E+03    0.1804063105E+00    0.9659507470E-01
    0.1500000000E+03    0.1958630516E+00    0.1048878169E+00
    0.1700000000E+03    0.2095945114E+00    0.1122583834E+00
    0.1900000000E+03    0.2218740659E+00    0.1188527135E+00
    0.2100000000E+03    0.2329202429E+00    0.1247874843E+00
    0.2300000000E+03    0.2429098195E+00    0.1301570962E+00
    0.2500000000E+03    0.2519873379E+00    0.1350387478E+00
    0.2700000000E+03    0.2602721313E+00    0.1394961841E+00
    0.2900000000E+03    0.2678635900E+00    0.1435825052E+00
    0.3100000000E+03    0.2748451599E+00    0.1473422999E+00
    0.3300000000E+03    0.2812874161E+00    0.1508132852E+00
    0.3500000000E+03    0.2872504521E+00    0.1540275819E+00
    0.3700000000E+03    0.2927857559E+00    0.1570127149E+00
