     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1055725826E-02    0.7809367573E-02    0.1343234266E-01
    0.3000000000E+01    0.3110287237E-02    0.2217437543E-01    0.3810434424E-01
    0.5000000000E+01    0.5093357879E-02    0.3508526913E-01    0.6024699813E-01
    0.7000000000E+01    0.7009743973E-02    0.4675655685E-01    0.8024777127E-01
    0.9000000000E+01    0.8863812474E-02    0.5736134466E-01    0.9841800614E-01
    0.1100000000E+02    0.1065954088E-01    0.6704101553E-01    0.1150108038E+00
    0.1300000000E+02    0.1240056040E-01    0.7591229568E-01    0.1302340851E+00
    0.1500000000E+02    0.1409019340E-01    0.8407249787E-01    0.1442602834E+00
    0.1700000000E+02    0.1573148612E-01    0.9160346966E-01    0.1572336395E+00
    0.1900000000E+02    0.1732723726E-01    0.9857460655E-01    0.1692757657E+00
    0.2100000000E+02    0.1888002303E-01    0.1050451797E+00    0.1804899389E+00
    0.2300000000E+02    0.2039221925E-01    0.1110661545E+00    0.1909644506E+00
    0.2500000000E+02    0.2186602080E-01    0.1166816262E+00    0.2007752457E+00
    0.2700000000E+02    0.2330345884E-01    0.1219299637E+00    0.2099880219E+00
    0.2900000000E+02    0.2470641607E-01    0.1268447297E+00    0.2186599132E+00
    0.3100000000E+02    0.2607664037E-01    0.1314554259E+00    0.2268408515E+00
    0.3300000000E+02    0.2741575681E-01    0.1357881024E+00    0.2345746752E+00
    0.3500000000E+02    0.2872527853E-01    0.1398658583E+00    0.2419000386E+00
    0.3700000000E+02    0.3000661641E-01    0.1437092572E+00    0.2488511627E+00
    0.3900000000E+02    0.3126108769E-01    0.1473366724E+00    0.2554584585E+00
    0.4100000000E+02    0.3248992386E-01    0.1507645772E+00    0.2617490478E+00
    0.4300000000E+02    0.3369427760E-01    0.1540077886E+00    0.2677472004E+00
    0.4500000000E+02    0.3487522918E-01    0.1570796752E+00    0.2734747028E+00
    0.4700000000E+02    0.3603379216E-01    0.1599923322E+00    0.2789511716E+00
    0.4900000000E+02    0.3717091858E-01    0.1627567332E+00    0.2841943196E+00
    0.1000000000E+02    0.9768734588E-02    0.6230901527E-01    0.1068976579E+00
    0.3000000000E+02    0.2539551553E-01    0.1291863838E+00    0.2228088803E+00
    0.5000000000E+02    0.3773172495E-01    0.1640864922E+00    0.2867334698E+00
    0.7000000000E+02    0.4801388953E-01    0.1849005569E+00    0.3284571254E+00
    0.9000000000E+02    0.5690623103E-01    0.1982282348E+00    0.3584354765E+00
    0.1100000000E+03    0.6480145617E-01    0.2071174535E+00    0.3813472304E+00
    0.1300000000E+03    0.7194878295E-01    0.2131780473E+00    0.3996251011E+00
    0.1500000000E+03    0.7851523033E-01    0.2173405712E+00    0.4146710244E+00
    0.1700000000E+03    0.8461768048E-01    0.2201792270E+00    0.4273559484E+00
    0.1900000000E+03    0.9034085906E-01    0.2220663836E+00    0.4382528780E+00
    0.2100000000E+03    0.9574799999E-01    0.2232531792E+00    0.4477562335E+00
    0.2300000000E+03    0.1008874707E+00    0.2239144613E+00    0.4561476170E+00
    0.2500000000E+03    0.1057970507E+00    0.2241752065E+00    0.4636342381E+00
    0.2700000000E+03    0.1105067879E+00    0.2241267443E+00    0.4703724723E+00
    0.2900000000E+03    0.1150409600E+00    0.2238370861E+00    0.4764828978E+00
    0.3100000000E+03    0.1194194562E+00    0.2233577086E+00    0.4820602271E+00
    0.3300000000E+03    0.1236587710E+00    0.2227281278E+00    0.4871800621E+00
    0.3500000000E+03    0.1277727337E+00    0.2219790544E+00    0.4919036074E+00
    0.3700000000E+03    0.1317730531E+00    0.2211346175E+00    0.4962810338E+00
    0.3900000000E+03    0.1356697301E+00    0.2202139574E+00    0.5003539262E+00
    0.4100000000E+03    0.1394713754E+00    0.2192323874E+00    0.5041570973E+00
    0.4300000000E+03    0.1431854568E+00    0.2182022514E+00    0.5077199523E+00
    0.4500000000E+03    0.1468184935E+00    0.2171335674E+00    0.5110675306E+00
    0.4700000000E+03    0.1503762116E+00    0.2160345139E+00    0.5142213120E+00
    0.4900000000E+03    0.1538636686E+00    0.2149118034E+00    0.5171998463E+00
